Tournament,Tournament ID,Stage,Stage ID,Match Type,Match Type ID,Year
Champions Tour Europe Stage 3: Challengers 1,541,Main Event,1052.0,Grand Final,5745.0,2021
Champions Tour Europe Stage 3: Challengers 1,541,Main Event,1052.0,Lower Final,5744.0,2021
Champions Tour Europe Stage 3: Challengers 1,541,Main Event,1052.0,Lower Round 1,5741.0,2021
Champions Tour Europe Stage 3: Challengers 1,541,Main Event,1052.0,Lower Round 2,5742.0,2021
Champions Tour Europe Stage 3: Challengers 1,541,Main Event,1052.0,Lower Round 3,5743.0,2021
Champions Tour Europe Stage 3: Challengers 1,541,Main Event,1052.0,Upper Final,5740.0,2021
Champions Tour Europe Stage 3: Challengers 1,541,Main Event,1052.0,Upper Quarterfinals,5738.0,2021
Champions Tour Europe Stage 3: Challengers 1,541,Main Event,1052.0,Upper Semifinals,5739.0,2021
Champions Tour Europe Stage 3: Challengers 1,541,Open Qualifier,1051.0,Round of 128,5596.0,2021
Champions Tour Europe Stage 3: Challengers 1,541,Open Qualifier,1051.0,Round of 16,5599.0,2021
Champions Tour Europe Stage 3: Challengers 1,541,Open Qualifier,1051.0,Round of 256,5595.0,2021
Champions Tour Europe Stage 3: Challengers 1,541,Open Qualifier,1051.0,Round of 32,5598.0,2021
Champions Tour Europe Stage 3: Challengers 1,541,Open Qualifier,1051.0,Round of 64,5597.0,2021
Champions Tour Europe Stage 3: Challengers 2,544,All Stages,,All Match Types,,2021
Champions Tour Europe Stage 3: Challengers 2,544,Closed Qualifier,1061.0,Lower Round 1,6333.0,2021
Champions Tour Europe Stage 3: Challengers 2,544,Closed Qualifier,1061.0,Lower Round 2,6334.0,2021
Champions Tour Europe Stage 3: Challengers 2,544,Closed Qualifier,1061.0,Lower Round 3,6335.0,2021
Champions Tour Europe Stage 3: Challengers 2,544,Closed Qualifier,1061.0,Lower Round 4,6336.0,2021
Champions Tour Europe Stage 3: Challengers 2,544,Closed Qualifier,1061.0,Upper Quarterfinals,6330.0,2021
Champions Tour Europe Stage 3: Challengers 2,544,Closed Qualifier,1061.0,Upper Round of 16,6329.0,2021
Champions Tour Europe Stage 3: Challengers 2,544,Closed Qualifier,1061.0,Upper Semifinals,6331.0,2021
Champions Tour Europe Stage 3: Challengers 2,544,Main Event,1062.0,Grand Final,6451.0,2021
Champions Tour Europe Stage 3: Challengers 2,544,Main Event,1062.0,Lower Final,6455.0,2021
Champions Tour Europe Stage 3: Challengers 2,544,Main Event,1062.0,Lower Round 1,6452.0,2021
Champions Tour Europe Stage 3: Challengers 2,544,Main Event,1062.0,Lower Round 2,6453.0,2021
Champions Tour Europe Stage 3: Challengers 2,544,Main Event,1062.0,Lower Round 3,6454.0,2021
Champions Tour Europe Stage 3: Challengers 2,544,Main Event,1062.0,Upper Final,6450.0,2021
Champions Tour Europe Stage 3: Challengers 2,544,Main Event,1062.0,Upper Quarterfinals,6448.0,2021
Champions Tour Europe Stage 3: Challengers 2,544,Main Event,1062.0,Upper Semifinals,6449.0,2021
Champions Tour Europe Stage 3: Challengers 2,544,Open Qualifier,1060.0,Round of 128,6326.0,2021
Champions Tour Europe Stage 3: Challengers 2,544,Open Qualifier,1060.0,Round of 16,6332.0,2021
Champions Tour Europe Stage 3: Challengers 2,544,Open Qualifier,1060.0,Round of 256,6325.0,2021
Champions Tour Europe Stage 3: Challengers 2,544,Open Qualifier,1060.0,Round of 32,6328.0,2021
Champions Tour Europe Stage 3: Challengers 2,544,Open Qualifier,1060.0,Round of 64,6327.0,2021
Champions Tour Hong Kong & Taiwan Stage 1: Challengers 1,321,All Stages,,All Match Types,,2021
Champions Tour Hong Kong & Taiwan Stage 1: Challengers 1,321,Main Event,658.0,3rd Place Match,3009.0,2021
Champions Tour Hong Kong & Taiwan Stage 1: Challengers 1,321,Main Event,658.0,Grand Final,3010.0,2021
Champions Tour Hong Kong & Taiwan Stage 1: Challengers 1,321,Main Event,658.0,Quarterfinals,3007.0,2021
Champions Tour Hong Kong & Taiwan Stage 1: Challengers 1,321,Main Event,658.0,Semifinals,3008.0,2021
Champions Tour Hong Kong & Taiwan Stage 1: Challengers 1,321,Qualifier,657.0,Round of 16,3006.0,2021
Champions Tour Hong Kong & Taiwan Stage 1: Challengers 2,325,All Stages,,All Match Types,,2021
Champions Tour Hong Kong & Taiwan Stage 1: Challengers 2,325,Main Event,667.0,Bronze Match,3203.0,2021
Champions Tour Hong Kong & Taiwan Stage 1: Challengers 2,325,Main Event,667.0,Grand Final,3160.0,2021
Champions Tour Hong Kong & Taiwan Stage 1: Challengers 2,325,Main Event,667.0,Quarterfinals,3158.0,2021
Champions Tour Hong Kong & Taiwan Stage 1: Challengers 2,325,Main Event,667.0,Semifinals,3159.0,2021
Champions Tour Hong Kong & Taiwan Stage 1: Challengers 2,325,Qualifier,666.0,Quarterfinals,3074.0,2021
Champions Tour Hong Kong & Taiwan Stage 2: Challengers 1,384,All Stages,,All Match Types,,2021
Champions Tour Hong Kong & Taiwan Stage 2: Challengers 1,384,Main Event,803.0,Bronze Match,3762.0,2021
Champions Tour Hong Kong & Taiwan Stage 2: Challengers 1,384,Main Event,803.0,Grand Final,3763.0,2021
Champions Tour Hong Kong & Taiwan Stage 2: Challengers 1,384,Main Event,803.0,Quarterfinals,3760.0,2021
Champions Tour Hong Kong & Taiwan Stage 2: Challengers 1,384,Main Event,803.0,Semifinals,3761.0,2021
Champions Tour Hong Kong & Taiwan Stage 2: Challengers 1,384,Qualifier,804.0,Round of 16,3597.0,2021
Champions Tour Hong Kong & Taiwan Stage 2: Challengers 2,433,All Stages,,All Match Types,,2021
Champions Tour Hong Kong & Taiwan Stage 2: Challengers 2,433,Main Event,872.0,Bronze Match,4023.0,2021
Champions Tour Hong Kong & Taiwan Stage 2: Challengers 2,433,Main Event,872.0,Grand Final,4024.0,2021
Champions Tour Hong Kong & Taiwan Stage 2: Challengers 2,433,Main Event,872.0,Quarterfinals,4021.0,2021
Champions Tour Hong Kong & Taiwan Stage 2: Challengers 2,433,Main Event,872.0,Semifinals,4022.0,2021
Champions Tour Hong Kong & Taiwan Stage 2: Challengers 2,433,Qualifier,873.0,Quarterfinals,3999.0,2021
Champions Tour Hong Kong & Taiwan Stage 2: Challengers 2,433,Qualifier,873.0,Round of 16,3998.0,2021
Champions Tour Hong Kong & Taiwan Stage 2: Challengers 3,452,All Stages,,All Match Types,,2021
Champions Tour Hong Kong & Taiwan Stage 2: Challengers 3,452,Main Event,900.0,Bronze Match,4248.0,2021
Champions Tour Hong Kong & Taiwan Stage 2: Challengers 3,452,Main Event,900.0,Grand Final,4249.0,2021
Champions Tour Hong Kong & Taiwan Stage 2: Challengers 3,452,Main Event,900.0,Quarterfinals,4244.0,2021
Champions Tour Hong Kong & Taiwan Stage 2: Challengers 3,452,Main Event,900.0,Semifinals,4247.0,2021
Champions Tour Hong Kong & Taiwan Stage 3: Challengers 1,572,All Stages,,All Match Types,,2021
Champions Tour Hong Kong & Taiwan Stage 3: Challengers 1,572,Main Event,1121.0,Grand Finals,5328.0,2021
Champions Tour Hong Kong & Taiwan Stage 3: Challengers 1,572,Main Event,1121.0,Quarterfinals,5326.0,2021
Champions Tour Hong Kong & Taiwan Stage 3: Challengers 1,572,Main Event,1121.0,Semifinals,5327.0,2021
Champions Tour Hong Kong & Taiwan Stage 3: Challengers 1,572,Qualifier,1122.0,Round of 16,5626.0,2021
Champions Tour Hong Kong & Taiwan Stage 3: Challengers 2,573,All Stages,,All Match Types,,2021
Champions Tour Hong Kong & Taiwan Stage 3: Challengers 2,573,Main Event,1123.0,Consolation Final,6191.0,2021
Champions Tour Hong Kong & Taiwan Stage 3: Challengers 2,573,Main Event,1123.0,Grand Final,6192.0,2021
Champions Tour Hong Kong & Taiwan Stage 3: Challengers 2,573,Main Event,1123.0,Quarterfinals,6189.0,2021
Champions Tour Hong Kong & Taiwan Stage 3: Challengers 2,573,Main Event,1123.0,Semifinals,6190.0,2021
Champions Tour Hong Kong & Taiwan Stage 3: Challengers 2,573,Qualifiers,1124.0,Quarterfinals,6188.0,2021
Champions Tour Hong Kong & Taiwan Stage 3: Challengers 3,574,All Stages,,All Match Types,,2021
Champions Tour Hong Kong & Taiwan Stage 3: Challengers 3,574,Main Event,1125.0,Grand Final,6573.0,2021
Champions Tour Hong Kong & Taiwan Stage 3: Challengers 3,574,Main Event,1125.0,Quarterfinals,6570.0,2021
Champions Tour Hong Kong & Taiwan Stage 3: Challengers 3,574,Main Event,1125.0,Semifinals,6571.0,2021
Champions Tour Hong Kong & Taiwan Stage 3: Challengers 3,574,Qualifier,1126.0,Quarterfinals,6569.0,2021
Champions Tour Hong Kong and Taiwan Stage 1: Challengers 3,348,All Stages,,All Match Types,,2021
Champions Tour Hong Kong and Taiwan Stage 1: Challengers 3,348,Main Event,716.0,Bronze Match,3379.0,2021
Champions Tour Hong Kong and Taiwan Stage 1: Challengers 3,348,Main Event,716.0,Grand Final,3380.0,2021
Champions Tour Hong Kong and Taiwan Stage 1: Challengers 3,348,Main Event,716.0,Quarterfinals,3377.0,2021
Champions Tour Hong Kong and Taiwan Stage 1: Challengers 3,348,Main Event,716.0,Semifinals,3378.0,2021
Champions Tour Hong Kong and Taiwan Stage 1: Challengers 3,348,Qualifier,717.0,Round of 8,3291.0,2021
Champions Tour Indonesia Stage 1: Challengers 1,287,All Stages,,All Match Types,,2021
Champions Tour Indonesia Stage 1: Challengers 1,287,Main Event,573.0,Final Match,2567.0,2021
Champions Tour Indonesia Stage 1: Challengers 1,287,Main Event,573.0,Quarterfinals,2558.0,2021
Champions Tour Indonesia Stage 1: Challengers 1,287,Main Event,573.0,Semifinals,2565.0,2021
Champions Tour Indonesia Stage 1: Challengers 1,287,Qualifier,572.0,Round of 16,2557.0,2021
Champions Tour Indonesia Stage 1: Challengers 1,287,Qualifier,572.0,Round of 32,3264.0,2021
Champions Tour Indonesia Stage 1: Challengers 2,295,All Stages,,All Match Types,,2021
Champions Tour Indonesia Stage 1: Challengers 2,295,Main Event,575.0,Bronze Final,2568.0,2021
Champions Tour Indonesia Stage 1: Challengers 2,295,Main Event,575.0,Grand Final,2569.0,2021
Champions Tour Indonesia Stage 1: Challengers 2,295,Main Event,575.0,Quarterfinals,2563.0,2021
Champions Tour Indonesia Stage 1: Challengers 2,295,Main Event,575.0,Semifinals,2564.0,2021
Champions Tour Indonesia Stage 1: Challengers 2,295,Qualifier,574.0,Round of 16,3058.0,2021
Champions Tour Indonesia Stage 1: Challengers 2,295,Qualifier,574.0,Round of 32,3048.0,2021
Champions Tour Indonesia Stage 1: Challengers 2,295,Qualifier,574.0,Round of 64,3265.0,2021
Champions Tour Indonesia Stage 1: Challengers 2,295,Qualifier,574.0,Round of 8,3077.0,2021
Champions Tour Indonesia Stage 1: Challengers 3,296,All Stages,,All Match Types,,2021
Champions Tour Indonesia Stage 1: Challengers 3,296,Main Event,577.0,Bronze Match,2576.0,2021
Champions Tour Indonesia Stage 1: Challengers 3,296,Main Event,577.0,Grand Final,2577.0,2021
Champions Tour Indonesia Stage 1: Challengers 3,296,Main Event,577.0,Quarterfinals,2574.0,2021
Champions Tour Indonesia Stage 1: Challengers 3,296,Main Event,577.0,Semifinals,2575.0,2021
Champions Tour Indonesia Stage 1: Challengers 3,296,Qualifier,576.0,5th Seed Qualifier,3263.0,2021
Champions Tour Indonesia Stage 1: Challengers 3,296,Qualifier,576.0,Round of 16,3261.0,2021
Champions Tour Indonesia Stage 1: Challengers 3,296,Qualifier,576.0,Round of 32,3260.0,2021
Champions Tour Indonesia Stage 1: Challengers 3,296,Qualifier,576.0,Round of 64,3259.0,2021
Champions Tour Indonesia Stage 1: Challengers 3,296,Qualifier,576.0,Round of 8,3262.0,2021
Champions Tour Indonesia Stage 2: Challengers 1,379,All Stages,,All Match Types,,2021
Champions Tour Indonesia Stage 2: Challengers 1,379,Main Event,785.0,3rd Place Match,3551.0,2021
Champions Tour Indonesia Stage 2: Challengers 1,379,Main Event,785.0,Grand Final,3552.0,2021
Champions Tour Indonesia Stage 2: Challengers 1,379,Main Event,785.0,Quarterfinals,3549.0,2021
Champions Tour Indonesia Stage 2: Challengers 1,379,Main Event,785.0,Semifinals,3550.0,2021
Champions Tour Indonesia Stage 2: Challengers 1,379,Qualifier,786.0,5th Seed Qualifier,3548.0,2021
Champions Tour Indonesia Stage 2: Challengers 1,379,Qualifier,786.0,Round of 16,3546.0,2021
Champions Tour Indonesia Stage 2: Challengers 1,379,Qualifier,786.0,Round of 32,3545.0,2021
Champions Tour Indonesia Stage 2: Challengers 1,379,Qualifier,786.0,Round of 64,3544.0,2021
Champions Tour Indonesia Stage 2: Challengers 1,379,Qualifier,786.0,Round of 8,3547.0,2021
Champions Tour Indonesia Stage 2: Challengers 2,420,All Stages,,All Match Types,,2021
Champions Tour Indonesia Stage 2: Challengers 2,420,Main Event,849.0,Bronze Match,4019.0,2021
Champions Tour Indonesia Stage 2: Challengers 2,420,Main Event,849.0,Grand Final,4020.0,2021
Champions Tour Indonesia Stage 2: Challengers 2,420,Main Event,849.0,Quarterfinals,4017.0,2021
Champions Tour Indonesia Stage 2: Challengers 2,420,Main Event,849.0,Semifinals,4018.0,2021
Champions Tour Indonesia Stage 2: Challengers 2,420,Qualifier,850.0,5th Place Final,3947.0,2021
Champions Tour Indonesia Stage 2: Challengers 2,420,Qualifier,850.0,5th Place Semifinals,3946.0,2021
Champions Tour Indonesia Stage 2: Challengers 2,420,Qualifier,850.0,Round of 16,3928.0,2021
Champions Tour Indonesia Stage 2: Challengers 2,420,Qualifier,850.0,Round of 32,3911.0,2021
Champions Tour Indonesia Stage 2: Challengers 2,420,Qualifier,850.0,Round of 64,3871.0,2021
Champions Tour Indonesia Stage 2: Challengers 2,420,Qualifier,850.0,Round of 8,3932.0,2021
Champions Tour Indonesia Stage 2: Challengers 3,421,All Stages,,All Match Types,,2021
Champions Tour Indonesia Stage 2: Challengers 3,421,Main Event,851.0,Bronze Match,4184.0,2021
Champions Tour Indonesia Stage 2: Challengers 3,421,Main Event,851.0,Grand Final,4185.0,2021
Champions Tour Indonesia Stage 2: Challengers 3,421,Main Event,851.0,Quarterfinals,4182.0,2021
Champions Tour Indonesia Stage 2: Challengers 3,421,Main Event,851.0,Semifinals,4183.0,2021
Champions Tour Indonesia Stage 3: Challengers 1,555,All Stages,,All Match Types,,2021
Champions Tour Indonesia Stage 3: Challengers 1,555,Main Event,1111.0,Consolation Final,5793.0,2021
Champions Tour Indonesia Stage 3: Challengers 1,555,Main Event,1111.0,Grand Final,5792.0,2021
Champions Tour Indonesia Stage 3: Challengers 1,555,Main Event,1111.0,Quarterfinals,5790.0,2021
Champions Tour Indonesia Stage 3: Challengers 1,555,Main Event,1111.0,Semifinals,5791.0,2021
Champions Tour Indonesia Stage 3: Challengers 1,555,Qualifier,1110.0,7th Seed Match,5783.0,2021
Champions Tour Indonesia Stage 3: Challengers 1,555,Qualifier,1110.0,Extra Round Semifinals,5781.0,2021
Champions Tour Indonesia Stage 3: Challengers 1,555,Qualifier,1110.0,Quarterfinals,5698.0,2021
Champions Tour Indonesia Stage 3: Challengers 1,555,Qualifier,1110.0,Round of 16,5697.0,2021
Champions Tour Indonesia Stage 3: Challengers 1,555,Qualifier,1110.0,Round of 32,5695.0,2021
Champions Tour Indonesia Stage 3: Challengers 1,555,Qualifier,1110.0,Round of 64,5615.0,2021
Champions Tour Indonesia Stage 3: Challengers 2,611,All Stages,,All Match Types,,2021
Champions Tour Indonesia Stage 3: Challengers 2,611,Main Event,1220.0,Consolation Final,6100.0,2021
Champions Tour Indonesia Stage 3: Challengers 2,611,Main Event,1220.0,Grand Final,6099.0,2021
Champions Tour Indonesia Stage 3: Challengers 2,611,Main Event,1220.0,Quarterfinals,6097.0,2021
Champions Tour Indonesia Stage 3: Challengers 2,611,Main Event,1220.0,Semifinals,6098.0,2021
Champions Tour Indonesia Stage 3: Challengers 2,611,Qualifier,1221.0,Extra Round Finals,6134.0,2021
Champions Tour Indonesia Stage 3: Challengers 2,611,Qualifier,1221.0,Extra Round Semifinals,6133.0,2021
Champions Tour Indonesia Stage 3: Challengers 2,611,Qualifier,1221.0,Quarterfinals,6131.0,2021
Champions Tour Indonesia Stage 3: Challengers 2,611,Qualifier,1221.0,Round of 16,6130.0,2021
Champions Tour Indonesia Stage 3: Challengers 3,625,All Stages,,All Match Types,,2021
Champions Tour Indonesia Stage 3: Challengers 3,625,Main Event,1243.0,Grand Final,6582.0,2021
Champions Tour Indonesia Stage 3: Challengers 3,625,Main Event,1243.0,Lower Bracket Finals,6590.0,2021
Champions Tour Indonesia Stage 3: Challengers 3,625,Main Event,1243.0,Lower Bracket Round 1,6587.0,2021
Champions Tour Indonesia Stage 3: Challengers 3,625,Main Event,1243.0,Lower Bracket Round 2,6588.0,2021
Champions Tour Indonesia Stage 3: Challengers 3,625,Main Event,1243.0,Lower Bracket Round 3,6589.0,2021
Champions Tour Indonesia Stage 3: Challengers 3,625,Main Event,1243.0,Upper Bracket Finals,6708.0,2021
Champions Tour Indonesia Stage 3: Challengers 3,625,Main Event,1243.0,Upper Bracket Quarterfinals,6579.0,2021
Champions Tour Indonesia Stage 3: Challengers 3,625,Main Event,1243.0,Upper Bracket Semifinals,6580.0,2021
Champions Tour Indonesia Stage 3: Challengers 3,625,Qualifier,1244.0,Extra Round Finals,6586.0,2021
Champions Tour Indonesia Stage 3: Challengers 3,625,Qualifier,1244.0,Extra Round Semifinals,6585.0,2021
Champions Tour Indonesia Stage 3: Challengers 3,625,Qualifier,1244.0,Quarterfinals,6584.0,2021
Champions Tour Indonesia Stage 3: Challengers 3,625,Qualifier,1244.0,Round of 16,6583.0,2021
Champions Tour Japan Stage 1: Challengers 1,316,All Stages,,All Match Types,,2021
Champions Tour Japan Stage 1: Challengers 1,316,Main Event,645.0,Group A,2939.0,2021
Champions Tour Japan Stage 1: Challengers 1,316,Main Event,645.0,Group B,2940.0,2021
Champions Tour Japan Stage 1: Challengers 1,316,Qualifier,646.0,Group A,2997.0,2021
Champions Tour Japan Stage 1: Challengers 1,316,Qualifier,646.0,Group B,2998.0,2021
Champions Tour Japan Stage 1: Challengers 1,316,Qualifier,646.0,Group C,2999.0,2021
Champions Tour Japan Stage 1: Challengers 1,316,Qualifier,646.0,Group D,3000.0,2021
Champions Tour Japan Stage 1: Challengers 2,331,All Stages,,All Match Types,,2021
Champions Tour Japan Stage 1: Challengers 2,331,Main Event,688.0,Group A,3169.0,2021
Champions Tour Japan Stage 1: Challengers 2,331,Main Event,688.0,Group B,3195.0,2021
Champions Tour Japan Stage 1: Challengers 2,331,Qualifier,687.0,Group A,3151.0,2021
Champions Tour Japan Stage 1: Challengers 2,331,Qualifier,687.0,Group B,3152.0,2021
Champions Tour Japan Stage 1: Challengers 2,331,Qualifier,687.0,Group C,3153.0,2021
Champions Tour Japan Stage 1: Challengers 2,331,Qualifier,687.0,Group D,3154.0,2021
Champions Tour Japan Stage 1: Challengers 3,345,All Stages,,All Match Types,,2021
Champions Tour Japan Stage 1: Challengers 3,345,Main Event,712.0,Group A,3218.0,2021
Champions Tour Japan Stage 1: Challengers 3,345,Main Event,712.0,Group B,3219.0,2021
Champions Tour Japan Stage 1: Challengers 3,345,Qualifier,713.0,Group A,3220.0,2021
Champions Tour Japan Stage 1: Challengers 3,345,Qualifier,713.0,Group B,3221.0,2021
Champions Tour Japan Stage 1: Challengers 3,345,Qualifier,713.0,Group C,3222.0,2021
Champions Tour Japan Stage 1: Challengers 3,345,Qualifier,713.0,Group D,3223.0,2021
Champions Tour Japan Stage 1: Masters,352,All Stages,,All Match Types,,2021
Champions Tour Japan Stage 1: Masters,352,Main Event,726.0,Grand Final,3349.0,2021
Champions Tour Japan Stage 1: Masters,352,Main Event,726.0,Lower Final,3348.0,2021
Champions Tour Japan Stage 1: Masters,352,Main Event,726.0,Lower Round 1,3345.0,2021
Champions Tour Japan Stage 1: Masters,352,Main Event,726.0,Lower Round 2,3346.0,2021
Champions Tour Japan Stage 1: Masters,352,Main Event,726.0,Lower Round 3,3347.0,2021
Champions Tour Japan Stage 1: Masters,352,Main Event,726.0,Upper Final,3344.0,2021
Champions Tour Japan Stage 1: Masters,352,Main Event,726.0,Upper Quarterfinals,3342.0,2021
Champions Tour Japan Stage 1: Masters,352,Main Event,726.0,Upper Semifinals,3343.0,2021
Champions Tour Japan Stage 2: Challengers 1,377,All Stages,,All Match Types,,2021
Champions Tour Japan Stage 2: Challengers 1,377,Main Event,783.0,Group A,3800.0,2021
Champions Tour Japan Stage 2: Challengers 1,377,Main Event,783.0,Group B,3801.0,2021
Champions Tour Japan Stage 2: Challengers 1,377,Open Qualifier,782.0,Group A,3773.0,2021
