Tournament,Tournament ID,Stage,Stage ID,Match Type,Match Type ID,Match Name,Match ID,Map,Game ID,Year
Champions Tour Asia-Pacific: Last Chance Qualifier,560,Main Event,1096,Lower Bracket Round 2,7573,Global Esports vs F4Q,43115,Split,52923,2021
Champions Tour Asia-Pacific: Last Chance Qualifier,560,Main Event,1096,Upper Bracket Final,7571,FULL SENSE vs NORTHEPTION,43111,Ascent,52909,2021
Champions Tour Asia-Pacific: Last Chance Qualifier,560,Main Event,1096,Upper Bracket Final,7571,FULL SENSE vs NORTHEPTION,43111,Bind,52910,2021
Champions Tour Asia-Pacific: Last Chance Qualifier,560,Main Event,1096,Upper Bracket Final,7571,FULL SENSE vs NORTHEPTION,43111,Haven,52911,2021
Champions Tour Asia-Pacific: Last Chance Qualifier,560,Main Event,1096,Lower Bracket Round 3,7574,Paper Rex vs DAMWON Gaming,43116,Bind,52924,2021
Champions Tour Asia-Pacific: Last Chance Qualifier,560,Main Event,1096,Lower Bracket Round 3,7574,Paper Rex vs DAMWON Gaming,43116,Breeze,52925,2021
Champions Tour Asia-Pacific: Last Chance Qualifier,560,Main Event,1096,Lower Bracket Round 3,7574,Paper Rex vs DAMWON Gaming,43116,Ascent,52926,2021
Champions Tour Asia-Pacific: Last Chance Qualifier,560,Main Event,1096,Lower Bracket Round 3,7574,NUTURN vs F4Q,43117,Bind,52927,2021
Champions Tour Asia-Pacific: Last Chance Qualifier,560,Main Event,1096,Lower Bracket Round 3,7574,NUTURN vs F4Q,43117,Haven,52928,2021
Champions Tour Asia-Pacific: Last Chance Qualifier,560,Main Event,1096,Lower Bracket Round 3,7574,NUTURN vs F4Q,43117,Ascent,52929,2021
Champions Tour Asia-Pacific: Last Chance Qualifier,560,Main Event,1096,Lower Bracket Round 4,7575,DAMWON Gaming vs NUTURN,43118,Ascent,52930,2021
Champions Tour Asia-Pacific: Last Chance Qualifier,560,Main Event,1096,Lower Bracket Round 4,7575,DAMWON Gaming vs NUTURN,43118,Bind,52931,2021
Champions Tour Asia-Pacific: Last Chance Qualifier,560,Main Event,1096,Lower Bracket Final,7576,FULL SENSE vs DAMWON Gaming,43119,Bind,52933,2021
Champions Tour Asia-Pacific: Last Chance Qualifier,560,Main Event,1096,Lower Bracket Final,7576,FULL SENSE vs DAMWON Gaming,43119,Ascent,52934,2021
Champions Tour Asia-Pacific: Last Chance Qualifier,560,Main Event,1096,Grand Final,7577,NORTHEPTION vs FULL SENSE,43120,Ascent,52936,2021
Champions Tour Asia-Pacific: Last Chance Qualifier,560,Main Event,1096,Grand Final,7577,NORTHEPTION vs FULL SENSE,43120,Icebox,52937,2021
Champions Tour Asia-Pacific: Last Chance Qualifier,560,Main Event,1096,Grand Final,7577,NORTHEPTION vs FULL SENSE,43120,Bind,52938,2021
Champions Tour Asia-Pacific: Last Chance Qualifier,560,Main Event,1096,Grand Final,7577,NORTHEPTION vs FULL SENSE,43120,Split,52939,2021
Champions Tour Asia-Pacific: Last Chance Qualifier,560,Main Event,1096,Grand Final,7577,NORTHEPTION vs FULL SENSE,43120,Haven,52940,2021
Strike Arabia Championship: Finals,450,Main Event,897,Upper Bracket Quarterfinals,7347,Fox Gaming vs Geekay Esports,40469,Haven,51523,2021
Strike Arabia Championship: Finals,450,Main Event,897,Upper Bracket Quarterfinals,7347,Fox Gaming vs Geekay Esports,40469,Icebox,51524,2021
Strike Arabia Championship: Finals,450,Main Event,897,Upper Bracket Quarterfinals,7347,Fox Gaming vs Geekay Esports,40469,Bind,51525,2021
Strike Arabia Championship: Finals,450,Main Event,897,Upper Bracket Quarterfinals,7347,Team Majesty vs YaLLa Esports,40472,Haven,51532,2021
Strike Arabia Championship: Finals,450,Main Event,897,Upper Bracket Quarterfinals,7347,Team Majesty vs YaLLa Esports,40472,Split,51533,2021
Strike Arabia Championship: Finals,450,Main Event,897,Upper Bracket Quarterfinals,7347,NASR Esports vs Piercer Esports,40470,Ascent,51526,2021
Strike Arabia Championship: Finals,450,Main Event,897,Upper Bracket Quarterfinals,7347,NASR Esports vs Piercer Esports,40470,Breeze,51527,2021
Strike Arabia Championship: Finals,450,Main Event,897,Upper Bracket Quarterfinals,7347,Team RA'AD vs Anubis Gaming,40471,Bind,51529,2021
Strike Arabia Championship: Finals,450,Main Event,897,Upper Bracket Quarterfinals,7347,Team RA'AD vs Anubis Gaming,40471,Breeze,51530,2021
Strike Arabia Championship: Finals,450,Main Event,897,Upper Bracket Quarterfinals,7347,Team RA'AD vs Anubis Gaming,40471,Split,51531,2021
Strike Arabia Championship: Finals,450,Main Event,897,Lower Bracket Round 1,7350,Geekay Esports vs NASR Esports,40476,Haven,51544,2021
Strike Arabia Championship: Finals,450,Main Event,897,Lower Bracket Round 1,7350,Geekay Esports vs NASR Esports,40476,Split,51545,2021
Strike Arabia Championship: Finals,450,Main Event,897,Lower Bracket Round 1,7350,Geekay Esports vs NASR Esports,40476,Bind,51546,2021
Strike Arabia Championship: Finals,450,Main Event,897,Lower Bracket Round 1,7350,Anubis Gaming vs Team Majesty,40477,Breeze,51547,2021
Strike Arabia Championship: Finals,450,Main Event,897,Lower Bracket Round 1,7350,Anubis Gaming vs Team Majesty,40477,Split,51548,2021
Strike Arabia Championship: Finals,450,Main Event,897,Upper Bracket Semifinals,7348,Fox Gaming vs Piercer Esports,40473,Bind,51535,2021
Strike Arabia Championship: Finals,450,Main Event,897,Upper Bracket Semifinals,7348,Fox Gaming vs Piercer Esports,40473,Ascent,51536,2021
Strike Arabia Championship: Finals,450,Main Event,897,Upper Bracket Semifinals,7348,Fox Gaming vs Piercer Esports,40473,Icebox,51537,2021
Strike Arabia Championship: Finals,450,Main Event,897,Upper Bracket Semifinals,7348,Team RA'AD vs YaLLa Esports,40474,Bind,51538,2021
Strike Arabia Championship: Finals,450,Main Event,897,Upper Bracket Semifinals,7348,Team RA'AD vs YaLLa Esports,40474,Breeze,51539,2021
Strike Arabia Championship: Finals,450,Main Event,897,Lower Bracket Round 2,7351,Fox Gaming vs Anubis Gaming,40479,Split,51553,2021
Strike Arabia Championship: Finals,450,Main Event,897,Lower Bracket Round 2,7351,Fox Gaming vs Anubis Gaming,40479,Icebox,51554,2021
Strike Arabia Championship: Finals,450,Main Event,897,Lower Bracket Round 2,7351,YaLLa Esports vs NASR Esports,40478,Ascent,51550,2021
Strike Arabia Championship: Finals,450,Main Event,897,Lower Bracket Round 2,7351,YaLLa Esports vs NASR Esports,40478,Haven,51551,2021
Strike Arabia Championship: Finals,450,Main Event,897,Lower Bracket Round 2,7351,YaLLa Esports vs NASR Esports,40478,Bind,51552,2021
Strike Arabia Championship: Finals,450,Main Event,897,Lower Bracket Round 3,7352,NASR Esports vs Anubis Gaming,40480,Bind,51556,2021
Strike Arabia Championship: Finals,450,Main Event,897,Lower Bracket Round 3,7352,NASR Esports vs Anubis Gaming,40480,Breeze,51557,2021
Strike Arabia Championship: Finals,450,Main Event,897,Upper Finals,7349,Piercer Esports vs Team RA'AD,40475,Haven,51541,2021
Strike Arabia Championship: Finals,450,Main Event,897,Upper Finals,7349,Piercer Esports vs Team RA'AD,40475,Bind,51542,2021
Strike Arabia Championship: Finals,450,Main Event,897,Lower Bracket Finals,7353,Piercer Esports vs Anubis Gaming,40481,Breeze,51559,2021
Strike Arabia Championship: Finals,450,Main Event,897,Lower Bracket Finals,7353,Piercer Esports vs Anubis Gaming,40481,Split,51560,2021
Strike Arabia Championship: Finals,450,Main Event,897,Lower Bracket Finals,7353,Piercer Esports vs Anubis Gaming,40481,Ascent,51561,2021
Strike Arabia Championship: Finals,450,Main Event,897,Grand Finals,7354,Team RA'AD vs Anubis Gaming,40482,Haven,51562,2021
Strike Arabia Championship: Finals,450,Main Event,897,Grand Finals,7354,Team RA'AD vs Anubis Gaming,40482,Icebox,51563,2021
Strike Arabia Championship: Finals,450,Main Event,897,Grand Finals,7354,Team RA'AD vs Anubis Gaming,40482,Bind,51564,2021
Strike Arabia Championship: Finals,450,Main Event,897,Grand Finals,7354,Team RA'AD vs Anubis Gaming,40482,Breeze,51565,2021
Valorant Champions Tour Stage 3: Masters Berlin,466,Group Stage,921,Opening (A),7105,Papara SuperMassive vs Acend,34948,Bind,50204,2021
Valorant Champions Tour Stage 3: Masters Berlin,466,Group Stage,921,Opening (A),7105,Papara SuperMassive vs Acend,34948,Ascent,50203,2021
Valorant Champions Tour Stage 3: Masters Berlin,466,Group Stage,921,Group D,7256,G2 Esports vs F4Q,35938,Ascent,51040,2021
Valorant Champions Tour Stage 3: Masters Berlin,466,Group Stage,921,Group D,7256,G2 Esports vs F4Q,35938,Bind,51041,2021
Valorant Champions Tour Stage 3: Masters Berlin,466,Group Stage,921,Group D,7256,G2 Esports vs F4Q,35938,Haven,51042,2021
Valorant Champions Tour Stage 3: Masters Berlin,466,Group Stage,921,Opening (C),7107,100 Thieves vs Liberty,34952,Ascent,50214,2021
Valorant Champions Tour Stage 3: Masters Berlin,466,Group Stage,921,Opening (C),7107,100 Thieves vs Liberty,34952,Icebox,50215,2021
Valorant Champions Tour Stage 3: Masters Berlin,466,Group Stage,921,Opening (A),7105,Vision Strikers vs Paper Rex,34947,Haven,50199,2021
Valorant Champions Tour Stage 3: Masters Berlin,466,Group Stage,921,Opening (A),7105,Vision Strikers vs Paper Rex,34947,Icebox,50200,2021
Valorant Champions Tour Stage 3: Masters Berlin,466,Group Stage,921,Opening (C),7107,Gambit Esports vs Crazy Raccoon,34951,Bind,50211,2021
Valorant Champions Tour Stage 3: Masters Berlin,466,Group Stage,921,Opening (C),7107,Gambit Esports vs Crazy Raccoon,34951,Icebox,50212,2021
Valorant Champions Tour Stage 3: Masters Berlin,466,Group Stage,921,Opening (B),7106,Keyd Stars vs Envy,34949,Icebox,50205,2021
Valorant Champions Tour Stage 3: Masters Berlin,466,Group Stage,921,Opening (B),7106,Keyd Stars vs Envy,34949,Bind,50206,2021
Valorant Champions Tour Stage 3: Masters Berlin,466,Group Stage,921,Opening (B),7106,KRÜ Esports vs ZETA DIVISION,34950,Ascent,50208,2021
Valorant Champions Tour Stage 3: Masters Berlin,466,Group Stage,921,Opening (B),7106,KRÜ Esports vs ZETA DIVISION,34950,Split,50209,2021
Valorant Champions Tour Stage 3: Masters Berlin,466,Group Stage,921,Opening (B),7106,KRÜ Esports vs ZETA DIVISION,34950,Bind,50210,2021
Valorant Champions Tour Stage 3: Masters Berlin,466,Group Stage,921,Group D,7256,Sentinels vs G2 Esports,35939,Split,51043,2021
Valorant Champions Tour Stage 3: Masters Berlin,466,Group Stage,921,Group D,7256,Sentinels vs G2 Esports,35939,Icebox,51044,2021
Valorant Champions Tour Stage 3: Masters Berlin,466,Group Stage,921,Group D,7256,Sentinels vs G2 Esports,35939,Haven,51045,2021
Valorant Champions Tour Stage 3: Masters Berlin,466,Group Stage,921,Winner's (C),7111,Gambit Esports vs 100 Thieves,34964,Ascent,50241,2021
Valorant Champions Tour Stage 3: Masters Berlin,466,Group Stage,921,Winner's (C),7111,Gambit Esports vs 100 Thieves,34964,Icebox,50242,2021
Valorant Champions Tour Stage 3: Masters Berlin,466,Group Stage,921,Winner's (C),7111,Gambit Esports vs 100 Thieves,34964,Split,50243,2021
Valorant Champions Tour Stage 3: Masters Berlin,466,Group Stage,921,Winner's (B),7110,Envy vs KRÜ Esports,34961,Icebox,50232,2021
Valorant Champions Tour Stage 3: Masters Berlin,466,Group Stage,921,Winner's (B),7110,Envy vs KRÜ Esports,34961,Ascent,50233,2021
Valorant Champions Tour Stage 3: Masters Berlin,466,Group Stage,921,Winner's (A),7109,Vision Strikers vs Acend,34958,Haven,50223,2021
Valorant Champions Tour Stage 3: Masters Berlin,466,Group Stage,921,Winner's (A),7109,Vision Strikers vs Acend,34958,Icebox,50224,2021
Valorant Champions Tour Stage 3: Masters Berlin,466,Group Stage,921,Group D,7256,F4Q vs Sentinels,35940,Split,51046,2021
Valorant Champions Tour Stage 3: Masters Berlin,466,Group Stage,921,Group D,7256,F4Q vs Sentinels,35940,Breeze,51047,2021
Valorant Champions Tour Stage 3: Masters Berlin,466,Group Stage,921,Group D,7256,F4Q vs G2 Esports,35941,Bind,51049,2021
Valorant Champions Tour Stage 3: Masters Berlin,466,Group Stage,921,Group D,7256,F4Q vs G2 Esports,35941,Ascent,51050,2021
Valorant Champions Tour Stage 3: Masters Berlin,466,Group Stage,921,Elimination (B),7114,Keyd Stars vs ZETA DIVISION,34962,Breeze,50235,2021
Valorant Champions Tour Stage 3: Masters Berlin,466,Group Stage,921,Elimination (B),7114,Keyd Stars vs ZETA DIVISION,34962,Split,50236,2021
Valorant Champions Tour Stage 3: Masters Berlin,466,Group Stage,921,Elimination (C),7115,Crazy Raccoon vs Liberty,34965,Haven,50244,2021
Valorant Champions Tour Stage 3: Masters Berlin,466,Group Stage,921,Elimination (C),7115,Crazy Raccoon vs Liberty,34965,Split,50245,2021
Valorant Champions Tour Stage 3: Masters Berlin,466,Group Stage,921,Elimination (A),7113,Paper Rex vs Papara SuperMassive,34959,Haven,50226,2021
Valorant Champions Tour Stage 3: Masters Berlin,466,Group Stage,921,Elimination (A),7113,Paper Rex vs Papara SuperMassive,34959,Breeze,50227,2021
Valorant Champions Tour Stage 3: Masters Berlin,466,Group Stage,921,Elimination (A),7113,Paper Rex vs Papara SuperMassive,34959,Split,50228,2021
Valorant Champions Tour Stage 3: Masters Berlin,466,Group Stage,921,Group D,7256,G2 Esports vs Sentinels,35942,Icebox,51052,2021
Valorant Champions Tour Stage 3: Masters Berlin,466,Group Stage,921,Group D,7256,G2 Esports vs Sentinels,35942,Split,51053,2021
Valorant Champions Tour Stage 3: Masters Berlin,466,Group Stage,921,Decider (B),7118,KRÜ Esports vs Keyd Stars,34963,Split,50238,2021
Valorant Champions Tour Stage 3: Masters Berlin,466,Group Stage,921,Decider (B),7118,KRÜ Esports vs Keyd Stars,34963,Haven,50239,2021
Valorant Champions Tour Stage 3: Masters Berlin,466,Group Stage,921,Decider (A),7117,Acend vs Papara SuperMassive,34960,Ascent,50229,2021
Valorant Champions Tour Stage 3: Masters Berlin,466,Group Stage,921,Decider (A),7117,Acend vs Papara SuperMassive,34960,Bind,50230,2021
Valorant Champions Tour Stage 3: Masters Berlin,466,Group Stage,921,Decider (A),7117,Acend vs Papara SuperMassive,34960,Split,50231,2021
Valorant Champions Tour Stage 3: Masters Berlin,466,Group Stage,921,Decider (C),7119,Gambit Esports vs Crazy Raccoon,34966,Ascent,50249,2021
Valorant Champions Tour Stage 3: Masters Berlin,466,Group Stage,921,Decider (C),7119,Gambit Esports vs Crazy Raccoon,34966,Icebox,50248,2021
Valorant Champions Tour Stage 3: Masters Berlin,466,Group Stage,921,Group D,7256,Sentinels vs F4Q,35943,Breeze,51055,2021
Valorant Champions Tour Stage 3: Masters Berlin,466,Group Stage,921,Group D,7256,Sentinels vs F4Q,35943,Split,51056,2021
Valorant Champions Tour Stage 3: Masters Berlin,466,Group Stage,921,Group D,7256,Sentinels vs F4Q,35943,Haven,51057,2021
Valorant Champions Tour Stage 3: Masters Berlin,466,Playoffs,1303,Quarterfinals,7121,Vision Strikers vs Gambit Esports,34975,Bind,50265,2021
Valorant Champions Tour Stage 3: Masters Berlin,466,Playoffs,1303,Quarterfinals,7121,Vision Strikers vs Gambit Esports,34975,Split,50266,2021
Valorant Champions Tour Stage 3: Masters Berlin,466,Playoffs,1303,Quarterfinals,7121,Vision Strikers vs Gambit Esports,34975,Icebox,50267,2021
Valorant Champions Tour Stage 3: Masters Berlin,466,Playoffs,1303,Quarterfinals,7121,G2 Esports vs KRÜ Esports,34976,Icebox,50270,2021
Valorant Champions Tour Stage 3: Masters Berlin,466,Playoffs,1303,Quarterfinals,7121,G2 Esports vs KRÜ Esports,34976,Haven,50269,2021
Valorant Champions Tour Stage 3: Masters Berlin,466,Playoffs,1303,Quarterfinals,7121,100 Thieves vs Acend,34973,Ascent,50259,2021
Valorant Champions Tour Stage 3: Masters Berlin,466,Playoffs,1303,Quarterfinals,7121,100 Thieves vs Acend,34973,Haven,50260,2021
Valorant Champions Tour Stage 3: Masters Berlin,466,Playoffs,1303,Quarterfinals,7121,100 Thieves vs Acend,34973,Breeze,50261,2021
Valorant Champions Tour Stage 3: Masters Berlin,466,Playoffs,1303,Quarterfinals,7121,Envy vs Sentinels,34974,Haven,50262,2021
Valorant Champions Tour Stage 3: Masters Berlin,466,Playoffs,1303,Quarterfinals,7121,Envy vs Sentinels,34974,Split,50263,2021
Valorant Champions Tour Stage 3: Masters Berlin,466,Playoffs,1303,Semifinals,7122,Gambit Esports vs G2 Esports,34977,Breeze,50271,2021
Valorant Champions Tour Stage 3: Masters Berlin,466,Playoffs,1303,Semifinals,7122,Gambit Esports vs G2 Esports,34977,Icebox,50272,2021
Valorant Champions Tour Stage 3: Masters Berlin,466,Playoffs,1303,Semifinals,7122,100 Thieves vs Envy,34978,Haven,50274,2021
Valorant Champions Tour Stage 3: Masters Berlin,466,Playoffs,1303,Semifinals,7122,100 Thieves vs Envy,34978,Ascent,50275,2021
Valorant Champions Tour Stage 3: Masters Berlin,466,Playoffs,1303,Grand Final,7123,Envy vs Gambit Esports,34979,Bind,50277,2021
Valorant Champions Tour Stage 3: Masters Berlin,466,Playoffs,1303,Grand Final,7123,Envy vs Gambit Esports,34979,Haven,50278,2021
Valorant Champions Tour Stage 3: Masters Berlin,466,Playoffs,1303,Grand Final,7123,Envy vs Gambit Esports,34979,Split,50279,2021
Oceania Tour: Championship,649,Main Event,1291,Upper Quarterfinals,6967,ORDER vs Dire Wolves,33848,Breeze,49650,2021
Oceania Tour: Championship,649,Main Event,1291,Upper Quarterfinals,6967,ORDER vs Dire Wolves,33848,Icebox,49651,2021
Oceania Tour: Championship,649,Main Event,1291,Upper Quarterfinals,6967,Wildcard Gaming vs Nebula,33850,Icebox,49656,2021
Oceania Tour: Championship,649,Main Event,1291,Upper Quarterfinals,6967,Wildcard Gaming vs Nebula,33850,Breeze,49657,2021
Oceania Tour: Championship,649,Main Event,1291,Upper Quarterfinals,6967,PEACE vs Legacy Esports,33849,Icebox,49653,2021
Oceania Tour: Championship,649,Main Event,1291,Upper Quarterfinals,6967,PEACE vs Legacy Esports,33849,Haven,49654,2021
Oceania Tour: Championship,649,Main Event,1291,Upper Quarterfinals,6967,Mindfreak vs Team Bliss,33851,Bind,49659,2021
Oceania Tour: Championship,649,Main Event,1291,Upper Quarterfinals,6967,Mindfreak vs Team Bliss,33851,Haven,49660,2021
Oceania Tour: Championship,649,Main Event,1291,Upper Quarterfinals,6967,Mindfreak vs Team Bliss,33851,Ascent,49661,2021
Oceania Tour: Championship,649,Main Event,1291,Upper Semifinals,6968,ORDER vs PEACE,33852,Icebox,49662,2021
Oceania Tour: Championship,649,Main Event,1291,Upper Semifinals,6968,ORDER vs PEACE,33852,Breeze,49663,2021
Oceania Tour: Championship,649,Main Event,1291,Lower Round 1,6971,Dire Wolves vs Legacy Esports,33856,Ascent,49676,2021
Oceania Tour: Championship,649,Main Event,1291,Lower Round 1,6971,Dire Wolves vs Legacy Esports,33856,Icebox,49677,2021
Oceania Tour: Championship,649,Main Event,1291,Upper Semifinals,6968,Wildcard Gaming vs Team Bliss,33853,Breeze,49665,2021
Oceania Tour: Championship,649,Main Event,1291,Upper Semifinals,6968,Wildcard Gaming vs Team Bliss,33853,Ascent,49666,2021
Oceania Tour: Championship,649,Main Event,1291,Upper Semifinals,6968,Wildcard Gaming vs Team Bliss,33853,Haven,49667,2021
Oceania Tour: Championship,649,Main Event,1291,Lower Round 1,6971,Nebula vs Mindfreak,33857,Bind,49679,2021
Oceania Tour: Championship,649,Main Event,1291,Lower Round 1,6971,Nebula vs Mindfreak,33857,Icebox,49680,2021
Oceania Tour: Championship,649,Main Event,1291,Lower Round 2,6972,Wildcard Gaming vs Legacy Esports,33858,Split,49682,2021
Oceania Tour: Championship,649,Main Event,1291,Lower Round 2,6972,Wildcard Gaming vs Legacy Esports,33858,Ascent,49683,2021
Oceania Tour: Championship,649,Main Event,1291,Lower Round 2,6972,Wildcard Gaming vs Legacy Esports,33858,Icebox,49684,2021
