Tournament,Stage,Match Type,Match Name,Map
Champions Tour CIS Stage 1: Challengers 1,Qualifier,Round of 128,Five terrible heroes vs GeT_6paTBa,"Ascent													


						
													38:44"
Champions Tour CIS Stage 1: Challengers 1,Qualifier,Round of 128,CrowСrowd vs No Fear,"Ascent													


						
													39:28"
Champions Tour CIS Stage 1: Challengers 1,Qualifier,Round of 128,shtrihcod vs top500 and dog,"Bind													


						
													29:44"
Champions Tour CIS Stage 1: Challengers 1,Qualifier,Round of 128,Found us vs Siberian,"Icebox													


						
													23:14"
Champions Tour CIS Stage 1: Challengers 1,Qualifier,Round of 128,NEVER LOOK BACK vs Save's eSports,"Haven													


						
													30:03"
Champions Tour CIS Stage 1: Challengers 1,Qualifier,Round of 128,Piyat vs PolyCyber,"Ascent													


						
													18:30"
Champions Tour CIS Stage 1: Challengers 1,Qualifier,Round of 128,Jeremiah vs badb0ys,"Icebox													


						
													27:23"
Champions Tour CIS Stage 1: Challengers 1,Qualifier,Round of 128,UGIT vs TURKISH MAFIA,"Bind													


						
													43:31"
Champions Tour CIS Stage 1: Challengers 1,Qualifier,Round of 128,nurture vs Brotherhood of the Five,"Ascent													


						
													24:57"
Champions Tour CIS Stage 1: Challengers 1,Qualifier,Round of 128,zTitans vs EZ KATKA,"Ascent													


						
													32:15"
Champions Tour CIS Stage 1: Challengers 1,Qualifier,Round of 128,5op vs team04ka,"Split													


						
													37:43"
Champions Tour CIS Stage 1: Challengers 1,Qualifier,Round of 128,paroXysme vs Electronic Zero,"Ascent													


						
													24:14"
Champions Tour CIS Stage 1: Challengers 1,Qualifier,Round of 64,PLATOON vs Vengeance,"Haven													


						
													52:40"
Champions Tour CIS Stage 1: Challengers 1,Qualifier,Round of 64,16const vs TooManyQuestions,"Bind													


						
													34:35"
Champions Tour CIS Stage 1: Challengers 1,Qualifier,Round of 64,CISFAITH vs FR1END5,"Bind													


						
													48:02"
Champions Tour CIS Stage 1: Challengers 1,Qualifier,Round of 64,AnimeSquad vs Aspire,"Ascent													


						
													38:07"
Champions Tour CIS Stage 1: Challengers 1,Qualifier,Round of 64,One Breath Gaming vs genei ryodan,"Haven													


						
													31:58"
Champions Tour CIS Stage 1: Challengers 1,Qualifier,Round of 64,Tale Quale vs vthree,"Ascent													


						
													37:39"
Champions Tour CIS Stage 1: Challengers 1,Qualifier,Round of 64,Aim.Attack vs ARK Esports,"Icebox													


						
													32:47"
Champions Tour CIS Stage 1: Challengers 1,Qualifier,Round of 64,Thorns vs Yakuza,"TBD													


						
													-"
Champions Tour CIS Stage 1: Challengers 1,Qualifier,Round of 64,Dobrya4ki vs 5up,"Bind													


						
													34:49"
Champions Tour CIS Stage 1: Challengers 1,Qualifier,Round of 64,Axsor vs GMT Esports,"Bind													


						
													31:36"
Champions Tour CIS Stage 1: Challengers 1,Qualifier,Round of 64,SpartanTeam vs Ksenox,"Bind													


						
													33:19"
Champions Tour CIS Stage 1: Challengers 1,Qualifier,Round of 64,TragedyMakers vs N4PAS,"Ascent													


						
													34:27"
Champions Tour CIS Stage 1: Challengers 1,Qualifier,Round of 64,Nomads vs NO PRACCS,"Bind													


						
													29:58"
Champions Tour CIS Stage 1: Challengers 1,Qualifier,Round of 64,Gambit Esports vs pRESENSE,"Ascent													


						
													28:10"
Champions Tour CIS Stage 1: Challengers 1,Qualifier,Round of 64,Mangal vs AtleticsDogs,"Split													


						
													21:30"
Champions Tour CIS Stage 1: Challengers 1,Qualifier,Round of 64,maybegokill vs Invicta,"Bind													


						
													48:25"
Champions Tour CIS Stage 1: Challengers 1,Qualifier,Round of 64,Meduzza Gaming vs 969 gang,"Bind													


						
													25:18"
Champions Tour CIS Stage 1: Challengers 1,Qualifier,Round of 64,Not All Home vs jaba,"Split													


						
													39:39"
Champions Tour CIS Stage 1: Challengers 1,Qualifier,Round of 64,GeT_6paTBa vs Party Carrots,"Ascent													


						
													46:51"
Champions Tour CIS Stage 1: Challengers 1,Qualifier,Round of 64,forZe vs CrowСrowd,"Bind													


						
													50:12"
Champions Tour CIS Stage 1: Challengers 1,Qualifier,Round of 64,368 vs N1,"Haven													


						
													40:35"
Champions Tour CIS Stage 1: Challengers 1,Qualifier,Round of 64,Team Mystery vs Siberian,"Ascent													


						
													33:12"
Champions Tour CIS Stage 1: Challengers 1,Qualifier,Round of 64,Save's eSports vs NeverHunt,"Bind													


						
													31:52"
Champions Tour CIS Stage 1: Challengers 1,Qualifier,Round of 64,PolyCyber vs Team Singularity,"Split													


						
													34:40"
Champions Tour CIS Stage 1: Challengers 1,Qualifier,Round of 64,Jeremiah vs DISBAND,"Haven													


						
													23:39"
Champions Tour CIS Stage 1: Challengers 1,Qualifier,Round of 64,tyeasy vs UGIT,"Icebox													


						
													39:13"
Champions Tour CIS Stage 1: Challengers 1,Qualifier,Round of 64,Brotherhood of the Five vs Trident Clan,"Ascent													


						
													52:53"
Champions Tour CIS Stage 1: Challengers 1,Qualifier,Round of 64,EZ KATKA vs team04ka,"Bind													


						
													26:09"
Champions Tour CIS Stage 1: Challengers 1,Qualifier,Round of 64,paroXysme vs BrawlStars2005,"Ascent													


						
													1:00:26"
Champions Tour CIS Stage 1: Challengers 1,Qualifier Playoffs,Round of 32,Vengeance vs TooManyQuestions,Haven
Champions Tour CIS Stage 1: Challengers 1,Qualifier Playoffs,Round of 32,Vengeance vs TooManyQuestions,Ascent
Champions Tour CIS Stage 1: Challengers 1,Qualifier Playoffs,Round of 32,CISFAITH vs feelmyhack,Ascent
Champions Tour CIS Stage 1: Challengers 1,Qualifier Playoffs,Round of 32,CISFAITH vs feelmyhack,Icebox
Champions Tour CIS Stage 1: Challengers 1,Qualifier Playoffs,Round of 32,Aspire vs One Breath Gaming,Ascent
Champions Tour CIS Stage 1: Challengers 1,Qualifier Playoffs,Round of 32,Aspire vs One Breath Gaming,Split
Champions Tour CIS Stage 1: Challengers 1,Qualifier Playoffs,Round of 32,Tale Quale vs ezchoke,Split
Champions Tour CIS Stage 1: Challengers 1,Qualifier Playoffs,Round of 32,Tale Quale vs ezchoke,Ascent
Champions Tour CIS Stage 1: Challengers 1,Qualifier Playoffs,Round of 32,Aim.Attack vs Yakuza,Ascent
Champions Tour CIS Stage 1: Challengers 1,Qualifier Playoffs,Round of 32,Aim.Attack vs Yakuza,Icebox
Champions Tour CIS Stage 1: Challengers 1,Qualifier Playoffs,Round of 32,Aim.Attack vs Yakuza,Bind
Champions Tour CIS Stage 1: Challengers 1,Qualifier Playoffs,Round of 32,5up vs GMT Esports,Bind
Champions Tour CIS Stage 1: Challengers 1,Qualifier Playoffs,Round of 32,5up vs GMT Esports,Haven
Champions Tour CIS Stage 1: Challengers 1,Qualifier Playoffs,Round of 32,Nomads vs Gambit Esports,Ascent
Champions Tour CIS Stage 1: Challengers 1,Qualifier Playoffs,Round of 32,Nomads vs Gambit Esports,Bind
Champions Tour CIS Stage 1: Challengers 1,Qualifier Playoffs,Round of 32,Mangal vs Invicta,Bind
Champions Tour CIS Stage 1: Challengers 1,Qualifier Playoffs,Round of 32,Mangal vs Invicta,Split
Champions Tour CIS Stage 1: Challengers 1,Qualifier Playoffs,Round of 32,Mangal vs Invicta,Ascent
Champions Tour CIS Stage 1: Challengers 1,Qualifier Playoffs,Round of 32,969 gang vs jaba,Split
Champions Tour CIS Stage 1: Challengers 1,Qualifier Playoffs,Round of 32,969 gang vs jaba,Ascent
Champions Tour CIS Stage 1: Challengers 1,Qualifier Playoffs,Round of 32,GeT_6paTBa vs CrowСrowd,Icebox
Champions Tour CIS Stage 1: Challengers 1,Qualifier Playoffs,Round of 32,GeT_6paTBa vs CrowСrowd,Haven
Champions Tour CIS Stage 1: Challengers 1,Qualifier Playoffs,Round of 32,top500 and dog vs N1,Haven
Champions Tour CIS Stage 1: Challengers 1,Qualifier Playoffs,Round of 32,top500 and dog vs N1,Bind
Champions Tour CIS Stage 1: Challengers 1,Qualifier Playoffs,Round of 32,top500 and dog vs N1,Ascent
Champions Tour CIS Stage 1: Challengers 1,Qualifier Playoffs,Round of 32,Siberian vs Save's eSports,Haven
Champions Tour CIS Stage 1: Challengers 1,Qualifier Playoffs,Round of 32,Siberian vs Save's eSports,Icebox
Champions Tour CIS Stage 1: Challengers 1,Qualifier Playoffs,Round of 32,Team Singularity vs Jeremiah,Ascent
Champions Tour CIS Stage 1: Challengers 1,Qualifier Playoffs,Round of 32,Team Singularity vs Jeremiah,Icebox
Champions Tour CIS Stage 1: Challengers 1,Qualifier Playoffs,Round of 32,tyeasy vs Brotherhood of the Five,Bind
Champions Tour CIS Stage 1: Challengers 1,Qualifier Playoffs,Round of 32,tyeasy vs Brotherhood of the Five,Haven
Champions Tour CIS Stage 1: Challengers 1,Qualifier Playoffs,Round of 32,tyeasy vs Brotherhood of the Five,Split
Champions Tour CIS Stage 1: Challengers 1,Qualifier Playoffs,Round of 32,EZ KATKA vs paroXysme,Ascent
Champions Tour CIS Stage 1: Challengers 1,Qualifier Playoffs,Round of 16,Vengeance vs CISFAITH,Bind
Champions Tour CIS Stage 1: Challengers 1,Qualifier Playoffs,Round of 16,Vengeance vs CISFAITH,Ascent
Champions Tour CIS Stage 1: Challengers 1,Qualifier Playoffs,Round of 16,Ksenox vs Gambit Esports,Icebox
Champions Tour CIS Stage 1: Challengers 1,Qualifier Playoffs,Round of 16,Ksenox vs Gambit Esports,Split
Champions Tour CIS Stage 1: Challengers 1,Qualifier Playoffs,Round of 16,Save's eSports vs Team Singularity,Icebox
Champions Tour CIS Stage 1: Challengers 1,Qualifier Playoffs,Round of 16,Save's eSports vs Team Singularity,Bind
Champions Tour CIS Stage 1: Challengers 1,Qualifier Playoffs,Round of 16,One Breath Gaming vs Tale Quale,Haven
Champions Tour CIS Stage 1: Challengers 1,Qualifier Playoffs,Round of 16,One Breath Gaming vs Tale Quale,Icebox
Champions Tour CIS Stage 1: Challengers 1,Qualifier Playoffs,Round of 16,Aim.Attack vs GMT Esports,Bind
Champions Tour CIS Stage 1: Challengers 1,Qualifier Playoffs,Round of 16,Aim.Attack vs GMT Esports,Icebox
Champions Tour CIS Stage 1: Challengers 1,Qualifier Playoffs,Round of 16,Mangal vs jaba,Split
Champions Tour CIS Stage 1: Challengers 1,Qualifier Playoffs,Round of 16,Mangal vs jaba,Ascent
Champions Tour CIS Stage 1: Challengers 1,Qualifier Playoffs,Round of 16,Mangal vs jaba,Haven
Champions Tour CIS Stage 1: Challengers 1,Qualifier Playoffs,Round of 16,CrowСrowd vs top500 and dog,Haven
Champions Tour CIS Stage 1: Challengers 1,Qualifier Playoffs,Round of 16,CrowСrowd vs top500 and dog,Bind
Champions Tour CIS Stage 1: Challengers 1,Qualifier Playoffs,Round of 16,tyeasy vs paroXysme,Icebox
Champions Tour CIS Stage 1: Challengers 1,Qualifier Playoffs,Round of 16,tyeasy vs paroXysme,Bind
Champions Tour CIS Stage 1: Challengers 1,Main Event,Quarterfinals,Team Singularity vs tyeasy,Icebox
Champions Tour CIS Stage 1: Challengers 1,Main Event,Quarterfinals,Team Singularity vs tyeasy,Split
Champions Tour CIS Stage 1: Challengers 1,Main Event,Quarterfinals,Team Singularity vs tyeasy,Bind
Champions Tour CIS Stage 1: Challengers 1,Main Event,Quarterfinals,Mangal vs CrowСrowd,Bind
Champions Tour CIS Stage 1: Challengers 1,Main Event,Quarterfinals,Mangal vs CrowСrowd,Ascent
Champions Tour CIS Stage 1: Challengers 1,Main Event,Quarterfinals,GMT Esports vs Gambit Esports,Icebox
Champions Tour CIS Stage 1: Challengers 1,Main Event,Quarterfinals,GMT Esports vs Gambit Esports,Bind
Champions Tour CIS Stage 1: Challengers 1,Main Event,Quarterfinals,CISFAITH vs One Breath Gaming,Icebox
Champions Tour CIS Stage 1: Challengers 1,Main Event,Quarterfinals,CISFAITH vs One Breath Gaming,Ascent
Champions Tour Brazil Stage 1: Challengers 1,Open Qualifier,Round of 32,BAR100LONA vs semTAG,Bind
Champions Tour Brazil Stage 1: Challengers 1,Open Qualifier,Round of 32,BAR100LONA vs semTAG,Ascent
Champions Tour Brazil Stage 1: Challengers 1,Open Qualifier,Round of 32,Galaxy Carrots vs TREMBALA,Haven
Champions Tour Brazil Stage 1: Challengers 1,Open Qualifier,Round of 32,Galaxy Carrots vs TREMBALA,Ascent
Champions Tour Brazil Stage 1: Challengers 1,Open Qualifier,Round of 32,Keyd Stars vs NOSLEEP,Ascent
Champions Tour Brazil Stage 1: Challengers 1,Open Qualifier,Round of 32,Keyd Stars vs NOSLEEP,Split
Champions Tour Brazil Stage 1: Challengers 1,Open Qualifier,Round of 32,VK Gaming vs SLICK,Split
Champions Tour Brazil Stage 1: Challengers 1,Open Qualifier,Round of 32,VK Gaming vs SLICK,Ascent
Champions Tour Brazil Stage 1: Challengers 1,Open Qualifier,Round of 32,DELIRAWOW vs A SEITA,Ascent
Champions Tour Brazil Stage 1: Challengers 1,Open Qualifier,Round of 32,DELIRAWOW vs A SEITA,Bind
Champions Tour Brazil Stage 1: Challengers 1,Open Qualifier,Round of 32,Black Dragons vs B4 Esports,Bind
Champions Tour Brazil Stage 1: Challengers 1,Open Qualifier,Round of 32,Black Dragons vs B4 Esports,Ascent
Champions Tour Brazil Stage 1: Challengers 1,Open Qualifier,Round of 32,paiN Gaming vs Agentes Livres,Ascent
Champions Tour Brazil Stage 1: Challengers 1,Open Qualifier,Round of 32,paiN Gaming vs Agentes Livres,Bind
Champions Tour Brazil Stage 1: Challengers 1,Open Qualifier,Round of 32,Team Vikings vs ME CONTRATA,Haven
Champions Tour Brazil Stage 1: Challengers 1,Open Qualifier,Round of 32,Team Vikings vs ME CONTRATA,Bind
Champions Tour Brazil Stage 1: Challengers 1,Open Qualifier,Round of 32,Liberty vs Squad5,Haven
Champions Tour Brazil Stage 1: Challengers 1,Open Qualifier,Round of 32,Liberty vs Squad5,Ascent
Champions Tour Brazil Stage 1: Challengers 1,Open Qualifier,Round of 32,HIGHPOWER vs badcovid,Haven
Champions Tour Brazil Stage 1: Challengers 1,Open Qualifier,Round of 32,HIGHPOWER vs badcovid,Ascent
Champions Tour Brazil Stage 1: Challengers 1,Open Qualifier,Round of 32,Esquema Único vs 3P,Ascent
Champions Tour Brazil Stage 1: Challengers 1,Open Qualifier,Round of 32,Esquema Único vs 3P,Haven
Champions Tour Brazil Stage 1: Challengers 1,Open Qualifier,Round of 32,Imperial Esports vs FALTAM 2 MIN,Haven
Champions Tour Brazil Stage 1: Challengers 1,Open Qualifier,Round of 32,Imperial Esports vs FALTAM 2 MIN,Icebox
Champions Tour Brazil Stage 1: Challengers 1,Open Qualifier,Round of 32,Athletico Zombies vs favela aimers,Haven
Champions Tour Brazil Stage 1: Challengers 1,Open Qualifier,Round of 32,Athletico Zombies vs favela aimers,Bind
Champions Tour Brazil Stage 1: Challengers 1,Open Qualifier,Round of 16,Gamelanders Blue vs FURIA,Split
Champions Tour Brazil Stage 1: Challengers 1,Open Qualifier,Round of 16,Gamelanders Blue vs FURIA,Icebox
Champions Tour Brazil Stage 1: Challengers 1,Open Qualifier,Round of 16,semTAG vs Galaxy Carrots,Bind
Champions Tour Brazil Stage 1: Challengers 1,Open Qualifier,Round of 16,semTAG vs Galaxy Carrots,Ascent
Champions Tour Brazil Stage 1: Challengers 1,Open Qualifier,Round of 16,Keyd Stars vs SLICK,Ascent
Champions Tour Brazil Stage 1: Challengers 1,Open Qualifier,Round of 16,Keyd Stars vs SLICK,Bind
Champions Tour Brazil Stage 1: Challengers 1,Open Qualifier,Round of 16,DELIRAWOW vs B4 Esports,Bind
Champions Tour Brazil Stage 1: Challengers 1,Open Qualifier,Round of 16,DELIRAWOW vs B4 Esports,Split
Champions Tour Brazil Stage 1: Challengers 1,Open Qualifier,Round of 16,DELIRAWOW vs B4 Esports,Ascent
Champions Tour Brazil Stage 1: Challengers 1,Open Qualifier,Round of 16,paiN Gaming vs Team Vikings,Ascent
Champions Tour Brazil Stage 1: Challengers 1,Open Qualifier,Round of 16,paiN Gaming vs Team Vikings,Haven
Champions Tour Brazil Stage 1: Challengers 1,Open Qualifier,Round of 16,Vorax vs 3P,Haven
Champions Tour Brazil Stage 1: Challengers 1,Open Qualifier,Round of 16,Vorax vs 3P,Icebox
Champions Tour Brazil Stage 1: Challengers 1,Open Qualifier,Round of 16,Imperial Esports vs favela aimers,Bind
Champions Tour Brazil Stage 1: Challengers 1,Open Qualifier,Round of 16,Imperial Esports vs favela aimers,Ascent
Champions Tour Brazil Stage 1: Challengers 1,Open Qualifier,Round of 16,Squad5 vs HIGHPOWER,Icebox
Champions Tour Brazil Stage 1: Challengers 1,Open Qualifier,Round of 16,Squad5 vs HIGHPOWER,Haven
Champions Tour Brazil Stage 1: Challengers 1,Open Qualifier,Round of 16,Squad5 vs HIGHPOWER,Ascent
Champions Tour Brazil Stage 1: Challengers 1,Main Event,Opening (A),Vorax vs SLICK,"Bind													


						
													47:06"
Champions Tour Brazil Stage 1: Challengers 1,Main Event,Opening (A),Galaxy Carrots vs FURIA,"Ascent													


						
													31:58"
Champions Tour Brazil Stage 1: Challengers 1,Main Event,Opening (B),DELIRAWOW vs Squad5,"Ascent													


						
													41:15"
Champions Tour Brazil Stage 1: Challengers 1,Main Event,Opening (B),Imperial Esports vs Team Vikings,"Ascent													


						
													40:54"
Champions Tour Brazil Stage 1: Challengers 1,Main Event,Elimination (A),Vorax vs Galaxy Carrots,Bind
Champions Tour Brazil Stage 1: Challengers 1,Main Event,Elimination (A),Vorax vs Galaxy Carrots,Icebox
Champions Tour Brazil Stage 1: Challengers 1,Main Event,Elimination (A),Vorax vs Galaxy Carrots,Haven
Champions Tour Brazil Stage 1: Challengers 1,Main Event,Elimination (B),DELIRAWOW vs Imperial Esports,Bind
Champions Tour Brazil Stage 1: Challengers 1,Main Event,Elimination (B),DELIRAWOW vs Imperial Esports,Ascent
Champions Tour Brazil Stage 1: Challengers 1,Main Event,Winner's (A),SLICK vs FURIA,Ascent
Champions Tour Brazil Stage 1: Challengers 1,Main Event,Winner's (A),SLICK vs FURIA,Haven
Champions Tour Brazil Stage 1: Challengers 1,Main Event,Winner's (B),Squad5 vs Team Vikings,Ascent
Champions Tour Brazil Stage 1: Challengers 1,Main Event,Winner's (B),Squad5 vs Team Vikings,Bind
Champions Tour Brazil Stage 1: Challengers 1,Main Event,Decider (A),SLICK vs Vorax,Bind
Champions Tour Brazil Stage 1: Challengers 1,Main Event,Decider (A),SLICK vs Vorax,Split
Champions Tour Brazil Stage 1: Challengers 1,Main Event,Decider (A),SLICK vs Vorax,Haven
Champions Tour Brazil Stage 1: Challengers 1,Main Event,Decider (B),Squad5 vs Imperial Esports,Haven
Champions Tour Brazil Stage 1: Challengers 1,Main Event,Decider (B),Squad5 vs Imperial Esports,Bind
Champions Tour North America Stage 1: Challengers 1,Qualifier,Round of 128,100 Thieves vs THE FIVE EMPERORS,Bind
Champions Tour North America Stage 1: Challengers 1,Qualifier,Round of 128,100 Thieves vs THE FIVE EMPERORS,Ascent
Champions Tour North America Stage 1: Challengers 1,Qualifier,Round of 128,Spotlight vs Prism Esports,Ascent
Champions Tour North America Stage 1: Challengers 1,Qualifier,Round of 128,Spotlight vs Prism Esports,Bind
Champions Tour North America Stage 1: Challengers 1,Qualifier,Round of 128,Spotlight vs Prism Esports,Haven
Champions Tour North America Stage 1: Challengers 1,Qualifier,Round of 128,Carpe Noctem vs PremierGG,Haven
Champions Tour North America Stage 1: Challengers 1,Qualifier,Round of 128,Carpe Noctem vs PremierGG,Bind
Champions Tour North America Stage 1: Challengers 1,Qualifier,Round of 128,Archons vs Brimstone Gaming,Ascent
Champions Tour North America Stage 1: Challengers 1,Qualifier,Round of 128,Archons vs Brimstone Gaming,Haven
Champions Tour North America Stage 1: Challengers 1,Qualifier,Round of 128,NRG Esports vs VIRTUOSO,Haven
Champions Tour North America Stage 1: Challengers 1,Qualifier,Round of 128,NRG Esports vs VIRTUOSO,Bind
Champions Tour North America Stage 1: Challengers 1,Qualifier,Round of 128,BLAHAJ vs ATK Mode,Split
Champions Tour North America Stage 1: Challengers 1,Qualifier,Round of 128,BLAHAJ vs ATK Mode,Split
Champions Tour North America Stage 1: Challengers 1,Qualifier,Round of 128,Dignitas vs ABC Boiz,Ascent
Champions Tour North America Stage 1: Challengers 1,Qualifier,Round of 128,Dignitas vs ABC Boiz,Haven
Champions Tour North America Stage 1: Challengers 1,Qualifier,Round of 128,PROJECT X vs ExPandable,Ascent
Champions Tour North America Stage 1: Challengers 1,Qualifier,Round of 128,PROJECT X vs ExPandable,Bind
Champions Tour North America Stage 1: Challengers 1,Qualifier,Round of 128,Renegades vs Pirate Nation,Haven
Champions Tour North America Stage 1: Challengers 1,Qualifier,Round of 128,Renegades vs Pirate Nation,Ascent
Champions Tour North America Stage 1: Challengers 1,Qualifier,Round of 128,YFP Gaming vs SLU Esports,Ascent
Champions Tour North America Stage 1: Challengers 1,Qualifier,Round of 128,YFP Gaming vs SLU Esports,Bind
Champions Tour North America Stage 1: Challengers 1,Qualifier,Round of 128,Spot Up vs D2E Black,Ascent
Champions Tour North America Stage 1: Challengers 1,Qualifier,Round of 128,Spot Up vs D2E Black,Haven
Champions Tour North America Stage 1: Challengers 1,Qualifier,Round of 128,On The Way vs Scarlet Knights,Split
Champions Tour North America Stage 1: Challengers 1,Qualifier,Round of 128,On The Way vs Scarlet Knights,Bind
Champions Tour North America Stage 1: Challengers 1,Qualifier,Round of 128,Gen.G vs Deadlife,Bind
Champions Tour North America Stage 1: Challengers 1,Qualifier,Round of 128,Gen.G vs Deadlife,Haven
Champions Tour North America Stage 1: Challengers 1,Qualifier,Round of 128,Exotic vs Fluid Gaming,Haven
Champions Tour North America Stage 1: Challengers 1,Qualifier,Round of 128,Exotic vs Fluid Gaming,Bind
Champions Tour North America Stage 1: Challengers 1,Qualifier,Round of 128,Knights vs ANEW Esports,Ascent
Champions Tour North America Stage 1: Challengers 1,Qualifier,Round of 128,Knights vs ANEW Esports,Bind
Champions Tour North America Stage 1: Challengers 1,Qualifier,Round of 128,NSIC vs Mob Mentality eSports,Icebox
Champions Tour North America Stage 1: Challengers 1,Qualifier,Round of 128,Envy vs Sac State Hornets,Ascent
Champions Tour North America Stage 1: Challengers 1,Qualifier,Round of 128,Envy vs Sac State Hornets,Bind
Champions Tour North America Stage 1: Challengers 1,Qualifier,Round of 128,Roosters vs Ascendants,Ascent
Champions Tour North America Stage 1: Challengers 1,Qualifier,Round of 128,Roosters vs Ascendants,Bind
Champions Tour North America Stage 1: Challengers 1,Qualifier,Round of 128,Roosters vs Ascendants,Haven
Champions Tour North America Stage 1: Challengers 1,Qualifier,Round of 128,ex-Phoenix1 vs Zelo,Ascent
Champions Tour North America Stage 1: Challengers 1,Qualifier,Round of 128,ex-Phoenix1 vs Zelo,Haven
Champions Tour North America Stage 1: Challengers 1,Qualifier,Round of 128,ex-Phoenix1 vs Zelo,Bind
Champions Tour North America Stage 1: Challengers 1,Qualifier,Round of 128,Equinox Esports vs Bounty Esports,Ascent
Champions Tour North America Stage 1: Challengers 1,Qualifier,Round of 128,Equinox Esports vs Bounty Esports,Bind
Champions Tour North America Stage 1: Challengers 1,Qualifier,Round of 128,CPC vs Onslaught Gaming,Ascent
Champions Tour North America Stage 1: Challengers 1,Qualifier,Round of 128,CPC vs Onslaught Gaming,Bind
Champions Tour North America Stage 1: Challengers 1,Qualifier,Round of 128,CPC vs Onslaught Gaming,Haven
Champions Tour North America Stage 1: Challengers 1,Qualifier,Round of 128,Complexity vs US Army Esports,Ascent
Champions Tour North America Stage 1: Challengers 1,Qualifier,Round of 128,Complexity vs US Army Esports,Bind
Champions Tour North America Stage 1: Challengers 1,Qualifier,Round of 128,Demon Time vs Heathens,Haven
Champions Tour North America Stage 1: Challengers 1,Qualifier,Round of 128,Demon Time vs Heathens,Ascent
Champions Tour North America Stage 1: Challengers 1,Qualifier,Round of 128,FaZe Clan vs Retake,Ascent
Champions Tour North America Stage 1: Challengers 1,Qualifier,Round of 128,FaZe Clan vs Retake,Split
Champions Tour North America Stage 1: Challengers 1,Qualifier,Round of 128,TradeLikePros vs Big Backwoods,Ascent
Champions Tour North America Stage 1: Challengers 1,Qualifier,Round of 128,TradeLikePros vs Big Backwoods,Haven
Champions Tour North America Stage 1: Challengers 1,Qualifier,Round of 128,Slimy Boogermen vs Boberts-Bugs-B-Gone,Haven
Champions Tour North America Stage 1: Challengers 1,Qualifier,Round of 128,Slimy Boogermen vs Boberts-Bugs-B-Gone,Ascent
Champions Tour North America Stage 1: Challengers 1,Qualifier,Round of 128,Slimy Boogermen vs Boberts-Bugs-B-Gone,Bind
Champions Tour North America Stage 1: Challengers 1,Qualifier,Round of 128,NeverDone vs Virus and Friends,Haven
Champions Tour North America Stage 1: Challengers 1,Qualifier,Round of 128,NeverDone vs Virus and Friends,Icebox
Champions Tour North America Stage 1: Challengers 1,Qualifier,Round of 128,Luminosity vs Elevation,Ascent
Champions Tour North America Stage 1: Challengers 1,Qualifier,Round of 128,Luminosity vs Elevation,Icebox
Champions Tour North America Stage 1: Challengers 1,Qualifier,Round of 128,VT Valorant vs xoxo,Ascent
Champions Tour North America Stage 1: Challengers 1,Qualifier,Round of 128,VT Valorant vs xoxo,Split
Champions Tour North America Stage 1: Challengers 1,Qualifier,Round of 128,Time In vs Sandwich Eaters 40,Bind
Champions Tour North America Stage 1: Challengers 1,Qualifier,Round of 128,Time In vs Sandwich Eaters 40,Ascent
Champions Tour North America Stage 1: Challengers 1,Qualifier,Round of 128,Penguin Sledding vs bumpaaMaid,Ascent
Champions Tour North America Stage 1: Challengers 1,Qualifier,Round of 128,Penguin Sledding vs bumpaaMaid,Bind
Champions Tour North America Stage 1: Challengers 1,Qualifier,Round of 128,TSM vs Rated Gaming,Ascent
Champions Tour North America Stage 1: Challengers 1,Qualifier,Round of 128,TSM vs Rated Gaming,Bind
Champions Tour North America Stage 1: Challengers 1,Qualifier,Round of 128,Balanced Esports vs Zero MarksMen,Bind
Champions Tour North America Stage 1: Challengers 1,Qualifier,Round of 128,Balanced Esports vs Zero MarksMen,Haven
Champions Tour North America Stage 1: Challengers 1,Qualifier,Round of 128,Rise vs Onslaught Gaming Red,Ascent
Champions Tour North America Stage 1: Challengers 1,Qualifier,Round of 128,Rise vs Onslaught Gaming Red,Bind
Champions Tour North America Stage 1: Challengers 1,Qualifier,Round of 128,Elysium vs Akuma Esports Black,Haven
Champions Tour North America Stage 1: Challengers 1,Qualifier,Round of 128,Elysium vs Akuma Esports Black,Bind
Champions Tour North America Stage 1: Challengers 1,Qualifier,Round of 128,eUnited vs Dialed In,Ascent
Champions Tour North America Stage 1: Challengers 1,Qualifier,Round of 128,eUnited vs Dialed In,Haven
Champions Tour North America Stage 1: Challengers 1,Qualifier,Round of 128,Cloud9 White vs D2E Gold,Ascent
Champions Tour North America Stage 1: Challengers 1,Qualifier,Round of 128,Cloud9 White vs D2E Gold,Bind
Champions Tour North America Stage 1: Challengers 1,Qualifier,Round of 128,Immortals vs Aqua,Ascent
Champions Tour North America Stage 1: Challengers 1,Qualifier,Round of 128,Immortals vs Aqua,Haven
Champions Tour North America Stage 1: Challengers 1,Qualifier,Round of 128,Elevate vs NBK Valorant,Ascent
Champions Tour North America Stage 1: Challengers 1,Qualifier,Round of 128,Elevate vs NBK Valorant,Haven
Champions Tour North America Stage 1: Challengers 1,Qualifier,Round of 128,Big Frames vs Bad Karma Esports,Ascent
Champions Tour North America Stage 1: Challengers 1,Qualifier,Round of 128,Big Frames vs Bad Karma Esports,Bind
