Tournament,Stage,Match Type,Match Name,Map,Team,Elimination,Detonated,Defused,Time Expiry (No Plant),Eliminated,Defused Failed,Detonation Denied,Time Expiry (Failed to Plant)
Champions Tour Japan Stage 1: Challengers 2,Main Event,Group B,BLUE BEES.ESP vs Crazy Raccoon,Ascent,Crazy Raccoon,13,0,0,0,1,0,1,0
Champions Tour Japan Stage 1: Challengers 2,Main Event,Group B,FAV gaming vs BLUE BEES.ESP,Split,FAV gaming,11,0,2,0,8,0,3,0
Champions Tour Japan Stage 1: Challengers 2,Main Event,Group B,FAV gaming vs BLUE BEES.ESP,Split,BLUE BEES.ESP,8,0,3,0,11,0,2,0
Champions Tour Japan Stage 1: Challengers 2,Main Event,Group B,FAV gaming vs BLUE BEES.ESP,Ascent,FAV gaming,6,1,6,0,2,0,5,0
Champions Tour Japan Stage 1: Challengers 2,Main Event,Group B,FAV gaming vs BLUE BEES.ESP,Ascent,BLUE BEES.ESP,2,0,5,0,6,1,6,0
Champions Tour Japan Stage 1: Challengers 2,Main Event,Group B,REJECT vs Crazy Raccoon,Haven,REJECT,4,1,4,0,7,0,5,1
Champions Tour Japan Stage 1: Challengers 2,Main Event,Group B,REJECT vs Crazy Raccoon,Haven,Crazy Raccoon,7,0,5,1,4,1,4,0
Champions Tour Japan Stage 1: Challengers 2,Main Event,Group B,REJECT vs Crazy Raccoon,Ascent,REJECT,1,0,5,1,7,2,4,0
Champions Tour Japan Stage 1: Challengers 2,Main Event,Group B,REJECT vs Crazy Raccoon,Ascent,Crazy Raccoon,7,2,4,0,1,0,5,1
Champions Tour Japan Stage 1: Challengers 2,Main Event,Group B,FAV gaming vs REJECT,Icebox,FAV gaming,5,0,3,0,8,0,5,0
Champions Tour Japan Stage 1: Challengers 2,Main Event,Group B,FAV gaming vs REJECT,Icebox,REJECT,8,0,5,0,5,0,3,0
Champions Tour Japan Stage 1: Challengers 2,Main Event,Group B,FAV gaming vs REJECT,Ascent,FAV gaming,9,1,3,0,6,1,2,0
Champions Tour Japan Stage 1: Challengers 2,Main Event,Group B,FAV gaming vs REJECT,Ascent,REJECT,6,1,2,0,9,1,3,0
Champions Tour Indonesia Stage 1: Challengers 2,Qualifier,Round of 64,Pecel Lele Lyra vs Syntax,Ascent,Pecel Lele Lyra,11,0,2,0,9,0,0,0
Champions Tour Indonesia Stage 1: Challengers 2,Qualifier,Round of 64,Pecel Lele Lyra vs Syntax,Ascent,Syntax,9,0,0,0,11,0,2,0
Champions Tour Indonesia Stage 1: Challengers 2,Qualifier,Round of 64,WAY Esports vs Azalea,Ascent,WAY Esports,9,0,4,0,2,1,0,0
Champions Tour Indonesia Stage 1: Challengers 2,Qualifier,Round of 64,WAY Esports vs Azalea,Ascent,Azalea,2,1,0,0,9,0,4,0
Champions Tour Indonesia Stage 1: Challengers 2,Qualifier,Round of 64,Rex Regum Qeon vs XcN Gaming,Icebox,Rex Regum Qeon,1,0,0,0,11,1,1,0
Champions Tour Indonesia Stage 1: Challengers 2,Qualifier,Round of 64,Rex Regum Qeon vs XcN Gaming,Icebox,XcN Gaming,11,1,1,0,1,0,0,0
Champions Tour Indonesia Stage 1: Challengers 2,Qualifier,Round of 64,Surabaya Esports vs U2G,Ascent,Surabaya Esports,9,0,4,0,6,1,3,1
Champions Tour Indonesia Stage 1: Challengers 2,Qualifier,Round of 64,Surabaya Esports vs U2G,Ascent,U2G,6,1,3,1,9,0,4,0
Champions Tour Indonesia Stage 1: Challengers 2,Qualifier,Round of 64,ZENITH vs VVV,Ascent,ZENITH,8,1,2,0,12,0,1,0
Champions Tour Indonesia Stage 1: Challengers 2,Qualifier,Round of 64,ZENITH vs VVV,Ascent,VVV,12,0,1,0,8,1,2,0
Champions Tour Indonesia Stage 1: Challengers 2,Qualifier,Round of 64,VOIN ESPORTS vs ESTEVANDOR,Ascent,VOIN ESPORTS,9,2,2,0,3,0,1,0
Champions Tour Indonesia Stage 1: Challengers 2,Qualifier,Round of 64,VOIN ESPORTS vs ESTEVANDOR,Ascent,ESTEVANDOR,3,0,1,0,9,2,2,0
Champions Tour Indonesia Stage 1: Challengers 2,Qualifier,Round of 64,GBH Esports vs Thieves of Hours,Bind,GBH Esports,7,1,5,0,9,0,6,0
Champions Tour Indonesia Stage 1: Challengers 2,Qualifier,Round of 64,GBH Esports vs Thieves of Hours,Bind,Thieves of Hours,9,0,6,0,7,1,5,0
Champions Tour Indonesia Stage 1: Challengers 2,Qualifier,Round of 64,GTA Heist Crew vs MYTH,Haven,GTA Heist Crew,1,0,0,0,5,0,8,0
Champions Tour Indonesia Stage 1: Challengers 2,Qualifier,Round of 64,GTA Heist Crew vs MYTH,Haven,MYTH,5,0,8,0,1,0,0,0
Champions Tour Indonesia Stage 1: Challengers 2,Qualifier,Round of 64,ex-Team Phenix vs Alter Ego Celeste,Icebox,ex-Team Phenix,13,0,0,0,5,0,0,0
Champions Tour Indonesia Stage 1: Challengers 2,Qualifier,Round of 64,ex-Team Phenix vs Alter Ego Celeste,Icebox,Alter Ego Celeste,5,0,0,0,13,0,0,0
Champions Tour Indonesia Stage 1: Challengers 2,Qualifier,Round of 64,Xterminate vs MORTIX,Bind,Xterminate,11,0,2,0,5,0,1,0
Champions Tour Indonesia Stage 1: Challengers 2,Qualifier,Round of 64,Xterminate vs MORTIX,Bind,MORTIX,5,0,1,0,11,0,2,0
Champions Tour Indonesia Stage 1: Challengers 2,Qualifier,Round of 64,ONIC G vs ATJ,Ascent,ONIC G,7,1,4,1,7,0,1,0
Champions Tour Indonesia Stage 1: Challengers 2,Qualifier,Round of 64,ONIC G vs ATJ,Ascent,ATJ,7,0,1,0,7,1,4,1
Champions Tour Indonesia Stage 1: Challengers 2,Qualifier,Round of 64,JJ ESPORT vs PERVELUX,Ascent,JJ ESPORT,12,0,1,0,4,0,1,0
Champions Tour Indonesia Stage 1: Challengers 2,Qualifier,Round of 64,JJ ESPORT vs PERVELUX,Ascent,PERVELUX,4,0,1,0,12,0,1,0
Champions Tour Indonesia Stage 1: Challengers 2,Qualifier,Round of 64,Pig Head vs WOLFPACK,Ascent,Pig Head,4,0,1,0,10,2,1,0
Champions Tour Indonesia Stage 1: Challengers 2,Qualifier,Round of 64,Pig Head vs WOLFPACK,Ascent,WOLFPACK,10,2,1,0,4,0,1,0
Champions Tour Indonesia Stage 1: Challengers 2,Qualifier,Round of 64,5Relics vs Spica,Bind,5Relics,13,0,0,0,2,0,3,0
Champions Tour Indonesia Stage 1: Challengers 2,Qualifier,Round of 64,5Relics vs Spica,Bind,Spica,2,0,3,0,13,0,0,0
Champions Tour Indonesia Stage 1: Challengers 2,Qualifier,Round of 64,CUEK vs ex-AING MAUNG Esports,Ascent,CUEK,1,0,0,0,11,2,0,0
Champions Tour Indonesia Stage 1: Challengers 2,Qualifier,Round of 64,CUEK vs ex-AING MAUNG Esports,Ascent,ex-AING MAUNG Esports,11,2,0,0,1,0,0,0
Champions Tour Indonesia Stage 1: Challengers 2,Qualifier,Round of 64,TEAM X-FORCE vs MOC Team,Haven,TEAM X-FORCE,1,0,4,0,10,0,3,0
Champions Tour Indonesia Stage 1: Challengers 2,Qualifier,Round of 64,TEAM X-FORCE vs MOC Team,Haven,MOC Team,10,0,3,0,1,0,4,0
Champions Tour Indonesia Stage 1: Challengers 2,Qualifier,Round of 64,Flat White vs Cursed Team,Ascent,Flat White,8,0,5,0,3,1,1,0
Champions Tour Indonesia Stage 1: Challengers 2,Qualifier,Round of 64,Flat White vs Cursed Team,Ascent,Cursed Team,3,1,1,0,8,0,5,0
Champions Tour Indonesia Stage 1: Challengers 2,Qualifier,Round of 64,Absolute5 vs Proxymine,Split,Absolute5,10,1,2,0,6,1,1,0
Champions Tour Indonesia Stage 1: Challengers 2,Qualifier,Round of 64,Absolute5 vs Proxymine,Split,Proxymine,6,1,1,0,10,1,2,0
Champions Tour Indonesia Stage 1: Challengers 2,Qualifier,Round of 64,NXL LIGAGAME vs The Mafias EAID,Icebox,NXL LIGAGAME,9,0,4,0,0,0,0,0
Champions Tour Indonesia Stage 1: Challengers 2,Qualifier,Round of 64,NXL LIGAGAME vs The Mafias EAID,Icebox,The Mafias EAID,0,0,0,0,9,0,4,0
Champions Tour Indonesia Stage 1: Challengers 2,Qualifier,Round of 64,CHARIOT vs KINGSLAYERS,Ascent,CHARIOT,3,0,1,0,12,0,1,0
Champions Tour Indonesia Stage 1: Challengers 2,Qualifier,Round of 64,CHARIOT vs KINGSLAYERS,Ascent,KINGSLAYERS,12,0,1,0,3,0,1,0
Champions Tour Indonesia Stage 1: Challengers 2,Qualifier,Round of 64,4sehat5sempurna vs Noble Outlaws,Ascent,4sehat5sempurna,8,0,4,1,4,0,0,0
Champions Tour Indonesia Stage 1: Challengers 2,Qualifier,Round of 64,4sehat5sempurna vs Noble Outlaws,Ascent,Noble Outlaws,4,0,0,0,8,0,4,1
Champions Tour Indonesia Stage 1: Challengers 2,Qualifier,Round of 32,Pecel Lele Lyra vs WAY Esports,Ascent,Pecel Lele Lyra,8,0,3,1,9,0,5,0
Champions Tour Indonesia Stage 1: Challengers 2,Qualifier,Round of 32,Pecel Lele Lyra vs WAY Esports,Ascent,WAY Esports,9,0,5,0,8,0,3,1
Champions Tour Indonesia Stage 1: Challengers 2,Qualifier,Round of 32,XcN Gaming vs ANARCHY,Haven,XcN Gaming,11,2,0,0,0,0,0,0
Champions Tour Indonesia Stage 1: Challengers 2,Qualifier,Round of 32,XcN Gaming vs ANARCHY,Haven,ANARCHY,0,0,0,0,11,2,0,0
Champions Tour Indonesia Stage 1: Challengers 2,Qualifier,Round of 32,VOIN ESPORTS vs Thieves of Hours,Ascent,VOIN ESPORTS,13,0,0,0,0,0,1,0
Champions Tour Indonesia Stage 1: Challengers 2,Qualifier,Round of 32,VOIN ESPORTS vs Thieves of Hours,Ascent,Thieves of Hours,0,0,1,0,13,0,0,0
Champions Tour Indonesia Stage 1: Challengers 2,Qualifier,Round of 32,MYTH vs ex-Reckless Lads,Haven,MYTH,6,0,4,1,9,0,1,3
Champions Tour Indonesia Stage 1: Challengers 2,Qualifier,Round of 32,MYTH vs ex-Reckless Lads,Haven,ex-Reckless Lads,9,0,1,3,6,0,4,1
Champions Tour Indonesia Stage 1: Challengers 2,Qualifier,Round of 32,INCOGNITO vs ex-Team Phenix,Split,INCOGNITO,9,0,4,0,7,0,2,0
Champions Tour Indonesia Stage 1: Challengers 2,Qualifier,Round of 32,INCOGNITO vs ex-Team Phenix,Split,ex-Team Phenix,7,0,2,0,9,0,4,0
Champions Tour Indonesia Stage 1: Challengers 2,Qualifier,Round of 32,Xterminate vs ONIC G,Ascent,Xterminate,0,0,2,0,7,0,6,0
Champions Tour Indonesia Stage 1: Challengers 2,Qualifier,Round of 32,Xterminate vs ONIC G,Ascent,ONIC G,7,0,6,0,0,0,2,0
Champions Tour Indonesia Stage 1: Challengers 2,Qualifier,Round of 32,Team ReveaL vs DG Esports,Bind,Team ReveaL,6,0,1,0,8,0,3,2
Champions Tour Indonesia Stage 1: Challengers 2,Qualifier,Round of 32,Team ReveaL vs DG Esports,Bind,DG Esports,8,0,3,2,6,0,1,0
Champions Tour Indonesia Stage 1: Challengers 2,Qualifier,Round of 32,Noir vs S*ONE,Bind,Noir,7,4,2,0,1,0,3,0
Champions Tour Indonesia Stage 1: Challengers 2,Qualifier,Round of 32,Noir vs S*ONE,Bind,S*ONE,1,0,3,0,7,4,2,0
Champions Tour Indonesia Stage 1: Challengers 2,Qualifier,Round of 32,JJ ESPORT vs WOLFPACK,Ascent,JJ ESPORT,4,1,1,0,12,0,1,0
Champions Tour Indonesia Stage 1: Challengers 2,Qualifier,Round of 32,JJ ESPORT vs WOLFPACK,Ascent,WOLFPACK,12,0,1,0,4,1,1,0
Champions Tour Indonesia Stage 1: Challengers 2,Qualifier,Round of 32,5Relics vs BIG ORCA,Ascent,5Relics,7,0,1,0,6,1,6,0
Champions Tour Indonesia Stage 1: Challengers 2,Qualifier,Round of 32,5Relics vs BIG ORCA,Ascent,BIG ORCA,6,1,6,0,7,0,1,0
Champions Tour Indonesia Stage 1: Challengers 2,Qualifier,Round of 32,MOC Team vs Ethereal,Haven,MOC Team,12,0,2,0,11,2,3,0
Champions Tour Indonesia Stage 1: Challengers 2,Qualifier,Round of 32,MOC Team vs Ethereal,Haven,Ethereal,11,2,3,0,12,0,2,0
Champions Tour Indonesia Stage 1: Challengers 2,Qualifier,Round of 32,Orbit vs Flat White,Haven,Orbit,6,2,1,1,8,2,1,0
Champions Tour Indonesia Stage 1: Challengers 2,Qualifier,Round of 32,Orbit vs Flat White,Haven,Flat White,8,2,1,0,6,2,1,1
Champions Tour Indonesia Stage 1: Challengers 2,Qualifier,Round of 32,Absolute5 vs NXL LIGAGAME,Bind,Absolute5,1,0,1,0,12,1,0,0
Champions Tour Indonesia Stage 1: Challengers 2,Qualifier,Round of 32,Absolute5 vs NXL LIGAGAME,Bind,NXL LIGAGAME,12,1,0,0,1,0,1,0
Champions Tour Indonesia Stage 1: Challengers 2,Qualifier,Round of 32,KINGSLAYERS vs 4sehat5sempurna,Split,KINGSLAYERS,9,0,3,1,1,0,0,0
Champions Tour Indonesia Stage 1: Challengers 2,Qualifier,Round of 32,KINGSLAYERS vs 4sehat5sempurna,Split,4sehat5sempurna,1,0,0,0,9,0,3,1
Champions Tour Indonesia Stage 1: Challengers 2,Qualifier,Round of 16,WAY Esports vs XcN Gaming,Icebox,WAY Esports,1,0,1,0,12,0,1,0
Champions Tour Indonesia Stage 1: Challengers 2,Qualifier,Round of 16,WAY Esports vs XcN Gaming,Icebox,XcN Gaming,12,0,1,0,1,0,1,0
Champions Tour Indonesia Stage 1: Challengers 2,Qualifier,Round of 16,VVV vs VOIN ESPORTS,Ascent,VVV,8,1,3,1,7,1,2,0
Champions Tour Indonesia Stage 1: Challengers 2,Qualifier,Round of 16,VVV vs VOIN ESPORTS,Ascent,VOIN ESPORTS,7,1,2,0,8,1,3,1
Champions Tour Indonesia Stage 1: Challengers 2,Qualifier,Round of 16,ex-Reckless Lads vs INCOGNITO,Haven,ex-Reckless Lads,10,1,2,0,2,0,3,0
Champions Tour Indonesia Stage 1: Challengers 2,Qualifier,Round of 16,ex-Reckless Lads vs INCOGNITO,Haven,INCOGNITO,2,0,3,0,10,1,2,0
Champions Tour Indonesia Stage 1: Challengers 2,Qualifier,Round of 16,ONIC G vs DG Esports,Ascent,ONIC G,12,0,1,0,3,0,2,0
Champions Tour Indonesia Stage 1: Challengers 2,Qualifier,Round of 16,ONIC G vs DG Esports,Ascent,DG Esports,3,0,2,0,12,0,1,0
Champions Tour Indonesia Stage 1: Challengers 2,Qualifier,Round of 16,Noir vs WOLFPACK,Ascent,Noir,6,0,2,0,11,0,2,0
Champions Tour Indonesia Stage 1: Challengers 2,Qualifier,Round of 16,Noir vs WOLFPACK,Ascent,WOLFPACK,11,0,2,0,6,0,2,0
Champions Tour Indonesia Stage 1: Challengers 2,Qualifier,Round of 16,BIG ORCA vs ex-AING MAUNG Esports,Bind,BIG ORCA,4,1,2,0,8,1,4,0
Champions Tour Indonesia Stage 1: Challengers 2,Qualifier,Round of 16,BIG ORCA vs ex-AING MAUNG Esports,Bind,ex-AING MAUNG Esports,8,1,4,0,4,1,2,0
Champions Tour Indonesia Stage 1: Challengers 2,Qualifier,Round of 16,Ethereal vs Flat White,Ascent,Ethereal,12,0,1,0,5,1,1,0
Champions Tour Indonesia Stage 1: Challengers 2,Qualifier,Round of 16,Ethereal vs Flat White,Ascent,Flat White,5,1,1,0,12,0,1,0
Champions Tour Indonesia Stage 1: Challengers 2,Qualifier,Round of 16,NXL LIGAGAME vs KINGSLAYERS,Icebox,NXL LIGAGAME,9,1,3,0,4,0,4,0
Champions Tour Indonesia Stage 1: Challengers 2,Qualifier,Round of 16,NXL LIGAGAME vs KINGSLAYERS,Icebox,KINGSLAYERS,4,0,4,0,9,1,3,0
Champions Tour Indonesia Stage 1: Challengers 2,Qualifier,Round of 8,XcN Gaming vs VVV,Icebox,XcN Gaming,10,1,2,0,8,0,2,0
Champions Tour Indonesia Stage 1: Challengers 2,Qualifier,Round of 8,XcN Gaming vs VVV,Icebox,VVV,8,0,2,0,10,1,2,0
Champions Tour Indonesia Stage 1: Challengers 2,Qualifier,Round of 8,ex-Reckless Lads vs ONIC G,Bind,ex-Reckless Lads,10,0,3,0,8,0,3,0
Champions Tour Indonesia Stage 1: Challengers 2,Qualifier,Round of 8,ex-Reckless Lads vs ONIC G,Bind,ONIC G,8,0,3,0,10,0,3,0
Champions Tour Indonesia Stage 1: Challengers 2,Qualifier,Round of 8,WOLFPACK vs ex-AING MAUNG Esports,Ascent,WOLFPACK,13,0,0,0,2,0,3,0
Champions Tour Indonesia Stage 1: Challengers 2,Qualifier,Round of 8,WOLFPACK vs ex-AING MAUNG Esports,Ascent,ex-AING MAUNG Esports,2,0,3,0,13,0,0,0
Champions Tour Indonesia Stage 1: Challengers 2,Qualifier,Round of 8,Ethereal vs NXL LIGAGAME,Haven,Ethereal,1,0,3,0,10,1,2,0
Champions Tour Indonesia Stage 1: Challengers 2,Qualifier,Round of 8,Ethereal vs NXL LIGAGAME,Haven,NXL LIGAGAME,10,1,2,0,1,0,3,0
Champions Tour Indonesia Stage 1: Challengers 2,Main Event,Quarterfinals,Seniman Grooming vs Alter Ego,Bind,Seniman Grooming,3,0,3,0,8,0,5,0
Champions Tour Indonesia Stage 1: Challengers 2,Main Event,Quarterfinals,Seniman Grooming vs Alter Ego,Bind,Alter Ego,8,0,5,0,3,0,3,0
Champions Tour Indonesia Stage 1: Challengers 2,Main Event,Quarterfinals,Seniman Grooming vs Alter Ego,Icebox,Seniman Grooming,7,0,1,1,10,0,3,0
Champions Tour Indonesia Stage 1: Challengers 2,Main Event,Quarterfinals,Seniman Grooming vs Alter Ego,Icebox,Alter Ego,10,0,3,0,7,0,1,1
Champions Tour Indonesia Stage 1: Challengers 2,Main Event,Quarterfinals,BOOM Esports vs WOLFPACK,Split,BOOM Esports,11,1,1,0,3,0,1,0
Champions Tour Indonesia Stage 1: Challengers 2,Main Event,Quarterfinals,BOOM Esports vs WOLFPACK,Split,WOLFPACK,3,0,1,0,11,1,1,0
Champions Tour Indonesia Stage 1: Challengers 2,Main Event,Quarterfinals,BOOM Esports vs WOLFPACK,Ascent,BOOM Esports,12,0,0,1,4,0,0,0
Champions Tour Indonesia Stage 1: Challengers 2,Main Event,Quarterfinals,BOOM Esports vs WOLFPACK,Ascent,WOLFPACK,4,0,0,0,12,0,0,1
Champions Tour Indonesia Stage 1: Challengers 2,Main Event,Quarterfinals,ex-Reckless Lads vs XcN Gaming,Haven,ex-Reckless Lads,2,0,0,0,11,1,1,0
Champions Tour Indonesia Stage 1: Challengers 2,Main Event,Quarterfinals,ex-Reckless Lads vs XcN Gaming,Haven,XcN Gaming,11,1,1,0,2,0,0,0
Champions Tour Indonesia Stage 1: Challengers 2,Main Event,Quarterfinals,ex-Reckless Lads vs XcN Gaming,Bind,ex-Reckless Lads,13,0,3,1,13,0,2,0
Champions Tour Indonesia Stage 1: Challengers 2,Main Event,Quarterfinals,ex-Reckless Lads vs XcN Gaming,Bind,XcN Gaming,13,0,2,0,13,0,3,1
Champions Tour Indonesia Stage 1: Challengers 2,Main Event,Quarterfinals,ex-Reckless Lads vs XcN Gaming,Ascent,ex-Reckless Lads,4,0,3,0,9,0,4,0
Champions Tour Indonesia Stage 1: Challengers 2,Main Event,Quarterfinals,ex-Reckless Lads vs XcN Gaming,Ascent,XcN Gaming,9,0,4,0,4,0,3,0
Champions Tour Indonesia Stage 1: Challengers 2,Main Event,Quarterfinals,Bigetron Arctic vs NXL LIGAGAME,Icebox,Bigetron Arctic,2,0,2,0,10,2,1,0
Champions Tour Indonesia Stage 1: Challengers 2,Main Event,Quarterfinals,Bigetron Arctic vs NXL LIGAGAME,Icebox,NXL LIGAGAME,10,2,1,0,2,0,2,0
Champions Tour Indonesia Stage 1: Challengers 2,Main Event,Quarterfinals,Bigetron Arctic vs NXL LIGAGAME,Ascent,Bigetron Arctic,2,0,0,0,10,0,1,2
Champions Tour Indonesia Stage 1: Challengers 2,Main Event,Quarterfinals,Bigetron Arctic vs NXL LIGAGAME,Ascent,NXL LIGAGAME,10,0,1,2,2,0,0,0
Champions Tour Indonesia Stage 1: Challengers 2,Main Event,Semifinals,Alter Ego vs BOOM Esports,Haven,Alter Ego,8,2,3,0,8,0,2,0
Champions Tour Indonesia Stage 1: Challengers 2,Main Event,Semifinals,Alter Ego vs BOOM Esports,Haven,BOOM Esports,8,0,2,0,8,2,3,0
Champions Tour Indonesia Stage 1: Challengers 2,Main Event,Semifinals,Alter Ego vs BOOM Esports,Bind,Alter Ego,5,4,5,0,11,1,3,1
Champions Tour Indonesia Stage 1: Challengers 2,Main Event,Semifinals,Alter Ego vs BOOM Esports,Bind,BOOM Esports,11,1,3,1,5,4,5,0
Champions Tour Indonesia Stage 1: Challengers 2,Main Event,Semifinals,Alter Ego vs BOOM Esports,Ascent,Alter Ego,4,2,2,0,10,0,2,1
Champions Tour Indonesia Stage 1: Challengers 2,Main Event,Semifinals,Alter Ego vs BOOM Esports,Ascent,BOOM Esports,10,0,2,1,4,2,2,0
Champions Tour Indonesia Stage 1: Challengers 2,Main Event,Semifinals,XcN Gaming vs NXL LIGAGAME,Haven,XcN Gaming,5,1,0,0,9,1,2,1
Champions Tour Indonesia Stage 1: Challengers 2,Main Event,Semifinals,XcN Gaming vs NXL LIGAGAME,Haven,NXL LIGAGAME,9,1,2,1,5,1,0,0
Champions Tour Indonesia Stage 1: Challengers 2,Main Event,Semifinals,XcN Gaming vs NXL LIGAGAME,Icebox,XcN Gaming,12,0,1,0,2,0,0,0
Champions Tour Indonesia Stage 1: Challengers 2,Main Event,Semifinals,XcN Gaming vs NXL LIGAGAME,Icebox,NXL LIGAGAME,2,0,0,0,12,0,1,0
Champions Tour Indonesia Stage 1: Challengers 2,Main Event,Semifinals,XcN Gaming vs NXL LIGAGAME,Bind,XcN Gaming,2,0,0,0,9,0,4,0
Champions Tour Indonesia Stage 1: Challengers 2,Main Event,Semifinals,XcN Gaming vs NXL LIGAGAME,Bind,NXL LIGAGAME,9,0,4,0,2,0,0,0
Champions Tour Indonesia Stage 1: Challengers 2,Main Event,Bronze Final,Alter Ego vs XcN Gaming,Haven,Alter Ego,9,1,3,0,6,0,1,0
Champions Tour Indonesia Stage 1: Challengers 2,Main Event,Bronze Final,Alter Ego vs XcN Gaming,Haven,XcN Gaming,6,0,1,0,9,1,3,0
Champions Tour Indonesia Stage 1: Challengers 2,Main Event,Bronze Final,Alter Ego vs XcN Gaming,Icebox,Alter Ego,6,0,3,0,10,0,3,0
Champions Tour Indonesia Stage 1: Challengers 2,Main Event,Bronze Final,Alter Ego vs XcN Gaming,Icebox,XcN Gaming,10,0,3,0,6,0,3,0
Champions Tour Indonesia Stage 1: Challengers 2,Main Event,Bronze Final,Alter Ego vs XcN Gaming,Bind,Alter Ego,0,0,0,0,6,0,6,1
Champions Tour Indonesia Stage 1: Challengers 2,Main Event,Bronze Final,Alter Ego vs XcN Gaming,Bind,XcN Gaming,6,0,6,1,0,0,0,0
Champions Tour Indonesia Stage 1: Challengers 2,Main Event,Grand Final,BOOM Esports vs NXL LIGAGAME,Split,BOOM Esports,11,0,1,1,5,1,0,0
Champions Tour Indonesia Stage 1: Challengers 2,Main Event,Grand Final,BOOM Esports vs NXL LIGAGAME,Split,NXL LIGAGAME,5,1,0,0,11,0,1,1
Champions Tour Indonesia Stage 1: Challengers 2,Main Event,Grand Final,BOOM Esports vs NXL LIGAGAME,Ascent,BOOM Esports,7,1,3,0,7,0,6,0
Champions Tour Indonesia Stage 1: Challengers 2,Main Event,Grand Final,BOOM Esports vs NXL LIGAGAME,Ascent,NXL LIGAGAME,7,0,6,0,7,1,3,0
Champions Tour Indonesia Stage 1: Challengers 2,Main Event,Grand Final,BOOM Esports vs NXL LIGAGAME,Bind,BOOM Esports,6,0,3,1,8,3,2,0
Champions Tour Indonesia Stage 1: Challengers 2,Main Event,Grand Final,BOOM Esports vs NXL LIGAGAME,Bind,NXL LIGAGAME,8,3,2,0,6,0,3,1
Champions Tour Indonesia Stage 1: Challengers 2,Main Event,Grand Final,BOOM Esports vs NXL LIGAGAME,Haven,BOOM Esports,9,0,6,0,14,0,3,0
Champions Tour Indonesia Stage 1: Challengers 2,Main Event,Grand Final,BOOM Esports vs NXL LIGAGAME,Haven,NXL LIGAGAME,14,0,3,0,9,0,6,0
Champions Tour Malaysia & Singapore Stage 1: Challengers 2,Qualifiers,Round of 32,Paper Rex vs Premade 5,Bind,Paper Rex,10,0,3,0,2,1,0,0
Champions Tour Malaysia & Singapore Stage 1: Challengers 2,Qualifiers,Round of 32,Paper Rex vs Premade 5,Bind,Premade 5,2,1,0,0,10,0,3,0
Champions Tour Malaysia & Singapore Stage 1: Challengers 2,Qualifiers,Round of 32,Running Dogs vs Team Coxlong,Ascent,Running Dogs,8,0,5,0,10,1,2,2
Champions Tour Malaysia & Singapore Stage 1: Challengers 2,Qualifiers,Round of 32,Running Dogs vs Team Coxlong,Ascent,Team Coxlong,10,1,2,2,8,0,5,0
Champions Tour Malaysia & Singapore Stage 1: Challengers 2,Qualifiers,Round of 32,XenoFrost vs Meness Mob,Ascent,XenoFrost,9,0,4,0,3,0,2,0
Champions Tour Malaysia & Singapore Stage 1: Challengers 2,Qualifiers,Round of 32,XenoFrost vs Meness Mob,Ascent,Meness Mob,3,0,2,0,9,0,4,0
Champions Tour Malaysia & Singapore Stage 1: Challengers 2,Qualifiers,Round of 32,JustLose vs Wulf Esports,Ascent,JustLose,13,0,0,0,5,0,0,0
Champions Tour Malaysia & Singapore Stage 1: Challengers 2,Qualifiers,Round of 32,JustLose vs Wulf Esports,Ascent,Wulf Esports,5,0,0,0,13,0,0,0
Champions Tour Malaysia & Singapore Stage 1: Challengers 2,Qualifiers,Round of 32,ex-Timing Monster Gaming vs Team LZ,Bind,ex-Timing Monster Gaming,11,0,2,0,5,1,2,0
Champions Tour Malaysia & Singapore Stage 1: Challengers 2,Qualifiers,Round of 32,ex-Timing Monster Gaming vs Team LZ,Bind,Team LZ,5,1,2,0,11,0,2,0
Champions Tour Malaysia & Singapore Stage 1: Challengers 2,Qualifiers,Round of 32,Louvre vs Watermelon Sugar,Ascent,Louvre,6,1,6,0,9,0,1,0
Champions Tour Malaysia & Singapore Stage 1: Challengers 2,Qualifiers,Round of 32,Louvre vs Watermelon Sugar,Ascent,Watermelon Sugar,9,0,1,0,6,1,6,0
Champions Tour Malaysia & Singapore Stage 1: Challengers 2,Qualifiers,Round of 32,JMNY6 vs SCYTES,Bind,JMNY6,9,0,4,0,6,0,3,0
Champions Tour Malaysia & Singapore Stage 1: Challengers 2,Qualifiers,Round of 32,JMNY6 vs SCYTES,Bind,SCYTES,6,0,3,0,9,0,4,0
Champions Tour Malaysia & Singapore Stage 1: Challengers 2,Qualifiers,Round of 32,Looking For Org vs Thirsts Esports,Ascent,Looking For Org,11,0,2,0,1,0,0,0
Champions Tour Malaysia & Singapore Stage 1: Challengers 2,Qualifiers,Round of 32,Looking For Org vs Thirsts Esports,Ascent,Thirsts Esports,1,0,0,0,11,0,2,0
Champions Tour Malaysia & Singapore Stage 1: Challengers 2,Qualifiers,Round of 32,Zero Synergy White vs Lvl 10,Bind,Zero Synergy White,8,1,2,2,6,0,2,0
Champions Tour Malaysia & Singapore Stage 1: Challengers 2,Qualifiers,Round of 32,Zero Synergy White vs Lvl 10,Bind,Lvl 10,6,0,2,0,8,1,2,2
Champions Tour Malaysia & Singapore Stage 1: Challengers 2,Qualifiers,Round of 16,wegonnalose vs Paper Rex,Bind,wegonnalose,0,0,1,0,12,0,1,0
