Tournament,Stage,Match Type,Match Name,Map
Champions Tour Thailand Stage 2: Challengers,Open Qualifier,Upper Quarterfinals,Sweet Assist vs JaiSlai,Icebox
Champions Tour Thailand Stage 2: Challengers,Open Qualifier,Upper Quarterfinals,ABC vs LYNX TH,Haven
Champions Tour Thailand Stage 2: Challengers,Open Qualifier,Upper Quarterfinals,ABC vs LYNX TH,Bind
Champions Tour Thailand Stage 2: Challengers,Open Qualifier,Upper Quarterfinals,Lumsum vs The Kak,Breeze
Champions Tour Thailand Stage 2: Challengers,Open Qualifier,Upper Quarterfinals,Lumsum vs The Kak,Haven
Champions Tour Thailand Stage 2: Challengers,Open Qualifier,Upper Quarterfinals,No Brimstone vs Sainuahualouis,Ascent
Champions Tour Thailand Stage 2: Challengers,Open Qualifier,Upper Quarterfinals,No Brimstone vs Sainuahualouis,Split
Champions Tour Thailand Stage 2: Challengers,Open Qualifier,Lower Round 1,LYNX TH vs Free Banana and Icecream,Haven
Champions Tour Thailand Stage 2: Challengers,Open Qualifier,Lower Round 1,LYNX TH vs Free Banana and Icecream,Ascent
Champions Tour Thailand Stage 2: Challengers,Open Qualifier,Lower Round 1,Sweet Assist vs Sixtynine,Split
Champions Tour Thailand Stage 2: Challengers,Open Qualifier,Lower Round 1,Sweet Assist vs Sixtynine,Icebox
Champions Tour Thailand Stage 2: Challengers,Open Qualifier,Lower Round 1,Sweet Assist vs Sixtynine,Breeze
Champions Tour Thailand Stage 2: Challengers,Open Qualifier,Lower Round 1,No Brimstone vs INTEND,Fracture
Champions Tour Thailand Stage 2: Challengers,Open Qualifier,Lower Round 1,No Brimstone vs INTEND,Breeze
Champions Tour Thailand Stage 2: Challengers,Open Qualifier,Lower Round 1,No Brimstone vs INTEND,Bind
Champions Tour Thailand Stage 2: Challengers,Open Qualifier,Lower Round 1,The Kak vs Daytrade Nursery,Icebox
Champions Tour Thailand Stage 2: Challengers,Open Qualifier,Lower Round 1,The Kak vs Daytrade Nursery,Ascent
Champions Tour Thailand Stage 2: Challengers,Closed Qualifier,Upper Quarterfinals (A),Purple Mood E-Sport vs ABC,Split
Champions Tour Thailand Stage 2: Challengers,Closed Qualifier,Upper Quarterfinals (A),Purple Mood E-Sport vs ABC,Breeze
Champions Tour Thailand Stage 2: Challengers,Closed Qualifier,Upper Quarterfinals (A),Z11 vs Sainuahualouis,Ascent
Champions Tour Thailand Stage 2: Challengers,Closed Qualifier,Upper Quarterfinals (A),Z11 vs Sainuahualouis,Split
Champions Tour Thailand Stage 2: Challengers,Closed Qualifier,Upper Quarterfinals (A),47 Gaming vs Sixtynine,Icebox
Champions Tour Thailand Stage 2: Challengers,Closed Qualifier,Upper Quarterfinals (A),47 Gaming vs Sixtynine,Split
Champions Tour Thailand Stage 2: Challengers,Closed Qualifier,Upper Quarterfinals (A),Sharper Esport vs Daytrade Nursery,Icebox
Champions Tour Thailand Stage 2: Challengers,Closed Qualifier,Upper Quarterfinals (A),Sharper Esport vs Daytrade Nursery,Ascent
Champions Tour Thailand Stage 2: Challengers,Closed Qualifier,Upper Quarterfinals (A),Sharper Esport vs Daytrade Nursery,Haven
Champions Tour Thailand Stage 2: Challengers,Closed Qualifier,Upper Quarterfinals (B),X10 Esports vs JaiSlai,Fracture
Champions Tour Thailand Stage 2: Challengers,Closed Qualifier,Upper Quarterfinals (B),X10 Esports vs JaiSlai,Ascent
Champions Tour Thailand Stage 2: Challengers,Closed Qualifier,Upper Quarterfinals (B),Aricat Esport Family vs Lumsum,Haven
Champions Tour Thailand Stage 2: Challengers,Closed Qualifier,Upper Quarterfinals (B),Aricat Esport Family vs Lumsum,Breeze
Champions Tour Thailand Stage 2: Challengers,Closed Qualifier,Upper Quarterfinals (B),Aricat Esport Family vs Lumsum,Icebox
Champions Tour Thailand Stage 2: Challengers,Closed Qualifier,Upper Quarterfinals (B),FW Esports vs Free Banana and Icecream,Ascent
Champions Tour Thailand Stage 2: Challengers,Closed Qualifier,Upper Quarterfinals (B),FW Esports vs Free Banana and Icecream,Fracture
Champions Tour Thailand Stage 2: Challengers,Closed Qualifier,Upper Quarterfinals (B),Attack All Around vs No Brimstone,Breeze
Champions Tour Thailand Stage 2: Challengers,Closed Qualifier,Upper Quarterfinals (B),Attack All Around vs No Brimstone,Haven
Champions Tour Thailand Stage 2: Challengers,Closed Qualifier,Upper Quarterfinals (B),Attack All Around vs No Brimstone,Ascent
Champions Tour Thailand Stage 2: Challengers,Closed Qualifier,Lower Round 1 (A),ABC vs Z11,Haven
Champions Tour Thailand Stage 2: Challengers,Closed Qualifier,Lower Round 1 (A),ABC vs Z11,Bind
Champions Tour Thailand Stage 2: Challengers,Closed Qualifier,Lower Round 1 (B),Free Banana and Icecream vs No Brimstone,Ascent
Champions Tour Thailand Stage 2: Challengers,Closed Qualifier,Lower Round 1 (B),Free Banana and Icecream vs No Brimstone,Bind
Champions Tour Thailand Stage 2: Challengers,Closed Qualifier,Lower Round 1 (B),Free Banana and Icecream vs No Brimstone,Haven
Champions Tour Thailand Stage 2: Challengers,Closed Qualifier,Lower Round 1 (B),JaiSlai vs Aricat Esport Family,Icebox
Champions Tour Thailand Stage 2: Challengers,Closed Qualifier,Lower Round 1 (B),JaiSlai vs Aricat Esport Family,Haven
Champions Tour Thailand Stage 2: Challengers,Closed Qualifier,Lower Round 1 (B),JaiSlai vs Aricat Esport Family,Ascent
Champions Tour Thailand Stage 2: Challengers,Closed Qualifier,Lower Round 1 (A),Sixtynine vs Daytrade Nursery,Haven
Champions Tour Thailand Stage 2: Challengers,Closed Qualifier,Lower Round 1 (A),Sixtynine vs Daytrade Nursery,Ascent
Champions Tour Thailand Stage 2: Challengers,Closed Qualifier,Upper Semifinals (A),Purple Mood E-Sport vs Sainuahualouis,Split
Champions Tour Thailand Stage 2: Challengers,Closed Qualifier,Upper Semifinals (A),Purple Mood E-Sport vs Sainuahualouis,Haven
Champions Tour Thailand Stage 2: Challengers,Closed Qualifier,Upper Semifinals (A),47 Gaming vs Sharper Esport,Bind
Champions Tour Thailand Stage 2: Challengers,Closed Qualifier,Upper Semifinals (A),47 Gaming vs Sharper Esport,Ascent
Champions Tour Thailand Stage 2: Challengers,Closed Qualifier,Upper Semifinals (B),X10 Esports vs Lumsum,Breeze
Champions Tour Thailand Stage 2: Challengers,Closed Qualifier,Upper Semifinals (B),X10 Esports vs Lumsum,Haven
Champions Tour Thailand Stage 2: Challengers,Closed Qualifier,Upper Semifinals (B),FW Esports vs Attack All Around,Fracture
Champions Tour Thailand Stage 2: Challengers,Closed Qualifier,Upper Semifinals (B),FW Esports vs Attack All Around,Icebox
Champions Tour Thailand Stage 2: Challengers,Closed Qualifier,Upper Semifinals (B),FW Esports vs Attack All Around,Split
Champions Tour Thailand Stage 2: Challengers,Closed Qualifier,Lower Round 2 (B),Lumsum vs No Brimstone,Breeze
Champions Tour Thailand Stage 2: Challengers,Closed Qualifier,Lower Round 2 (B),Lumsum vs No Brimstone,Haven
Champions Tour Thailand Stage 2: Challengers,Closed Qualifier,Lower Round 2 (A),47 Gaming vs Z11,Bind
Champions Tour Thailand Stage 2: Challengers,Closed Qualifier,Lower Round 2 (A),47 Gaming vs Z11,Split
Champions Tour Thailand Stage 2: Challengers,Closed Qualifier,Lower Round 2 (A),47 Gaming vs Z11,Fracture
Champions Tour Thailand Stage 2: Challengers,Closed Qualifier,Lower Round 2 (A),Sainuahualouis vs Daytrade Nursery,Haven
Champions Tour Thailand Stage 2: Challengers,Closed Qualifier,Lower Round 2 (A),Sainuahualouis vs Daytrade Nursery,Ascent
Champions Tour Thailand Stage 2: Challengers,Closed Qualifier,Lower Round 2 (B),Attack All Around vs JaiSlai,Breeze
Champions Tour Thailand Stage 2: Challengers,Closed Qualifier,Lower Round 2 (B),Attack All Around vs JaiSlai,Fracture
Champions Tour Thailand Stage 2: Challengers,Closed Qualifier,Lower Round 2 (B),Attack All Around vs JaiSlai,Ascent
Champions Tour Thailand Stage 2: Challengers,Closed Qualifier,Lower Round 3 (A),Z11 vs Sainuahualouis,Fracture
Champions Tour Thailand Stage 2: Challengers,Closed Qualifier,Lower Round 3 (A),Z11 vs Sainuahualouis,Bind
Champions Tour Thailand Stage 2: Challengers,Closed Qualifier,Lower Round 3 (B),Attack All Around vs No Brimstone,Split
Champions Tour Thailand Stage 2: Challengers,Closed Qualifier,Lower Round 3 (B),Attack All Around vs No Brimstone,Haven
Champions Tour Thailand Stage 2: Challengers,Closed Qualifier,Upper Final (A),Purple Mood E-Sport vs Sharper Esport,Breeze
Champions Tour Thailand Stage 2: Challengers,Closed Qualifier,Upper Final (A),Purple Mood E-Sport vs Sharper Esport,Icebox
Champions Tour Thailand Stage 2: Challengers,Closed Qualifier,Upper Final (B),X10 Esports vs FW Esports,Bind
Champions Tour Thailand Stage 2: Challengers,Closed Qualifier,Upper Final (B),X10 Esports vs FW Esports,Breeze
Champions Tour Thailand Stage 2: Challengers,Closed Qualifier,Lower Final (B),FW Esports vs No Brimstone,Icebox
Champions Tour Thailand Stage 2: Challengers,Closed Qualifier,Lower Final (B),FW Esports vs No Brimstone,Haven
Champions Tour Thailand Stage 2: Challengers,Closed Qualifier,Lower Final (A),Sharper Esport vs Sainuahualouis,Haven
Champions Tour Thailand Stage 2: Challengers,Closed Qualifier,Lower Final (A),Sharper Esport vs Sainuahualouis,Bind
Champions Tour Thailand Stage 2: Challengers,Closed Qualifier,Lower Final (A),Sharper Esport vs Sainuahualouis,Ascent
Champions Tour Thailand Stage 2: Challengers,Group Stage,Week 1,Purple Mood E-Sport vs Sharper Esport,Ascent
Champions Tour Thailand Stage 2: Challengers,Group Stage,Week 1,Purple Mood E-Sport vs Sharper Esport,Breeze
Champions Tour Thailand Stage 2: Challengers,Group Stage,Week 1,X10 Esports vs XERXIA Esports,Breeze
Champions Tour Thailand Stage 2: Challengers,Group Stage,Week 1,X10 Esports vs XERXIA Esports,Icebox
Champions Tour Thailand Stage 2: Challengers,Group Stage,Week 1,FW Esports vs FULL SENSE,Breeze
Champions Tour Thailand Stage 2: Challengers,Group Stage,Week 1,FW Esports vs FULL SENSE,Bind
Champions Tour Thailand Stage 2: Challengers,Group Stage,Week 1,Team NKT vs XERXIA Esports,Icebox
Champions Tour Thailand Stage 2: Challengers,Group Stage,Week 1,Team NKT vs XERXIA Esports,Haven
Champions Tour Thailand Stage 2: Challengers,Group Stage,Week 1,Team NKT vs XERXIA Esports,Breeze
Champions Tour Thailand Stage 2: Challengers,Group Stage,Week 1,Sharper Esport vs Made in Thailand,Split
Champions Tour Thailand Stage 2: Challengers,Group Stage,Week 1,Sharper Esport vs Made in Thailand,Icebox
Champions Tour Thailand Stage 2: Challengers,Group Stage,Week 1,Sharper Esport vs Made in Thailand,Bind
Champions Tour Thailand Stage 2: Challengers,Group Stage,Week 1,X10 Esports vs FULL SENSE,Breeze
Champions Tour Thailand Stage 2: Challengers,Group Stage,Week 1,X10 Esports vs FULL SENSE,Split
Champions Tour Thailand Stage 2: Challengers,Group Stage,Week 1,X10 Esports vs FULL SENSE,Fracture
Champions Tour Thailand Stage 2: Challengers,Group Stage,Week 1,Made in Thailand vs XERXIA Esports,Haven
Champions Tour Thailand Stage 2: Challengers,Group Stage,Week 1,Made in Thailand vs XERXIA Esports,Breeze
Champions Tour Thailand Stage 2: Challengers,Group Stage,Week 1,Team NKT vs FULL SENSE,Ascent
Champions Tour Thailand Stage 2: Challengers,Group Stage,Week 1,Team NKT vs FULL SENSE,Bind
Champions Tour Thailand Stage 2: Challengers,Group Stage,Week 1,Team NKT vs FULL SENSE,Haven
Champions Tour Thailand Stage 2: Challengers,Group Stage,Week 1,Purple Mood E-Sport vs X10 Esports,Bind
Champions Tour Thailand Stage 2: Challengers,Group Stage,Week 1,Purple Mood E-Sport vs X10 Esports,Icebox
Champions Tour Thailand Stage 2: Challengers,Group Stage,Week 1,Sharper Esport vs FW Esports,Split
Champions Tour Thailand Stage 2: Challengers,Group Stage,Week 1,Sharper Esport vs FW Esports,Ascent
Champions Tour Thailand Stage 2: Challengers,Group Stage,Week 1,Sharper Esport vs FW Esports,Bind
Champions Tour Thailand Stage 2: Challengers,Group Stage,Week 1,FULL SENSE vs XERXIA Esports,Icebox
Champions Tour Thailand Stage 2: Challengers,Group Stage,Week 1,FULL SENSE vs XERXIA Esports,Split
Champions Tour Thailand Stage 2: Challengers,Group Stage,Week 1,Team NKT vs Made in Thailand,Haven
Champions Tour Thailand Stage 2: Challengers,Group Stage,Week 1,Team NKT vs Made in Thailand,Breeze
Champions Tour Thailand Stage 2: Challengers,Group Stage,Week 1,X10 Esports vs Sharper Esport,Breeze
Champions Tour Thailand Stage 2: Challengers,Group Stage,Week 1,X10 Esports vs Sharper Esport,Ascent
Champions Tour Thailand Stage 2: Challengers,Group Stage,Week 1,Purple Mood E-Sport vs FW Esports,Icebox
Champions Tour Thailand Stage 2: Challengers,Group Stage,Week 1,Purple Mood E-Sport vs FW Esports,Breeze
Champions Tour Thailand Stage 2: Challengers,Group Stage,Week 2,Sharper Esport vs FULL SENSE,Breeze
Champions Tour Thailand Stage 2: Challengers,Group Stage,Week 2,Sharper Esport vs FULL SENSE,Bind
Champions Tour Thailand Stage 2: Challengers,Group Stage,Week 2,FW Esports vs Team NKT,Icebox
Champions Tour Thailand Stage 2: Challengers,Group Stage,Week 2,FW Esports vs Team NKT,Ascent
Champions Tour Thailand Stage 2: Challengers,Group Stage,Week 2,Purple Mood E-Sport vs Made in Thailand,Bind
Champions Tour Thailand Stage 2: Challengers,Group Stage,Week 2,Purple Mood E-Sport vs Made in Thailand,Ascent
Champions Tour Thailand Stage 2: Challengers,Group Stage,Week 2,FW Esports vs XERXIA Esports,Icebox
Champions Tour Thailand Stage 2: Challengers,Group Stage,Week 2,FW Esports vs XERXIA Esports,Breeze
Champions Tour Thailand Stage 2: Challengers,Group Stage,Week 2,FW Esports vs XERXIA Esports,Split
Champions Tour Thailand Stage 2: Challengers,Group Stage,Week 2,X10 Esports vs Made in Thailand,Haven
Champions Tour Thailand Stage 2: Challengers,Group Stage,Week 2,X10 Esports vs Made in Thailand,Bind
Champions Tour Thailand Stage 2: Challengers,Group Stage,Week 2,X10 Esports vs Made in Thailand,Split
Champions Tour Thailand Stage 2: Challengers,Group Stage,Week 2,Purple Mood E-Sport vs Team NKT,Ascent
Champions Tour Thailand Stage 2: Challengers,Group Stage,Week 2,Purple Mood E-Sport vs Team NKT,Breeze
Champions Tour Thailand Stage 2: Challengers,Group Stage,Week 2,Purple Mood E-Sport vs Team NKT,Haven
Champions Tour Thailand Stage 2: Challengers,Group Stage,Week 2,Made in Thailand vs FULL SENSE,Ascent
Champions Tour Thailand Stage 2: Challengers,Group Stage,Week 2,Made in Thailand vs FULL SENSE,Haven
Champions Tour Thailand Stage 2: Challengers,Group Stage,Week 2,Made in Thailand vs FULL SENSE,Icebox
Champions Tour Thailand Stage 2: Challengers,Group Stage,Week 2,Purple Mood E-Sport vs XERXIA Esports,Haven
Champions Tour Thailand Stage 2: Challengers,Group Stage,Week 2,Purple Mood E-Sport vs XERXIA Esports,Icebox
Champions Tour Thailand Stage 2: Challengers,Group Stage,Week 2,X10 Esports vs FW Esports,Ascent
Champions Tour Thailand Stage 2: Challengers,Group Stage,Week 2,X10 Esports vs FW Esports,Haven
Champions Tour Thailand Stage 2: Challengers,Group Stage,Week 2,Sharper Esport vs Team NKT,Split
Champions Tour Thailand Stage 2: Challengers,Group Stage,Week 2,Sharper Esport vs Team NKT,Bind
Champions Tour Thailand Stage 2: Challengers,Group Stage,Week 2,Sharper Esport vs Team NKT,Haven
Champions Tour Thailand Stage 2: Challengers,Group Stage,Week 2,X10 Esports vs Team NKT,Breeze
Champions Tour Thailand Stage 2: Challengers,Group Stage,Week 2,X10 Esports vs Team NKT,Ascent
Champions Tour Thailand Stage 2: Challengers,Group Stage,Week 2,Sharper Esport vs XERXIA Esports,Ascent
Champions Tour Thailand Stage 2: Challengers,Group Stage,Week 2,Sharper Esport vs XERXIA Esports,Icebox
Champions Tour Thailand Stage 2: Challengers,Group Stage,Week 2,FW Esports vs Made in Thailand,Ascent
Champions Tour Thailand Stage 2: Challengers,Group Stage,Week 2,FW Esports vs Made in Thailand,Haven
Champions Tour Thailand Stage 2: Challengers,Group Stage,Week 2,FW Esports vs Made in Thailand,Split
Champions Tour Thailand Stage 2: Challengers,Group Stage,Week 2,Purple Mood E-Sport vs FULL SENSE,Breeze
Champions Tour Thailand Stage 2: Challengers,Group Stage,Week 2,Purple Mood E-Sport vs FULL SENSE,Haven
Champions Tour Thailand Stage 2: Challengers,Playoffs,Upper Bracket Round 1,X10 Esports vs FW Esports,Breeze
Champions Tour Thailand Stage 2: Challengers,Playoffs,Upper Bracket Round 1,X10 Esports vs FW Esports,Icebox
Champions Tour Thailand Stage 2: Challengers,Playoffs,Upper Bracket Round 1,X10 Esports vs FW Esports,Ascent
Champions Tour Thailand Stage 2: Challengers,Playoffs,Upper Bracket Round 1,Sharper Esport vs Made in Thailand,Fracture
Champions Tour Thailand Stage 2: Challengers,Playoffs,Upper Bracket Round 1,Sharper Esport vs Made in Thailand,Bind
Champions Tour Thailand Stage 2: Challengers,Playoffs,Upper Bracket Semifinals,FULL SENSE vs FW Esports,Haven
Champions Tour Thailand Stage 2: Challengers,Playoffs,Upper Bracket Semifinals,FULL SENSE vs FW Esports,Bind
Champions Tour Thailand Stage 2: Challengers,Playoffs,Upper Bracket Semifinals,FULL SENSE vs FW Esports,Breeze
Champions Tour Thailand Stage 2: Challengers,Playoffs,Upper Bracket Semifinals,XERXIA Esports vs Made in Thailand,Split
Champions Tour Thailand Stage 2: Challengers,Playoffs,Upper Bracket Semifinals,XERXIA Esports vs Made in Thailand,Ascent
Champions Tour Thailand Stage 2: Challengers,Playoffs,Upper Bracket Semifinals,XERXIA Esports vs Made in Thailand,Bind
Champions Tour Thailand Stage 2: Challengers,Playoffs,Lower Bracket Round 1,Made in Thailand vs X10 Esports,Fracture
Champions Tour Thailand Stage 2: Challengers,Playoffs,Lower Bracket Round 1,Made in Thailand vs X10 Esports,Haven
Champions Tour Thailand Stage 2: Challengers,Playoffs,Lower Bracket Round 1,FULL SENSE vs Sharper Esport,Bind
Champions Tour Thailand Stage 2: Challengers,Playoffs,Lower Bracket Round 1,FULL SENSE vs Sharper Esport,Icebox
Champions Tour Thailand Stage 2: Challengers,Playoffs,Upper Bracket Final,FW Esports vs XERXIA Esports,Icebox
Champions Tour Thailand Stage 2: Challengers,Playoffs,Upper Bracket Final,FW Esports vs XERXIA Esports,Ascent
Champions Tour Thailand Stage 2: Challengers,Playoffs,Upper Bracket Final,FW Esports vs XERXIA Esports,Haven
Champions Tour Thailand Stage 2: Challengers,Playoffs,Lower Bracket Round 2,Made in Thailand vs FULL SENSE,Icebox
Champions Tour Thailand Stage 2: Challengers,Playoffs,Lower Bracket Round 2,Made in Thailand vs FULL SENSE,Breeze
