Tournament,Stage,Match Type,Match Name,Map,Team,Elimination,Detonated,Defused,Time Expiry (No Plant),Eliminated,Defused Failed,Detonation Denied,Time Expiry (Failed to Plant)
Champions Tour South America: Last Chance Qualifier,Main Event,Lower Round 1,Ninjas In Pyjamas vs FUSION,Breeze,FUSION,9,0,2,0,10,0,2,1
Champions Tour South America: Last Chance Qualifier,Main Event,Lower Round 1,Ninjas In Pyjamas vs FUSION,Icebox,Ninjas In Pyjamas,13,0,0,0,5,0,0,0
Champions Tour South America: Last Chance Qualifier,Main Event,Lower Round 1,Ninjas In Pyjamas vs FUSION,Icebox,FUSION,5,0,0,0,13,0,0,0
Champions Tour South America: Last Chance Qualifier,Main Event,Lower Round 1,TBK Esports vs E-Xolos LAZER,Fracture,TBK Esports,7,0,6,0,3,0,1,0
Champions Tour South America: Last Chance Qualifier,Main Event,Lower Round 1,TBK Esports vs E-Xolos LAZER,Fracture,E-Xolos LAZER,3,0,1,0,7,0,6,0
Champions Tour South America: Last Chance Qualifier,Main Event,Lower Round 1,TBK Esports vs E-Xolos LAZER,Haven,TBK Esports,6,1,4,0,8,1,4,0
Champions Tour South America: Last Chance Qualifier,Main Event,Lower Round 1,TBK Esports vs E-Xolos LAZER,Haven,E-Xolos LAZER,8,1,4,0,6,1,4,0
Champions Tour South America: Last Chance Qualifier,Main Event,Lower Round 1,TBK Esports vs E-Xolos LAZER,Bind,TBK Esports,13,0,5,0,14,0,2,0
Champions Tour South America: Last Chance Qualifier,Main Event,Lower Round 1,TBK Esports vs E-Xolos LAZER,Bind,E-Xolos LAZER,14,0,2,0,13,0,5,0
Champions Tour South America: Last Chance Qualifier,Main Event,Lower Round 2,9z Team vs TBK Esports,Bind,9z Team,6,0,1,0,10,0,2,1
Champions Tour South America: Last Chance Qualifier,Main Event,Lower Round 2,9z Team vs TBK Esports,Bind,TBK Esports,10,0,2,1,6,0,1,0
Champions Tour South America: Last Chance Qualifier,Main Event,Lower Round 2,9z Team vs TBK Esports,Haven,9z Team,7,2,3,0,10,1,3,0
Champions Tour South America: Last Chance Qualifier,Main Event,Lower Round 2,9z Team vs TBK Esports,Haven,TBK Esports,10,1,3,0,7,2,3,0
Champions Tour South America: Last Chance Qualifier,Main Event,Lower Round 2,Keyd Stars vs Ninjas In Pyjamas,Breeze,Keyd Stars,6,3,1,0,10,1,2,0
Champions Tour South America: Last Chance Qualifier,Main Event,Lower Round 2,Keyd Stars vs Ninjas In Pyjamas,Breeze,Ninjas In Pyjamas,10,1,2,0,6,3,1,0
Champions Tour South America: Last Chance Qualifier,Main Event,Lower Round 2,Keyd Stars vs Ninjas In Pyjamas,Ascent,Keyd Stars,11,0,5,0,9,3,1,1
Champions Tour South America: Last Chance Qualifier,Main Event,Lower Round 2,Keyd Stars vs Ninjas In Pyjamas,Ascent,Ninjas In Pyjamas,9,3,1,1,11,0,5,0
Champions Tour South America: Last Chance Qualifier,Main Event,Lower Round 2,Keyd Stars vs Ninjas In Pyjamas,Icebox,Keyd Stars,8,0,5,0,2,0,0,0
Champions Tour South America: Last Chance Qualifier,Main Event,Lower Round 2,Keyd Stars vs Ninjas In Pyjamas,Icebox,Ninjas In Pyjamas,2,0,0,0,8,0,5,0
Champions Tour South America: Last Chance Qualifier,Main Event,Lower Round 3,Keyd Stars vs TBK Esports,Breeze,Keyd Stars,6,2,2,1,10,3,0,0
Champions Tour South America: Last Chance Qualifier,Main Event,Lower Round 3,Keyd Stars vs TBK Esports,Breeze,TBK Esports,10,3,0,0,6,2,2,1
Champions Tour South America: Last Chance Qualifier,Main Event,Lower Round 3,Keyd Stars vs TBK Esports,Bind,Keyd Stars,9,2,2,0,7,2,0,1
Champions Tour South America: Last Chance Qualifier,Main Event,Lower Round 3,Keyd Stars vs TBK Esports,Bind,TBK Esports,7,2,0,1,9,2,2,0
Champions Tour South America: Last Chance Qualifier,Main Event,Lower Round 3,Keyd Stars vs TBK Esports,Fracture,Keyd Stars,4,1,3,0,4,4,5,0
Champions Tour South America: Last Chance Qualifier,Main Event,Lower Round 3,Keyd Stars vs TBK Esports,Fracture,TBK Esports,4,4,5,0,4,1,3,0
Champions Tour South America: Last Chance Qualifier,Main Event,Upper Final,FURIA vs KRÜ Esports,Breeze,FURIA,5,0,2,2,11,1,1,0
Champions Tour South America: Last Chance Qualifier,Main Event,Upper Final,FURIA vs KRÜ Esports,Breeze,KRÜ Esports,11,1,1,0,5,0,2,2
Champions Tour South America: Last Chance Qualifier,Main Event,Upper Final,FURIA vs KRÜ Esports,Ascent,FURIA,8,2,2,2,13,2,0,1
Champions Tour South America: Last Chance Qualifier,Main Event,Upper Final,FURIA vs KRÜ Esports,Ascent,KRÜ Esports,13,2,0,1,8,2,2,2
Champions Tour South America: Last Chance Qualifier,Main Event,Upper Final,FURIA vs KRÜ Esports,Icebox,FURIA,3,1,2,0,10,2,1,0
Champions Tour South America: Last Chance Qualifier,Main Event,Upper Final,FURIA vs KRÜ Esports,Icebox,KRÜ Esports,10,2,1,0,3,1,2,0
Champions Tour South America: Last Chance Qualifier,Main Event,Lower Final,FURIA vs TBK Esports,Ascent,FURIA,5,2,5,1,5,1,4,1
Champions Tour South America: Last Chance Qualifier,Main Event,Lower Final,FURIA vs TBK Esports,Ascent,TBK Esports,5,1,4,1,5,2,5,1
Champions Tour South America: Last Chance Qualifier,Main Event,Lower Final,FURIA vs TBK Esports,Fracture,FURIA,11,0,2,0,3,3,0,0
Champions Tour South America: Last Chance Qualifier,Main Event,Lower Final,FURIA vs TBK Esports,Fracture,TBK Esports,3,3,0,0,11,0,2,0
Champions Tour South America: Last Chance Qualifier,Main Event,Lower Final,FURIA vs TBK Esports,Breeze,FURIA,8,1,3,1,7,1,2,0
Champions Tour South America: Last Chance Qualifier,Main Event,Lower Final,FURIA vs TBK Esports,Breeze,TBK Esports,7,1,2,0,8,1,3,1
Champions Tour North America: Last Chance Qualifier,Main Event,Upper Quarterfinals,The Guard vs Sentinels,Breeze,The Guard,7,2,3,1,9,1,5,0
Champions Tour North America: Last Chance Qualifier,Main Event,Upper Quarterfinals,The Guard vs Sentinels,Breeze,Sentinels,9,1,5,0,7,2,3,1
Champions Tour North America: Last Chance Qualifier,Main Event,Upper Quarterfinals,The Guard vs Sentinels,Ascent,The Guard,11,1,1,0,5,3,2,0
Champions Tour North America: Last Chance Qualifier,Main Event,Upper Quarterfinals,The Guard vs Sentinels,Ascent,Sentinels,5,3,2,0,11,1,1,0
Champions Tour North America: Last Chance Qualifier,Main Event,Upper Quarterfinals,The Guard vs Sentinels,Icebox,The Guard,9,2,4,0,7,2,4,0
Champions Tour North America: Last Chance Qualifier,Main Event,Upper Quarterfinals,The Guard vs Sentinels,Icebox,Sentinels,7,2,4,0,9,2,4,0
Champions Tour North America: Last Chance Qualifier,Main Event,Upper Quarterfinals,FaZe Clan vs Evil Geniuses,Icebox,FaZe Clan,7,3,1,0,9,1,3,0
Champions Tour North America: Last Chance Qualifier,Main Event,Upper Quarterfinals,FaZe Clan vs Evil Geniuses,Icebox,Evil Geniuses,9,1,3,0,7,3,1,0
Champions Tour North America: Last Chance Qualifier,Main Event,Upper Quarterfinals,FaZe Clan vs Evil Geniuses,Breeze,FaZe Clan,10,0,5,0,10,0,1,2
Champions Tour North America: Last Chance Qualifier,Main Event,Upper Quarterfinals,FaZe Clan vs Evil Geniuses,Breeze,Evil Geniuses,10,0,1,2,10,0,5,0
Champions Tour North America: Last Chance Qualifier,Main Event,Upper Quarterfinals,FaZe Clan vs Evil Geniuses,Ascent,FaZe Clan,13,2,4,0,10,1,4,2
Champions Tour North America: Last Chance Qualifier,Main Event,Upper Quarterfinals,FaZe Clan vs Evil Geniuses,Ascent,Evil Geniuses,10,1,4,2,13,2,4,0
Champions Tour North America: Last Chance Qualifier,Main Event,Upper Quarterfinals,NRG Esports vs 100 Thieves,Icebox,NRG Esports,7,0,5,1,7,1,2,1
Champions Tour North America: Last Chance Qualifier,Main Event,Upper Quarterfinals,NRG Esports vs 100 Thieves,Icebox,100 Thieves,7,1,2,1,7,0,5,1
Champions Tour North America: Last Chance Qualifier,Main Event,Upper Quarterfinals,NRG Esports vs 100 Thieves,Bind,NRG Esports,2,1,1,3,6,2,5,0
Champions Tour North America: Last Chance Qualifier,Main Event,Upper Quarterfinals,NRG Esports vs 100 Thieves,Bind,100 Thieves,6,2,5,0,2,1,1,3
Champions Tour North America: Last Chance Qualifier,Main Event,Upper Quarterfinals,NRG Esports vs 100 Thieves,Ascent,NRG Esports,7,0,3,1,8,3,2,0
Champions Tour North America: Last Chance Qualifier,Main Event,Upper Quarterfinals,NRG Esports vs 100 Thieves,Ascent,100 Thieves,8,3,2,0,7,0,3,1
Champions Tour North America: Last Chance Qualifier,Main Event,Upper Quarterfinals,Shopify Rebellion vs Cloud9,Ascent,Shopify Rebellion,7,0,3,0,11,0,2,0
Champions Tour North America: Last Chance Qualifier,Main Event,Upper Quarterfinals,Shopify Rebellion vs Cloud9,Ascent,Cloud9,11,0,2,0,7,0,3,0
Champions Tour North America: Last Chance Qualifier,Main Event,Upper Quarterfinals,Shopify Rebellion vs Cloud9,Fracture,Shopify Rebellion,9,1,5,0,12,1,4,0
Champions Tour North America: Last Chance Qualifier,Main Event,Upper Quarterfinals,Shopify Rebellion vs Cloud9,Fracture,Cloud9,12,1,4,0,9,1,5,0
Champions Tour North America: Last Chance Qualifier,Main Event,Upper Semifinals,The Guard vs Cloud9,Fracture,The Guard,4,4,4,1,6,0,2,1
Champions Tour North America: Last Chance Qualifier,Main Event,Upper Semifinals,The Guard vs Cloud9,Fracture,Cloud9,6,0,2,1,4,4,4,1
Champions Tour North America: Last Chance Qualifier,Main Event,Upper Semifinals,The Guard vs Cloud9,Ascent,The Guard,7,3,3,0,5,2,4,0
Champions Tour North America: Last Chance Qualifier,Main Event,Upper Semifinals,The Guard vs Cloud9,Ascent,Cloud9,5,2,4,0,7,3,3,0
Champions Tour North America: Last Chance Qualifier,Main Event,Lower Round 1,Sentinels vs Shopify Rebellion,Breeze,Sentinels,12,0,1,0,4,0,3,1
Champions Tour North America: Last Chance Qualifier,Main Event,Lower Round 1,Sentinels vs Shopify Rebellion,Breeze,Shopify Rebellion,4,0,3,1,12,0,1,0
Champions Tour North America: Last Chance Qualifier,Main Event,Lower Round 1,Sentinels vs Shopify Rebellion,Fracture,Sentinels,14,1,2,0,10,2,3,0
Champions Tour North America: Last Chance Qualifier,Main Event,Lower Round 1,Sentinels vs Shopify Rebellion,Fracture,Shopify Rebellion,10,2,3,0,14,1,2,0
Champions Tour North America: Last Chance Qualifier,Main Event,Upper Semifinals,FaZe Clan vs 100 Thieves,Haven,FaZe Clan,10,2,1,0,2,1,3,0
Champions Tour North America: Last Chance Qualifier,Main Event,Upper Semifinals,FaZe Clan vs 100 Thieves,Haven,100 Thieves,2,1,3,0,10,2,1,0
Champions Tour North America: Last Chance Qualifier,Main Event,Upper Semifinals,FaZe Clan vs 100 Thieves,Breeze,FaZe Clan,6,1,1,0,8,1,2,2
Champions Tour North America: Last Chance Qualifier,Main Event,Upper Semifinals,FaZe Clan vs 100 Thieves,Breeze,100 Thieves,8,1,2,2,6,1,1,0
Champions Tour North America: Last Chance Qualifier,Main Event,Upper Semifinals,FaZe Clan vs 100 Thieves,Ascent,FaZe Clan,12,0,1,0,4,0,3,2
Champions Tour North America: Last Chance Qualifier,Main Event,Upper Semifinals,FaZe Clan vs 100 Thieves,Ascent,100 Thieves,4,0,3,2,12,0,1,0
Champions Tour North America: Last Chance Qualifier,Main Event,Lower Round 1,Evil Geniuses vs NRG Esports,Bind,Evil Geniuses,3,3,0,0,11,0,2,0
Champions Tour North America: Last Chance Qualifier,Main Event,Lower Round 1,Evil Geniuses vs NRG Esports,Bind,NRG Esports,11,0,2,0,3,3,0,0
Champions Tour North America: Last Chance Qualifier,Main Event,Lower Round 1,Evil Geniuses vs NRG Esports,Icebox,Evil Geniuses,9,2,1,0,10,1,2,1
Champions Tour North America: Last Chance Qualifier,Main Event,Lower Round 1,Evil Geniuses vs NRG Esports,Icebox,NRG Esports,10,1,2,1,9,2,1,0
Champions Tour North America: Last Chance Qualifier,Main Event,Lower Round 2,100 Thieves vs Sentinels,Fracture,100 Thieves,10,0,5,0,13,0,4,0
Champions Tour North America: Last Chance Qualifier,Main Event,Lower Round 2,100 Thieves vs Sentinels,Fracture,Sentinels,13,0,4,0,10,0,5,0
Champions Tour North America: Last Chance Qualifier,Main Event,Lower Round 2,100 Thieves vs Sentinels,Breeze,100 Thieves,9,1,3,0,4,2,1,0
Champions Tour North America: Last Chance Qualifier,Main Event,Lower Round 2,100 Thieves vs Sentinels,Breeze,Sentinels,4,2,1,0,9,1,3,0
Champions Tour North America: Last Chance Qualifier,Main Event,Lower Round 2,100 Thieves vs Sentinels,Haven,100 Thieves,7,2,4,0,8,1,2,0
Champions Tour North America: Last Chance Qualifier,Main Event,Lower Round 2,100 Thieves vs Sentinels,Haven,Sentinels,8,1,2,0,7,2,4,0
Champions Tour North America: Last Chance Qualifier,Main Event,Lower Round 2,Cloud9 vs NRG Esports,Breeze,Cloud9,11,1,1,0,5,0,2,0
Champions Tour North America: Last Chance Qualifier,Main Event,Lower Round 2,Cloud9 vs NRG Esports,Breeze,NRG Esports,5,0,2,0,11,1,1,0
Champions Tour North America: Last Chance Qualifier,Main Event,Lower Round 2,Cloud9 vs NRG Esports,Icebox,Cloud9,9,0,4,0,7,0,1,0
Champions Tour North America: Last Chance Qualifier,Main Event,Lower Round 2,Cloud9 vs NRG Esports,Icebox,NRG Esports,7,0,1,0,9,0,4,0
Champions Tour North America: Last Chance Qualifier,Main Event,Upper Final,The Guard vs FaZe Clan,Haven,The Guard,7,1,5,0,4,0,1,0
Champions Tour North America: Last Chance Qualifier,Main Event,Upper Final,The Guard vs FaZe Clan,Haven,FaZe Clan,4,0,1,0,7,1,5,0
Champions Tour North America: Last Chance Qualifier,Main Event,Upper Final,The Guard vs FaZe Clan,Icebox,The Guard,11,0,3,1,4,0,3,0
Champions Tour North America: Last Chance Qualifier,Main Event,Upper Final,The Guard vs FaZe Clan,Icebox,FaZe Clan,4,0,3,0,11,0,3,1
Champions Tour North America: Last Chance Qualifier,Main Event,Lower Round 3,100 Thieves vs Cloud9,Ascent,100 Thieves,8,1,4,0,5,0,1,1
Champions Tour North America: Last Chance Qualifier,Main Event,Lower Round 3,100 Thieves vs Cloud9,Ascent,Cloud9,5,0,1,1,8,1,4,0
Champions Tour North America: Last Chance Qualifier,Main Event,Lower Round 3,100 Thieves vs Cloud9,Fracture,100 Thieves,11,1,1,0,8,1,1,0
Champions Tour North America: Last Chance Qualifier,Main Event,Lower Round 3,100 Thieves vs Cloud9,Fracture,Cloud9,8,1,1,0,11,1,1,0
Champions Tour North America: Last Chance Qualifier,Main Event,Lower Final,FaZe Clan vs 100 Thieves,Icebox,FaZe Clan,6,0,4,0,4,4,3,2
Champions Tour North America: Last Chance Qualifier,Main Event,Lower Final,FaZe Clan vs 100 Thieves,Icebox,100 Thieves,4,4,3,2,6,0,4,0
Champions Tour North America: Last Chance Qualifier,Main Event,Lower Final,FaZe Clan vs 100 Thieves,Breeze,FaZe Clan,5,1,0,0,9,1,3,0
Champions Tour North America: Last Chance Qualifier,Main Event,Lower Final,FaZe Clan vs 100 Thieves,Breeze,100 Thieves,9,1,3,0,5,1,0,0
Champions Tour North America: Last Chance Qualifier,Main Event,Lower Final,FaZe Clan vs 100 Thieves,Ascent,FaZe Clan,3,0,0,0,8,0,3,2
Champions Tour North America: Last Chance Qualifier,Main Event,Lower Final,FaZe Clan vs 100 Thieves,Ascent,100 Thieves,8,0,3,2,3,0,0,0
Champions Tour North America: Last Chance Qualifier,Main Event,Grand Final,The Guard vs 100 Thieves,Icebox,The Guard,5,0,2,0,8,1,4,0
Champions Tour North America: Last Chance Qualifier,Main Event,Grand Final,The Guard vs 100 Thieves,Icebox,100 Thieves,8,1,4,0,5,0,2,0
Champions Tour North America: Last Chance Qualifier,Main Event,Grand Final,The Guard vs 100 Thieves,Fracture,The Guard,4,1,1,0,9,2,2,0
Champions Tour North America: Last Chance Qualifier,Main Event,Grand Final,The Guard vs 100 Thieves,Fracture,100 Thieves,9,2,2,0,4,1,1,0
Champions Tour North America: Last Chance Qualifier,Main Event,Grand Final,The Guard vs 100 Thieves,Haven,The Guard,2,3,4,0,8,0,5,0
Champions Tour North America: Last Chance Qualifier,Main Event,Grand Final,The Guard vs 100 Thieves,Haven,100 Thieves,8,0,5,0,2,3,4,0
Champions Tour EMEA: Last Chance Qualifier,Main Event,Upper Quarterfinals,G2 Esports vs OG LDN UTD,Haven,G2 Esports,2,1,2,0,11,0,2,0
Champions Tour EMEA: Last Chance Qualifier,Main Event,Upper Quarterfinals,G2 Esports vs OG LDN UTD,Haven,OG LDN UTD,11,0,2,0,2,1,2,0
Champions Tour EMEA: Last Chance Qualifier,Main Event,Upper Quarterfinals,G2 Esports vs OG LDN UTD,Ascent,G2 Esports,5,1,0,0,8,2,3,0
Champions Tour EMEA: Last Chance Qualifier,Main Event,Upper Quarterfinals,G2 Esports vs OG LDN UTD,Ascent,OG LDN UTD,8,2,3,0,5,1,0,0
Champions Tour EMEA: Last Chance Qualifier,Main Event,Upper Quarterfinals,M3 Champions vs Acend,Split,M3 Champions,7,1,1,0,11,1,0,1
Champions Tour EMEA: Last Chance Qualifier,Main Event,Upper Quarterfinals,M3 Champions vs Acend,Split,Acend,11,1,0,1,7,1,1,0
Champions Tour EMEA: Last Chance Qualifier,Main Event,Upper Quarterfinals,M3 Champions vs Acend,Breeze,M3 Champions,5,4,4,0,5,1,2,2
Champions Tour EMEA: Last Chance Qualifier,Main Event,Upper Quarterfinals,M3 Champions vs Acend,Breeze,Acend,5,1,2,2,5,4,4,0
Champions Tour EMEA: Last Chance Qualifier,Main Event,Upper Quarterfinals,M3 Champions vs Acend,Fracture,M3 Champions,10,0,3,0,5,0,1,0
Champions Tour EMEA: Last Chance Qualifier,Main Event,Upper Quarterfinals,M3 Champions vs Acend,Fracture,Acend,5,0,1,0,10,0,3,0
Champions Tour EMEA: Last Chance Qualifier,Main Event,Upper Quarterfinals,Team Liquid vs BBL Esports,Ascent,Team Liquid,7,3,2,1,7,2,1,1
Champions Tour EMEA: Last Chance Qualifier,Main Event,Upper Quarterfinals,Team Liquid vs BBL Esports,Ascent,BBL Esports,7,2,1,1,7,3,2,1
Champions Tour EMEA: Last Chance Qualifier,Main Event,Upper Quarterfinals,Team Liquid vs BBL Esports,Icebox,Team Liquid,10,2,1,0,0,0,1,0
Champions Tour EMEA: Last Chance Qualifier,Main Event,Upper Quarterfinals,Team Liquid vs BBL Esports,Icebox,BBL Esports,0,0,1,0,10,2,1,0
Champions Tour EMEA: Last Chance Qualifier,Main Event,Upper Quarterfinals,Guild Esports vs Natus Vincere,Haven,Guild Esports,5,3,2,1,4,2,6,1
Champions Tour EMEA: Last Chance Qualifier,Main Event,Upper Quarterfinals,Guild Esports vs Natus Vincere,Haven,Natus Vincere,4,2,6,1,5,3,2,1
Champions Tour EMEA: Last Chance Qualifier,Main Event,Upper Quarterfinals,Guild Esports vs Natus Vincere,Split,Guild Esports,9,2,2,0,7,1,2,1
Champions Tour EMEA: Last Chance Qualifier,Main Event,Upper Quarterfinals,Guild Esports vs Natus Vincere,Split,Natus Vincere,7,1,2,1,9,2,2,0
Champions Tour EMEA: Last Chance Qualifier,Main Event,Upper Quarterfinals,Guild Esports vs Natus Vincere,Icebox,Guild Esports,6,0,3,0,7,0,5,1
Champions Tour EMEA: Last Chance Qualifier,Main Event,Upper Quarterfinals,Guild Esports vs Natus Vincere,Icebox,Natus Vincere,7,0,5,1,6,0,3,0
Champions Tour EMEA: Last Chance Qualifier,Main Event,Lower Round 1,G2 Esports vs Acend,Fracture,G2 Esports,5,0,3,0,9,0,4,0
Champions Tour EMEA: Last Chance Qualifier,Main Event,Lower Round 1,G2 Esports vs Acend,Fracture,Acend,9,0,4,0,5,0,3,0
Champions Tour EMEA: Last Chance Qualifier,Main Event,Lower Round 1,G2 Esports vs Acend,Haven,G2 Esports,11,0,2,0,9,1,1,0
Champions Tour EMEA: Last Chance Qualifier,Main Event,Lower Round 1,G2 Esports vs Acend,Haven,Acend,9,1,1,0,11,0,2,0
Champions Tour EMEA: Last Chance Qualifier,Main Event,Lower Round 1,G2 Esports vs Acend,Bind,G2 Esports,7,0,5,1,3,1,1,0
Champions Tour EMEA: Last Chance Qualifier,Main Event,Lower Round 1,G2 Esports vs Acend,Bind,Acend,3,1,1,0,7,0,5,1
Champions Tour EMEA: Last Chance Qualifier,Main Event,Lower Round 1,BBL Esports vs Guild Esports,Haven,BBL Esports,3,0,0,0,6,0,6,1
Champions Tour EMEA: Last Chance Qualifier,Main Event,Lower Round 1,BBL Esports vs Guild Esports,Haven,Guild Esports,6,0,6,1,3,0,0,0
Champions Tour EMEA: Last Chance Qualifier,Main Event,Lower Round 1,BBL Esports vs Guild Esports,Fracture,BBL Esports,3,0,5,2,9,2,1,1
Champions Tour EMEA: Last Chance Qualifier,Main Event,Lower Round 1,BBL Esports vs Guild Esports,Fracture,Guild Esports,9,2,1,1,3,0,5,2
Champions Tour EMEA: Last Chance Qualifier,Main Event,Upper Semifinals,OG LDN UTD vs M3 Champions,Bind,OG LDN UTD,3,1,1,3,10,1,2,0
Champions Tour EMEA: Last Chance Qualifier,Main Event,Upper Semifinals,OG LDN UTD vs M3 Champions,Bind,M3 Champions,10,1,2,0,3,1,1,3
Champions Tour EMEA: Last Chance Qualifier,Main Event,Upper Semifinals,OG LDN UTD vs M3 Champions,Icebox,OG LDN UTD,8,1,6,0,6,3,4,0
Champions Tour EMEA: Last Chance Qualifier,Main Event,Upper Semifinals,OG LDN UTD vs M3 Champions,Icebox,M3 Champions,6,3,4,0,8,1,6,0
Champions Tour EMEA: Last Chance Qualifier,Main Event,Upper Semifinals,OG LDN UTD vs M3 Champions,Ascent,OG LDN UTD,6,0,2,0,10,2,1,0
Champions Tour EMEA: Last Chance Qualifier,Main Event,Upper Semifinals,OG LDN UTD vs M3 Champions,Ascent,M3 Champions,10,2,1,0,6,0,2,0
Champions Tour EMEA: Last Chance Qualifier,Main Event,Upper Semifinals,Team Liquid vs Natus Vincere,Breeze,Team Liquid,7,2,4,0,7,1,1,0
Champions Tour EMEA: Last Chance Qualifier,Main Event,Upper Semifinals,Team Liquid vs Natus Vincere,Breeze,Natus Vincere,7,1,1,0,7,2,4,0
Champions Tour EMEA: Last Chance Qualifier,Main Event,Upper Semifinals,Team Liquid vs Natus Vincere,Fracture,Team Liquid,11,1,1,0,7,1,2,1
Champions Tour EMEA: Last Chance Qualifier,Main Event,Upper Semifinals,Team Liquid vs Natus Vincere,Fracture,Natus Vincere,7,1,2,1,11,1,1,0
Champions Tour EMEA: Last Chance Qualifier,Main Event,Lower Round 2,Natus Vincere vs G2 Esports,Bind,Natus Vincere,4,2,4,0,4,4,3,2
Champions Tour EMEA: Last Chance Qualifier,Main Event,Lower Round 2,Natus Vincere vs G2 Esports,Bind,G2 Esports,4,4,3,2,4,2,4,0
Champions Tour EMEA: Last Chance Qualifier,Main Event,Lower Round 2,Natus Vincere vs G2 Esports,Haven,Natus Vincere,1,0,2,0,7,0,6,0
Champions Tour EMEA: Last Chance Qualifier,Main Event,Lower Round 2,Natus Vincere vs G2 Esports,Haven,G2 Esports,7,0,6,0,1,0,2,0
Champions Tour EMEA: Last Chance Qualifier,Main Event,Lower Round 2,OG LDN UTD vs Guild Esports,Breeze,OG LDN UTD,10,3,6,0,10,2,3,2
Champions Tour EMEA: Last Chance Qualifier,Main Event,Lower Round 2,OG LDN UTD vs Guild Esports,Breeze,Guild Esports,10,2,3,2,10,3,6,0
Champions Tour EMEA: Last Chance Qualifier,Main Event,Lower Round 2,OG LDN UTD vs Guild Esports,Haven,OG LDN UTD,7,1,4,1,5,2,2,1
Champions Tour EMEA: Last Chance Qualifier,Main Event,Lower Round 2,OG LDN UTD vs Guild Esports,Haven,Guild Esports,5,2,2,1,7,1,4,1
Champions Tour EMEA: Last Chance Qualifier,Main Event,Upper Final,M3 Champions vs Team Liquid,Breeze,M3 Champions,6,0,2,0,8,1,4,0
Champions Tour EMEA: Last Chance Qualifier,Main Event,Upper Final,M3 Champions vs Team Liquid,Breeze,Team Liquid,8,1,4,0,6,0,2,0
Champions Tour EMEA: Last Chance Qualifier,Main Event,Upper Final,M3 Champions vs Team Liquid,Bind,M3 Champions,9,2,2,0,7,0,1,0
Champions Tour EMEA: Last Chance Qualifier,Main Event,Upper Final,M3 Champions vs Team Liquid,Bind,Team Liquid,7,0,1,0,9,2,2,0
Champions Tour EMEA: Last Chance Qualifier,Main Event,Upper Final,M3 Champions vs Team Liquid,Icebox,M3 Champions,14,3,1,0,11,0,5,0
Champions Tour EMEA: Last Chance Qualifier,Main Event,Upper Final,M3 Champions vs Team Liquid,Icebox,Team Liquid,11,0,5,0,14,3,1,0
Champions Tour EMEA: Last Chance Qualifier,Main Event,Lower Round 3,G2 Esports vs OG LDN UTD,Bind,G2 Esports,9,3,1,0,4,1,3,0
Champions Tour EMEA: Last Chance Qualifier,Main Event,Lower Round 3,G2 Esports vs OG LDN UTD,Bind,OG LDN UTD,4,1,3,0,9,3,1,0
Champions Tour EMEA: Last Chance Qualifier,Main Event,Lower Round 3,G2 Esports vs OG LDN UTD,Haven,G2 Esports,9,1,3,0,7,0,4,0
Champions Tour EMEA: Last Chance Qualifier,Main Event,Lower Round 3,G2 Esports vs OG LDN UTD,Haven,OG LDN UTD,7,0,4,0,9,1,3,0
Champions Tour EMEA: Last Chance Qualifier,Main Event,Lower Final,Team Liquid vs G2 Esports,Bind,Team Liquid,7,1,2,0,9,0,3,1
Champions Tour EMEA: Last Chance Qualifier,Main Event,Lower Final,Team Liquid vs G2 Esports,Bind,G2 Esports,9,0,3,1,7,1,2,0
Champions Tour EMEA: Last Chance Qualifier,Main Event,Lower Final,Team Liquid vs G2 Esports,Icebox,Team Liquid,10,2,1,0,4,3,2,1
