Tournament,Stage,Match Type,Match Name,Team,Action,Map
Champions Tour South America: Last Chance Qualifier,Main Event,Lower Round 1,TBK Esports vs E-Xolos LAZER,TBK Esports,ban,Icebox
Champions Tour South America: Last Chance Qualifier,Main Event,Lower Round 1,TBK Esports vs E-Xolos LAZER,E-Xolos LAZER,pick,Fracture
Champions Tour South America: Last Chance Qualifier,Main Event,Lower Round 1,TBK Esports vs E-Xolos LAZER,TBK Esports,pick,Haven
Champions Tour South America: Last Chance Qualifier,Main Event,Lower Round 1,TBK Esports vs E-Xolos LAZER,E-Xolos LAZER,ban,Ascent
Champions Tour South America: Last Chance Qualifier,Main Event,Lower Round 1,TBK Esports vs E-Xolos LAZER,TBK Esports,ban,Split
Champions Tour South America: Last Chance Qualifier,Main Event,Lower Round 2,9z Team vs TBK Esports,9z Team,ban,Breeze
Champions Tour South America: Last Chance Qualifier,Main Event,Lower Round 2,9z Team vs TBK Esports,TBK Esports,ban,Icebox
Champions Tour South America: Last Chance Qualifier,Main Event,Lower Round 2,9z Team vs TBK Esports,9z Team,pick,Bind
Champions Tour South America: Last Chance Qualifier,Main Event,Lower Round 2,9z Team vs TBK Esports,TBK Esports,pick,Haven
Champions Tour South America: Last Chance Qualifier,Main Event,Lower Round 2,9z Team vs TBK Esports,9z Team,ban,Split
Champions Tour South America: Last Chance Qualifier,Main Event,Lower Round 2,9z Team vs TBK Esports,TBK Esports,ban,Fracture
Champions Tour South America: Last Chance Qualifier,Main Event,Lower Round 2,Keyd Stars vs Ninjas In Pyjamas,Keyd Stars,ban,Haven
Champions Tour South America: Last Chance Qualifier,Main Event,Lower Round 2,Keyd Stars vs Ninjas In Pyjamas,Ninjas In Pyjamas,ban,Bind
Champions Tour South America: Last Chance Qualifier,Main Event,Lower Round 2,Keyd Stars vs Ninjas In Pyjamas,Keyd Stars,pick,Breeze
Champions Tour South America: Last Chance Qualifier,Main Event,Lower Round 2,Keyd Stars vs Ninjas In Pyjamas,Ninjas In Pyjamas,pick,Ascent
Champions Tour South America: Last Chance Qualifier,Main Event,Lower Round 2,Keyd Stars vs Ninjas In Pyjamas,Keyd Stars,ban,Split
Champions Tour South America: Last Chance Qualifier,Main Event,Lower Round 2,Keyd Stars vs Ninjas In Pyjamas,Ninjas In Pyjamas,ban,Fracture
Champions Tour South America: Last Chance Qualifier,Main Event,Lower Round 3,Keyd Stars vs TBK Esports,Keyd Stars,ban,Haven
Champions Tour South America: Last Chance Qualifier,Main Event,Lower Round 3,Keyd Stars vs TBK Esports,TBK Esports,ban,Icebox
Champions Tour South America: Last Chance Qualifier,Main Event,Lower Round 3,Keyd Stars vs TBK Esports,Keyd Stars,pick,Breeze
Champions Tour South America: Last Chance Qualifier,Main Event,Lower Round 3,Keyd Stars vs TBK Esports,TBK Esports,pick,Bind
Champions Tour South America: Last Chance Qualifier,Main Event,Lower Round 3,Keyd Stars vs TBK Esports,Keyd Stars,ban,Split
Champions Tour South America: Last Chance Qualifier,Main Event,Lower Round 3,Keyd Stars vs TBK Esports,TBK Esports,ban,Ascent
Champions Tour South America: Last Chance Qualifier,Main Event,Upper Final,FURIA vs KRÜ Esports,KRÜ Esports,ban,Split
Champions Tour South America: Last Chance Qualifier,Main Event,Upper Final,FURIA vs KRÜ Esports,FURIA,ban,Bind
Champions Tour South America: Last Chance Qualifier,Main Event,Upper Final,FURIA vs KRÜ Esports,KRÜ Esports,pick,Breeze
Champions Tour South America: Last Chance Qualifier,Main Event,Upper Final,FURIA vs KRÜ Esports,FURIA,pick,Ascent
Champions Tour South America: Last Chance Qualifier,Main Event,Upper Final,FURIA vs KRÜ Esports,KRÜ Esports,pick,Icebox
Champions Tour South America: Last Chance Qualifier,Main Event,Upper Final,FURIA vs KRÜ Esports,FURIA,pick,Haven
Champions Tour South America: Last Chance Qualifier,Main Event,Lower Final,FURIA vs TBK Esports,FURIA,ban,Split
Champions Tour South America: Last Chance Qualifier,Main Event,Lower Final,FURIA vs TBK Esports,TBK Esports,ban,Icebox
Champions Tour South America: Last Chance Qualifier,Main Event,Lower Final,FURIA vs TBK Esports,FURIA,pick,Ascent
Champions Tour South America: Last Chance Qualifier,Main Event,Lower Final,FURIA vs TBK Esports,TBK Esports,pick,Fracture
Champions Tour South America: Last Chance Qualifier,Main Event,Lower Final,FURIA vs TBK Esports,FURIA,pick,Breeze
Champions Tour South America: Last Chance Qualifier,Main Event,Lower Final,FURIA vs TBK Esports,TBK Esports,pick,Bind
Champions Tour North America: Last Chance Qualifier,Main Event,Upper Quarterfinals,The Guard vs Sentinels,Sentinels,ban,Bind
Champions Tour North America: Last Chance Qualifier,Main Event,Upper Quarterfinals,The Guard vs Sentinels,The Guard,ban,Haven
Champions Tour North America: Last Chance Qualifier,Main Event,Upper Quarterfinals,The Guard vs Sentinels,Sentinels,pick,Breeze
Champions Tour North America: Last Chance Qualifier,Main Event,Upper Quarterfinals,The Guard vs Sentinels,The Guard,pick,Ascent
Champions Tour North America: Last Chance Qualifier,Main Event,Upper Quarterfinals,The Guard vs Sentinels,Sentinels,ban,Fracture
Champions Tour North America: Last Chance Qualifier,Main Event,Upper Quarterfinals,The Guard vs Sentinels,The Guard,ban,Split
Champions Tour North America: Last Chance Qualifier,Main Event,Upper Quarterfinals,FaZe Clan vs Evil Geniuses,Evil Geniuses,ban,Fracture
Champions Tour North America: Last Chance Qualifier,Main Event,Upper Quarterfinals,FaZe Clan vs Evil Geniuses,FaZe Clan,ban,Bind
Champions Tour North America: Last Chance Qualifier,Main Event,Upper Quarterfinals,FaZe Clan vs Evil Geniuses,Evil Geniuses,pick,Icebox
Champions Tour North America: Last Chance Qualifier,Main Event,Upper Quarterfinals,FaZe Clan vs Evil Geniuses,FaZe Clan,pick,Breeze
Champions Tour North America: Last Chance Qualifier,Main Event,Upper Quarterfinals,FaZe Clan vs Evil Geniuses,Evil Geniuses,ban,Haven
Champions Tour North America: Last Chance Qualifier,Main Event,Upper Quarterfinals,FaZe Clan vs Evil Geniuses,FaZe Clan,ban,Split
Champions Tour North America: Last Chance Qualifier,Main Event,Upper Quarterfinals,NRG Esports vs 100 Thieves,NRG Esports,ban,Fracture
Champions Tour North America: Last Chance Qualifier,Main Event,Upper Quarterfinals,NRG Esports vs 100 Thieves,100 Thieves,ban,Split
Champions Tour North America: Last Chance Qualifier,Main Event,Upper Quarterfinals,NRG Esports vs 100 Thieves,NRG Esports,pick,Icebox
Champions Tour North America: Last Chance Qualifier,Main Event,Upper Quarterfinals,NRG Esports vs 100 Thieves,100 Thieves,pick,Bind
Champions Tour North America: Last Chance Qualifier,Main Event,Upper Quarterfinals,NRG Esports vs 100 Thieves,NRG Esports,ban,Haven
Champions Tour North America: Last Chance Qualifier,Main Event,Upper Quarterfinals,NRG Esports vs 100 Thieves,100 Thieves,ban,Breeze
Champions Tour North America: Last Chance Qualifier,Main Event,Upper Quarterfinals,Shopify Rebellion vs Cloud9,Cloud9,ban,Bind
Champions Tour North America: Last Chance Qualifier,Main Event,Upper Quarterfinals,Shopify Rebellion vs Cloud9,Shopify Rebellion,ban,Haven
Champions Tour North America: Last Chance Qualifier,Main Event,Upper Quarterfinals,Shopify Rebellion vs Cloud9,Cloud9,pick,Ascent
Champions Tour North America: Last Chance Qualifier,Main Event,Upper Quarterfinals,Shopify Rebellion vs Cloud9,Shopify Rebellion,pick,Fracture
Champions Tour North America: Last Chance Qualifier,Main Event,Upper Quarterfinals,Shopify Rebellion vs Cloud9,Cloud9,ban,Split
Champions Tour North America: Last Chance Qualifier,Main Event,Upper Quarterfinals,Shopify Rebellion vs Cloud9,Shopify Rebellion,ban,Breeze
Champions Tour North America: Last Chance Qualifier,Main Event,Upper Semifinals,The Guard vs Cloud9,Cloud9,ban,Bind
Champions Tour North America: Last Chance Qualifier,Main Event,Upper Semifinals,The Guard vs Cloud9,The Guard,ban,Haven
Champions Tour North America: Last Chance Qualifier,Main Event,Upper Semifinals,The Guard vs Cloud9,Cloud9,pick,Fracture
Champions Tour North America: Last Chance Qualifier,Main Event,Upper Semifinals,The Guard vs Cloud9,The Guard,pick,Ascent
Champions Tour North America: Last Chance Qualifier,Main Event,Upper Semifinals,The Guard vs Cloud9,Cloud9,ban,Icebox
Champions Tour North America: Last Chance Qualifier,Main Event,Upper Semifinals,The Guard vs Cloud9,The Guard,ban,Breeze
Champions Tour North America: Last Chance Qualifier,Main Event,Lower Round 1,Sentinels vs Shopify Rebellion,Sentinels,ban,Bind
Champions Tour North America: Last Chance Qualifier,Main Event,Lower Round 1,Sentinels vs Shopify Rebellion,Shopify Rebellion,ban,Haven
Champions Tour North America: Last Chance Qualifier,Main Event,Lower Round 1,Sentinels vs Shopify Rebellion,Sentinels,pick,Breeze
Champions Tour North America: Last Chance Qualifier,Main Event,Lower Round 1,Sentinels vs Shopify Rebellion,Shopify Rebellion,pick,Fracture
Champions Tour North America: Last Chance Qualifier,Main Event,Lower Round 1,Sentinels vs Shopify Rebellion,Sentinels,ban,Ascent
Champions Tour North America: Last Chance Qualifier,Main Event,Lower Round 1,Sentinels vs Shopify Rebellion,Shopify Rebellion,ban,Icebox
Champions Tour North America: Last Chance Qualifier,Main Event,Upper Semifinals,FaZe Clan vs 100 Thieves,100 Thieves,ban,Fracture
Champions Tour North America: Last Chance Qualifier,Main Event,Upper Semifinals,FaZe Clan vs 100 Thieves,FaZe Clan,ban,Bind
Champions Tour North America: Last Chance Qualifier,Main Event,Upper Semifinals,FaZe Clan vs 100 Thieves,100 Thieves,pick,Haven
Champions Tour North America: Last Chance Qualifier,Main Event,Upper Semifinals,FaZe Clan vs 100 Thieves,FaZe Clan,pick,Breeze
Champions Tour North America: Last Chance Qualifier,Main Event,Upper Semifinals,FaZe Clan vs 100 Thieves,100 Thieves,ban,Icebox
Champions Tour North America: Last Chance Qualifier,Main Event,Upper Semifinals,FaZe Clan vs 100 Thieves,FaZe Clan,ban,Split
Champions Tour North America: Last Chance Qualifier,Main Event,Lower Round 1,Evil Geniuses vs NRG Esports,Evil Geniuses,ban,Haven
Champions Tour North America: Last Chance Qualifier,Main Event,Lower Round 1,Evil Geniuses vs NRG Esports,NRG Esports,ban,Fracture
Champions Tour North America: Last Chance Qualifier,Main Event,Lower Round 1,Evil Geniuses vs NRG Esports,Evil Geniuses,pick,Bind
Champions Tour North America: Last Chance Qualifier,Main Event,Lower Round 1,Evil Geniuses vs NRG Esports,NRG Esports,pick,Icebox
Champions Tour North America: Last Chance Qualifier,Main Event,Lower Round 1,Evil Geniuses vs NRG Esports,Evil Geniuses,ban,Breeze
Champions Tour North America: Last Chance Qualifier,Main Event,Lower Round 1,Evil Geniuses vs NRG Esports,NRG Esports,ban,Ascent
Champions Tour North America: Last Chance Qualifier,Main Event,Lower Round 2,100 Thieves vs Sentinels,Sentinels,ban,Bind
Champions Tour North America: Last Chance Qualifier,Main Event,Lower Round 2,100 Thieves vs Sentinels,100 Thieves,ban,Icebox
Champions Tour North America: Last Chance Qualifier,Main Event,Lower Round 2,100 Thieves vs Sentinels,Sentinels,pick,Fracture
Champions Tour North America: Last Chance Qualifier,Main Event,Lower Round 2,100 Thieves vs Sentinels,100 Thieves,pick,Breeze
Champions Tour North America: Last Chance Qualifier,Main Event,Lower Round 2,100 Thieves vs Sentinels,Sentinels,ban,Ascent
Champions Tour North America: Last Chance Qualifier,Main Event,Lower Round 2,100 Thieves vs Sentinels,100 Thieves,ban,Split
Champions Tour North America: Last Chance Qualifier,Main Event,Lower Round 2,Cloud9 vs NRG Esports,Cloud9,ban,Split
Champions Tour North America: Last Chance Qualifier,Main Event,Lower Round 2,Cloud9 vs NRG Esports,NRG Esports,ban,Fracture
Champions Tour North America: Last Chance Qualifier,Main Event,Lower Round 2,Cloud9 vs NRG Esports,Cloud9,pick,Breeze
Champions Tour North America: Last Chance Qualifier,Main Event,Lower Round 2,Cloud9 vs NRG Esports,NRG Esports,pick,Icebox
Champions Tour North America: Last Chance Qualifier,Main Event,Lower Round 2,Cloud9 vs NRG Esports,Cloud9,ban,Bind
Champions Tour North America: Last Chance Qualifier,Main Event,Lower Round 2,Cloud9 vs NRG Esports,NRG Esports,ban,Ascent
Champions Tour North America: Last Chance Qualifier,Main Event,Upper Final,The Guard vs FaZe Clan,FaZe Clan,ban,Bind
Champions Tour North America: Last Chance Qualifier,Main Event,Upper Final,The Guard vs FaZe Clan,The Guard,ban,Fracture
Champions Tour North America: Last Chance Qualifier,Main Event,Upper Final,The Guard vs FaZe Clan,FaZe Clan,pick,Haven
Champions Tour North America: Last Chance Qualifier,Main Event,Upper Final,The Guard vs FaZe Clan,The Guard,pick,Icebox
Champions Tour North America: Last Chance Qualifier,Main Event,Upper Final,The Guard vs FaZe Clan,FaZe Clan,ban,Split
Champions Tour North America: Last Chance Qualifier,Main Event,Upper Final,The Guard vs FaZe Clan,The Guard,ban,Breeze
Champions Tour North America: Last Chance Qualifier,Main Event,Lower Round 3,100 Thieves vs Cloud9,100 Thieves,ban,Haven
Champions Tour North America: Last Chance Qualifier,Main Event,Lower Round 3,100 Thieves vs Cloud9,Cloud9,ban,Bind
Champions Tour North America: Last Chance Qualifier,Main Event,Lower Round 3,100 Thieves vs Cloud9,100 Thieves,pick,Ascent
Champions Tour North America: Last Chance Qualifier,Main Event,Lower Round 3,100 Thieves vs Cloud9,Cloud9,pick,Fracture
Champions Tour North America: Last Chance Qualifier,Main Event,Lower Round 3,100 Thieves vs Cloud9,100 Thieves,ban,Split
Champions Tour North America: Last Chance Qualifier,Main Event,Lower Round 3,100 Thieves vs Cloud9,Cloud9,ban,Icebox
Champions Tour North America: Last Chance Qualifier,Main Event,Lower Final,FaZe Clan vs 100 Thieves,100 Thieves,ban,Fracture
Champions Tour North America: Last Chance Qualifier,Main Event,Lower Final,FaZe Clan vs 100 Thieves,FaZe Clan,ban,Bind
Champions Tour North America: Last Chance Qualifier,Main Event,Lower Final,FaZe Clan vs 100 Thieves,100 Thieves,pick,Icebox
Champions Tour North America: Last Chance Qualifier,Main Event,Lower Final,FaZe Clan vs 100 Thieves,FaZe Clan,pick,Breeze
Champions Tour North America: Last Chance Qualifier,Main Event,Lower Final,FaZe Clan vs 100 Thieves,100 Thieves,pick,Ascent
Champions Tour North America: Last Chance Qualifier,Main Event,Lower Final,FaZe Clan vs 100 Thieves,FaZe Clan,pick,Haven
Champions Tour North America: Last Chance Qualifier,Main Event,Grand Final,The Guard vs 100 Thieves,The Guard,ban,Breeze
Champions Tour North America: Last Chance Qualifier,Main Event,Grand Final,The Guard vs 100 Thieves,The Guard,ban,Bind
Champions Tour North America: Last Chance Qualifier,Main Event,Grand Final,The Guard vs 100 Thieves,The Guard,pick,Icebox
Champions Tour North America: Last Chance Qualifier,Main Event,Grand Final,The Guard vs 100 Thieves,100 Thieves,pick,Fracture
Champions Tour North America: Last Chance Qualifier,Main Event,Grand Final,The Guard vs 100 Thieves,The Guard,pick,Haven
Champions Tour North America: Last Chance Qualifier,Main Event,Grand Final,The Guard vs 100 Thieves,100 Thieves,pick,Ascent
Champions Tour EMEA: Last Chance Qualifier,Main Event,Upper Quarterfinals,G2 Esports vs OG LDN UTD,OG LDN UTD,ban,Fracture
Champions Tour EMEA: Last Chance Qualifier,Main Event,Upper Quarterfinals,G2 Esports vs OG LDN UTD,G2 Esports,ban,Icebox
Champions Tour EMEA: Last Chance Qualifier,Main Event,Upper Quarterfinals,G2 Esports vs OG LDN UTD,OG LDN UTD,pick,Haven
Champions Tour EMEA: Last Chance Qualifier,Main Event,Upper Quarterfinals,G2 Esports vs OG LDN UTD,G2 Esports,pick,Ascent
Champions Tour EMEA: Last Chance Qualifier,Main Event,Upper Quarterfinals,G2 Esports vs OG LDN UTD,OG LDN UTD,ban,Breeze
Champions Tour EMEA: Last Chance Qualifier,Main Event,Upper Quarterfinals,G2 Esports vs OG LDN UTD,G2 Esports,ban,Bind
Champions Tour EMEA: Last Chance Qualifier,Main Event,Upper Quarterfinals,M3 Champions vs Acend,Acend,ban,Ascent
Champions Tour EMEA: Last Chance Qualifier,Main Event,Upper Quarterfinals,M3 Champions vs Acend,M3 Champions,ban,Haven
Champions Tour EMEA: Last Chance Qualifier,Main Event,Upper Quarterfinals,M3 Champions vs Acend,Acend,pick,Split
Champions Tour EMEA: Last Chance Qualifier,Main Event,Upper Quarterfinals,M3 Champions vs Acend,M3 Champions,pick,Breeze
Champions Tour EMEA: Last Chance Qualifier,Main Event,Upper Quarterfinals,M3 Champions vs Acend,Acend,ban,Icebox
Champions Tour EMEA: Last Chance Qualifier,Main Event,Upper Quarterfinals,M3 Champions vs Acend,M3 Champions,ban,Bind
Champions Tour EMEA: Last Chance Qualifier,Main Event,Upper Quarterfinals,Team Liquid vs BBL Esports,BBL Esports,ban,Split
Champions Tour EMEA: Last Chance Qualifier,Main Event,Upper Quarterfinals,Team Liquid vs BBL Esports,Team Liquid,ban,Fracture
Champions Tour EMEA: Last Chance Qualifier,Main Event,Upper Quarterfinals,Team Liquid vs BBL Esports,BBL Esports,pick,Ascent
Champions Tour EMEA: Last Chance Qualifier,Main Event,Upper Quarterfinals,Team Liquid vs BBL Esports,Team Liquid,pick,Icebox
Champions Tour EMEA: Last Chance Qualifier,Main Event,Upper Quarterfinals,Team Liquid vs BBL Esports,BBL Esports,ban,Bind
Champions Tour EMEA: Last Chance Qualifier,Main Event,Upper Quarterfinals,Team Liquid vs BBL Esports,Team Liquid,ban,Haven
Champions Tour EMEA: Last Chance Qualifier,Main Event,Upper Quarterfinals,Guild Esports vs Natus Vincere,Natus Vincere,ban,Fracture
Champions Tour EMEA: Last Chance Qualifier,Main Event,Upper Quarterfinals,Guild Esports vs Natus Vincere,Guild Esports,ban,Ascent
Champions Tour EMEA: Last Chance Qualifier,Main Event,Upper Quarterfinals,Guild Esports vs Natus Vincere,Natus Vincere,pick,Haven
Champions Tour EMEA: Last Chance Qualifier,Main Event,Upper Quarterfinals,Guild Esports vs Natus Vincere,Guild Esports,pick,Split
Champions Tour EMEA: Last Chance Qualifier,Main Event,Upper Quarterfinals,Guild Esports vs Natus Vincere,Natus Vincere,ban,Breeze
Champions Tour EMEA: Last Chance Qualifier,Main Event,Upper Quarterfinals,Guild Esports vs Natus Vincere,Guild Esports,ban,Bind
Champions Tour EMEA: Last Chance Qualifier,Main Event,Lower Round 1,G2 Esports vs Acend,G2 Esports,ban,Icebox
Champions Tour EMEA: Last Chance Qualifier,Main Event,Lower Round 1,G2 Esports vs Acend,Acend,ban,Ascent
Champions Tour EMEA: Last Chance Qualifier,Main Event,Lower Round 1,G2 Esports vs Acend,G2 Esports,pick,Fracture
Champions Tour EMEA: Last Chance Qualifier,Main Event,Lower Round 1,G2 Esports vs Acend,Acend,pick,Haven
Champions Tour EMEA: Last Chance Qualifier,Main Event,Lower Round 1,G2 Esports vs Acend,G2 Esports,ban,Breeze
Champions Tour EMEA: Last Chance Qualifier,Main Event,Lower Round 1,G2 Esports vs Acend,Acend,ban,Split
Champions Tour EMEA: Last Chance Qualifier,Main Event,Lower Round 1,BBL Esports vs Guild Esports,BBL Esports,ban,Breeze
Champions Tour EMEA: Last Chance Qualifier,Main Event,Lower Round 1,BBL Esports vs Guild Esports,Guild Esports,ban,Ascent
Champions Tour EMEA: Last Chance Qualifier,Main Event,Lower Round 1,BBL Esports vs Guild Esports,BBL Esports,pick,Haven
Champions Tour EMEA: Last Chance Qualifier,Main Event,Lower Round 1,BBL Esports vs Guild Esports,Guild Esports,pick,Fracture
Champions Tour EMEA: Last Chance Qualifier,Main Event,Lower Round 1,BBL Esports vs Guild Esports,BBL Esports,ban,Split
Champions Tour EMEA: Last Chance Qualifier,Main Event,Lower Round 1,BBL Esports vs Guild Esports,Guild Esports,ban,Bind
Champions Tour EMEA: Last Chance Qualifier,Main Event,Upper Semifinals,OG LDN UTD vs M3 Champions,OG LDN UTD,ban,Fracture
Champions Tour EMEA: Last Chance Qualifier,Main Event,Upper Semifinals,OG LDN UTD vs M3 Champions,M3 Champions,ban,Haven
Champions Tour EMEA: Last Chance Qualifier,Main Event,Upper Semifinals,OG LDN UTD vs M3 Champions,OG LDN UTD,pick,Bind
Champions Tour EMEA: Last Chance Qualifier,Main Event,Upper Semifinals,OG LDN UTD vs M3 Champions,M3 Champions,pick,Icebox
Champions Tour EMEA: Last Chance Qualifier,Main Event,Upper Semifinals,OG LDN UTD vs M3 Champions,OG LDN UTD,ban,Breeze
Champions Tour EMEA: Last Chance Qualifier,Main Event,Upper Semifinals,OG LDN UTD vs M3 Champions,M3 Champions,ban,Split
Champions Tour EMEA: Last Chance Qualifier,Main Event,Upper Semifinals,Team Liquid vs Natus Vincere,Natus Vincere,ban,Icebox
Champions Tour EMEA: Last Chance Qualifier,Main Event,Upper Semifinals,Team Liquid vs Natus Vincere,Team Liquid,ban,Split
Champions Tour EMEA: Last Chance Qualifier,Main Event,Upper Semifinals,Team Liquid vs Natus Vincere,Natus Vincere,pick,Breeze
Champions Tour EMEA: Last Chance Qualifier,Main Event,Upper Semifinals,Team Liquid vs Natus Vincere,Team Liquid,pick,Fracture
Champions Tour EMEA: Last Chance Qualifier,Main Event,Upper Semifinals,Team Liquid vs Natus Vincere,Natus Vincere,ban,Haven
