Tournament,Tournament ID,Stage,Stage ID,Match Type,Match Type ID
Champions Tour Europe Stage 1: Challengers 1,792,Closed Qualifier,1545,Upper Quarterfinals,8802
Champions Tour Europe Stage 1: Challengers 1,792,Closed Qualifier,1545,Upper Semifinals,8803
Champions Tour Europe Stage 1: Challengers 1,792,Closed Qualifier,1545,Upper Final,8804
Champions Tour Europe Stage 1: Challengers 1,792,Closed Qualifier,1545,Lower Round 1,8806
Champions Tour Europe Stage 1: Challengers 1,792,Closed Qualifier,1545,Lower Round 2,8807
Champions Tour Europe Stage 1: Challengers 1,792,Closed Qualifier,1545,Lower Round 3,8808
Champions Tour Europe Stage 1: Challengers 1,792,Closed Qualifier,1545,Lower Final,8809
Champions Tour Europe Stage 1: Challengers 1,792,Open Qualifier,1544,Round of 256,8747
Champions Tour Europe Stage 1: Challengers 1,792,Open Qualifier,1544,Round of 128,8748
Champions Tour Europe Stage 1: Challengers 1,792,Open Qualifier,1544,Round of 64,8749
Champions Tour Europe Stage 1: Challengers 1,792,Open Qualifier,1544,Round of 32,8750
Champions Tour Europe Stage 1: Challengers 1,792,Open Qualifier,1544,Round of 16,8751
Champions Tour Europe Stage 1: Challengers 1,792,Open Qualifier,1544,Quarterfinals,8752
Champions Tour Europe Stage 1: Challengers 1,792,All Stages,,All Match Types,
Champions Tour CIS Stage 1: Challengers 1,794,Closed Qualifier,1549,Upper Quarterfinals,8794
Champions Tour CIS Stage 1: Challengers 1,794,Closed Qualifier,1549,Upper Semifinals,8795
Champions Tour CIS Stage 1: Challengers 1,794,Closed Qualifier,1549,Upper Final,8796
Champions Tour CIS Stage 1: Challengers 1,794,Closed Qualifier,1549,Grand Final,8797
Champions Tour CIS Stage 1: Challengers 1,794,Closed Qualifier,1549,Lower Round 1,8798
Champions Tour CIS Stage 1: Challengers 1,794,Closed Qualifier,1549,Lower Round 2,8799
Champions Tour CIS Stage 1: Challengers 1,794,Closed Qualifier,1549,Lower Round 3,8800
Champions Tour CIS Stage 1: Challengers 1,794,Closed Qualifier,1549,Lower Final,8801
Champions Tour CIS Stage 1: Challengers 1,794,Closed Qualifier,1549,Match 5/6,8823
Champions Tour CIS Stage 1: Challengers 1,794,Open Qualifier,1548,Round of 64,8743
Champions Tour CIS Stage 1: Challengers 1,794,Open Qualifier,1548,Round of 32,8744
Champions Tour CIS Stage 1: Challengers 1,794,Open Qualifier,1548,Round of 16,8745
Champions Tour CIS Stage 1: Challengers 1,794,Open Qualifier,1548,Quarterfinals,8746
Champions Tour CIS Stage 1: Challengers 1,794,All Stages,,All Match Types,
