Tournament,Tournament ID,Stage,Stage ID,Match Type,Match Type ID
Champions Tour Vietnam Stage 2: Challengers,395,Main Event,816,Lower Bracket Round 2,4114
Champions Tour Vietnam Stage 2: Challengers,395,Main Event,816,Lower Bracket Final,4116
Champions Tour Vietnam Stage 2: Challengers,395,Main Event,816,Grand Final,4117
Champions Tour Vietnam Stage 2: Challengers,395,Main Event,816,Lower Bracket Round 4,4250
Champions Tour Vietnam Stage 2: Challengers,395,Main Event,816,Lower Bracket Round 5,4251
Champions Tour Vietnam Stage 2: Challengers,395,All Stages,,All Match Types,
Champions Tour Indonesia Stage 2: Challengers 3,421,Main Event,851,Quarterfinals,4182
Champions Tour Indonesia Stage 2: Challengers 3,421,Main Event,851,Semifinals,4183
Champions Tour Indonesia Stage 2: Challengers 3,421,Main Event,851,Bronze Match,4184
Champions Tour Indonesia Stage 2: Challengers 3,421,Main Event,851,Grand Final,4185
Champions Tour Indonesia Stage 2: Challengers 3,421,All Stages,,All Match Types,
Champions Tour Thailand Stage 2: Challengers 2,422,Main Event,857,Quarterfinals,4179
Champions Tour Thailand Stage 2: Challengers 2,422,Main Event,857,Semifinals,4180
Champions Tour Thailand Stage 2: Challengers 2,422,Main Event,857,Grand Final,4181
Champions Tour Thailand Stage 2: Challengers 2,422,Qualifier,858,Quarterfinals,3933
Champions Tour Thailand Stage 2: Challengers 2,422,Qualifier,858,Semifinals,3934
Champions Tour Thailand Stage 2: Challengers 2,422,Qualifier,858,Upper Finals,3935
Champions Tour Thailand Stage 2: Challengers 2,422,Qualifier,858,Lower Bracket Round 1,3936
Champions Tour Thailand Stage 2: Challengers 2,422,Qualifier,858,Lower Bracket Round 2,3937
Champions Tour Thailand Stage 2: Challengers 2,422,Qualifier,858,Lower Bracket Round 3,3938
Champions Tour Thailand Stage 2: Challengers 2,422,Qualifier,858,Lower Bracket Finals,3939
Champions Tour Thailand Stage 2: Challengers 2,422,Qualifier,858,Grand Final,3940
Champions Tour Thailand Stage 2: Challengers 2,422,All Stages,,All Match Types,
Champions Tour Philippines Stage 2: Challengers 3,432,Main Event,871,Quarterfinals,4241
Champions Tour Philippines Stage 2: Challengers 3,432,Main Event,871,Semifinals,4242
Champions Tour Philippines Stage 2: Challengers 3,432,Main Event,871,Grand Final,4243
Champions Tour Philippines Stage 2: Challengers 3,432,All Stages,,All Match Types,
Champions Tour Japan Stage 2: Challengers 2,440,Main Event,883,Group A,4000
Champions Tour Japan Stage 2: Challengers 2,440,Main Event,883,Group B,4001
Champions Tour Japan Stage 2: Challengers 2,440,Open Qualifier,882,Group A,4063
Champions Tour Japan Stage 2: Challengers 2,440,Open Qualifier,882,Group B,4064
Champions Tour Japan Stage 2: Challengers 2,440,Open Qualifier,882,Group C,4065
Champions Tour Japan Stage 2: Challengers 2,440,Open Qualifier,882,Group D,4066
Champions Tour Japan Stage 2: Challengers 2,440,All Stages,,All Match Types,
Champions Tour Hong Kong & Taiwan Stage 2: Challengers 3,452,Main Event,900,Quarterfinals,4244
Champions Tour Hong Kong & Taiwan Stage 2: Challengers 3,452,Main Event,900,Semifinals,4247
Champions Tour Hong Kong & Taiwan Stage 2: Challengers 3,452,Main Event,900,Bronze Match,4248
Champions Tour Hong Kong & Taiwan Stage 2: Challengers 3,452,Main Event,900,Grand Final,4249
Champions Tour Hong Kong & Taiwan Stage 2: Challengers 3,452,All Stages,,All Match Types,
Champions Tour Malaysia & Singapore Stage 2: Challengers 3,399,Main Event,829,Upper Quarterfinals,3630
Champions Tour Malaysia & Singapore Stage 2: Challengers 3,399,Main Event,829,Upper Semifinals,3631
Champions Tour Malaysia & Singapore Stage 2: Challengers 3,399,Main Event,829,Upper Finals,3632
Champions Tour Malaysia & Singapore Stage 2: Challengers 3,399,Main Event,829,Grand Finals,3633
Champions Tour Malaysia & Singapore Stage 2: Challengers 3,399,Main Event,829,Lower Bracket Round 2,3634
Champions Tour Malaysia & Singapore Stage 2: Challengers 3,399,Main Event,829,Lower Bracket Round 3,3635
Champions Tour Malaysia & Singapore Stage 2: Challengers 3,399,Main Event,829,Lower Bracket Final,3637
Champions Tour Malaysia & Singapore Stage 2: Challengers 3,399,All Stages,,All Match Types,
Champions Tour Brazil Stage 2: Challengers 2,364,Main Event,757,Opening (A),3872
Champions Tour Brazil Stage 2: Challengers 2,364,Main Event,757,Winner's (A),3873
Champions Tour Brazil Stage 2: Challengers 2,364,Main Event,757,Elimination (A),3874
Champions Tour Brazil Stage 2: Challengers 2,364,Main Event,757,Decider (A),3875
Champions Tour Brazil Stage 2: Challengers 2,364,Main Event,757,Opening (B),3876
Champions Tour Brazil Stage 2: Challengers 2,364,Main Event,757,Winner's (B),3877
Champions Tour Brazil Stage 2: Challengers 2,364,Main Event,757,Elimination (B),3878
Champions Tour Brazil Stage 2: Challengers 2,364,Main Event,757,Decider (B),3879
Champions Tour Brazil Stage 2: Challengers 2,364,Open Qualifier,758,Round of 16,3851
Champions Tour Brazil Stage 2: Challengers 2,364,Open Qualifier,758,Quarterfinals,3852
Champions Tour Brazil Stage 2: Challengers 2,364,All Stages,,All Match Types,
Champions Tour Indonesia Stage 2: Challengers 2,420,Main Event,849,Quarterfinals,4017
Champions Tour Indonesia Stage 2: Challengers 2,420,Main Event,849,Semifinals,4018
Champions Tour Indonesia Stage 2: Challengers 2,420,Main Event,849,Bronze Match,4019
Champions Tour Indonesia Stage 2: Challengers 2,420,Main Event,849,Grand Final,4020
Champions Tour Indonesia Stage 2: Challengers 2,420,Qualifier,850,Round of 64,3871
Champions Tour Indonesia Stage 2: Challengers 2,420,Qualifier,850,Round of 32,3911
Champions Tour Indonesia Stage 2: Challengers 2,420,Qualifier,850,Round of 16,3928
Champions Tour Indonesia Stage 2: Challengers 2,420,Qualifier,850,Round of 8,3932
Champions Tour Indonesia Stage 2: Challengers 2,420,Qualifier,850,5th Place Semifinals,3946
Champions Tour Indonesia Stage 2: Challengers 2,420,Qualifier,850,5th Place Final,3947
Champions Tour Indonesia Stage 2: Challengers 2,420,All Stages,,All Match Types,
Champions Tour Turkey Stage 2: Challengers 2,392,Main Event,812,Quarterfinals,4003
Champions Tour Turkey Stage 2: Challengers 2,392,Main Event,812,Semifinals,4004
Champions Tour Turkey Stage 2: Challengers 2,392,Main Event,812,Grand Finals,4005
Champions Tour Turkey Stage 2: Challengers 2,392,Qualifier Play-In,811,Quarterfinals,4002
Champions Tour Turkey Stage 2: Challengers 2,392,Open Qualifier,810,Round of 64,3925
Champions Tour Turkey Stage 2: Challengers 2,392,Open Qualifier,810,Round of 32,3926
Champions Tour Turkey Stage 2: Challengers 2,392,Open Qualifier,810,Round of 16,3927
Champions Tour Turkey Stage 2: Challengers 2,392,All Stages,,All Match Types,
Champions Tour Europe Stage 2: Challengers 2,375,Main Event,780,Quarterfinals,4006
Champions Tour Europe Stage 2: Challengers 2,375,Main Event,780,Semifinals,4007
Champions Tour Europe Stage 2: Challengers 2,375,Main Event,780,Grand Finals,4008
Champions Tour Europe Stage 2: Challengers 2,375,Qualifier Play-In,779,Round of 16,3953
Champions Tour Europe Stage 2: Challengers 2,375,Qualifier Play-In,779,Quarterfinals (Seeding),3954
Champions Tour Europe Stage 2: Challengers 2,375,Qualifier Playoffs,778,Round of 64,3941
Champions Tour Europe Stage 2: Challengers 2,375,Qualifier Playoffs,778,Round of 32,3942
Champions Tour Europe Stage 2: Challengers 2,375,Open Qualifier,777,Round of 256,3913
Champions Tour Europe Stage 2: Challengers 2,375,Open Qualifier,777,Round of 128,3914
Champions Tour Europe Stage 2: Challengers 2,375,All Stages,,All Match Types,
Champions Tour Philippines Stage 2: Challengers 2,431,Main Event,868,Quarterfinals,4059
Champions Tour Philippines Stage 2: Challengers 2,431,Main Event,868,Semifinals,4060
Champions Tour Philippines Stage 2: Challengers 2,431,Main Event,868,Grand Final,4061
Champions Tour Philippines Stage 2: Challengers 2,431,Qualifier 1,869,Round of 16,3929
Champions Tour Philippines Stage 2: Challengers 2,431,Qualifier 1,869,Round of 8,3930
Champions Tour Philippines Stage 2: Challengers 2,431,Qualifier 1,869,Round of 4,3931
Champions Tour Philippines Stage 2: Challengers 2,431,Qualifier 2,870,Round of 16,3948
Champions Tour Philippines Stage 2: Challengers 2,431,Qualifier 2,870,Quarterfinals,3949
Champions Tour Philippines Stage 2: Challengers 2,431,Qualifier 2,870,Semifinals,3950
Champions Tour Philippines Stage 2: Challengers 2,431,Qualifier 2,870,Consolation Final,3991
Champions Tour Philippines Stage 2: Challengers 2,431,All Stages,,All Match Types,
Champions Tour Hong Kong & Taiwan Stage 2: Challengers 2,433,Main Event,872,Quarterfinals,4021
Champions Tour Hong Kong & Taiwan Stage 2: Challengers 2,433,Main Event,872,Semifinals,4022
Champions Tour Hong Kong & Taiwan Stage 2: Challengers 2,433,Main Event,872,Bronze Match,4023
Champions Tour Hong Kong & Taiwan Stage 2: Challengers 2,433,Main Event,872,Grand Final,4024
Champions Tour Hong Kong & Taiwan Stage 2: Challengers 2,433,Qualifier,873,Round of 16,3998
Champions Tour Hong Kong & Taiwan Stage 2: Challengers 2,433,Qualifier,873,Quarterfinals,3999
Champions Tour Hong Kong & Taiwan Stage 2: Challengers 2,433,All Stages,,All Match Types,
Champions Tour Malaysia & Singapore Stage 2: Challengers 2,383,Qualifiers Day 1,792,Round of 16,3647
Champions Tour Malaysia & Singapore Stage 2: Challengers 2,383,Qualifiers Day 1,792,Quarter Finals,3648
Champions Tour Malaysia & Singapore Stage 2: Challengers 2,383,Qualifiers Day 1,792,Semifinals,3649
Champions Tour Malaysia & Singapore Stage 2: Challengers 2,383,Qualifiers Day 1,792,Round of 32,3869
Champions Tour Malaysia & Singapore Stage 2: Challengers 2,383,Qualifiers Day 2,793,Round of 16,3651
Champions Tour Malaysia & Singapore Stage 2: Challengers 2,383,Qualifiers Day 2,793,Quarter Finals,3652
Champions Tour Malaysia & Singapore Stage 2: Challengers 2,383,Qualifiers Day 2,793,Semifinals,3653
Champions Tour Malaysia & Singapore Stage 2: Challengers 2,383,Qualifiers Day 2,793,Round of 32,3870
Champions Tour Malaysia & Singapore Stage 2: Challengers 2,383,Main Event,794,Upper Quarterfinals,3638
Champions Tour Malaysia & Singapore Stage 2: Challengers 2,383,Main Event,794,Upper Semifinals,3639
Champions Tour Malaysia & Singapore Stage 2: Challengers 2,383,Main Event,794,Upper Finals,3640
Champions Tour Malaysia & Singapore Stage 2: Challengers 2,383,Main Event,794,Grand Finals,3641
Champions Tour Malaysia & Singapore Stage 2: Challengers 2,383,Main Event,794,Lower Bracket Round 1,3642
Champions Tour Malaysia & Singapore Stage 2: Challengers 2,383,Main Event,794,Lower Bracket Round 2,3643
Champions Tour Malaysia & Singapore Stage 2: Challengers 2,383,Main Event,794,Lower Bracket Round 3,3644
Champions Tour Malaysia & Singapore Stage 2: Challengers 2,383,Main Event,794,Lower Bracket Final,3645
Champions Tour Malaysia & Singapore Stage 2: Challengers 2,383,All Stages,,All Match Types,
Champions Tour Japan Stage 2: Challengers 1,377,Main Event,783,Group A,3800
Champions Tour Japan Stage 2: Challengers 1,377,Main Event,783,Group B,3801
Champions Tour Japan Stage 2: Challengers 1,377,Open Qualifier,782,Group A,3773
Champions Tour Japan Stage 2: Challengers 1,377,Open Qualifier,782,Group B,3774
Champions Tour Japan Stage 2: Challengers 1,377,Open Qualifier,782,Group C,3775
Champions Tour Japan Stage 2: Challengers 1,377,Open Qualifier,782,Group D,3776
Champions Tour Japan Stage 2: Challengers 1,377,Open Qualifier,782,Group E,3777
Champions Tour Japan Stage 2: Challengers 1,377,Open Qualifier,782,Group F,3778
Champions Tour Japan Stage 2: Challengers 1,377,Open Qualifier,782,Group G,3779
Champions Tour Japan Stage 2: Challengers 1,377,Open Qualifier,782,Group H,3780
Champions Tour Japan Stage 2: Challengers 1,377,All Stages,,All Match Types,
Champions Tour LATAM Stage 2: Challengers 1,396,Main Event: LAN,823,Upper Bracket Quarter Finals,3853
Champions Tour LATAM Stage 2: Challengers 1,396,Main Event: LAN,823,Upper Bracket Semifinals,3854
Champions Tour LATAM Stage 2: Challengers 1,396,Main Event: LAN,823,Upper Bracket Finals,3855
Champions Tour LATAM Stage 2: Challengers 1,396,Main Event: LAN,823,Lower Bracket Round 1,3856
Champions Tour LATAM Stage 2: Challengers 1,396,Main Event: LAN,823,Lower Bracket Round 2,3857
Champions Tour LATAM Stage 2: Challengers 1,396,Main Event: LAN,823,Lower Bracket Round 3,3858
Champions Tour LATAM Stage 2: Challengers 1,396,Main Event: LAN,823,Lower Bracket Finals,3859
Champions Tour LATAM Stage 2: Challengers 1,396,Main Event: LAN,823,Grand Finals,3860
Champions Tour LATAM Stage 2: Challengers 1,396,Open Qualifier: LAN,822,Round of 16,3745
Champions Tour LATAM Stage 2: Challengers 1,396,Open Qualifier: LAN,822,Quarterfinals,3751
Champions Tour LATAM Stage 2: Challengers 1,396,Open Qualifier: LAN,822,Semifinals,3752
Champions Tour LATAM Stage 2: Challengers 1,396,Main Event: LAS,821,Upper Bracket Quarterfinals,3861
Champions Tour LATAM Stage 2: Challengers 1,396,Main Event: LAS,821,Upper Bracket Semifinals,3862
Champions Tour LATAM Stage 2: Challengers 1,396,Main Event: LAS,821,Upper Bracket Finals,3863
Champions Tour LATAM Stage 2: Challengers 1,396,Main Event: LAS,821,Lower Bracket Round 1,3864
Champions Tour LATAM Stage 2: Challengers 1,396,Main Event: LAS,821,Lower Bracket Round 2,3865
Champions Tour LATAM Stage 2: Challengers 1,396,Main Event: LAS,821,Lower Bracket Round 3,3866
Champions Tour LATAM Stage 2: Challengers 1,396,Main Event: LAS,821,Lower Bracket Finals,3867
Champions Tour LATAM Stage 2: Challengers 1,396,Main Event: LAS,821,Grand Finals,3868
Champions Tour LATAM Stage 2: Challengers 1,396,Open Qualifier: LAS,820,Round of 16,3746
Champions Tour LATAM Stage 2: Challengers 1,396,Open Qualifier: LAS,820,Quarterfinals (Seeding),3748
Champions Tour LATAM Stage 2: Challengers 1,396,Open Qualifier: LAS,820,Semifinals (Seeding),3749
Champions Tour LATAM Stage 2: Challengers 1,396,Open Qualifier: LAS,820,Grand Final (Seeding),3750
Champions Tour LATAM Stage 2: Challengers 1,396,All Stages,,All Match Types,
Champions Tour Europe Stage 2: Challengers 1,374,Main Event,776,Quarterfinals,3712
Champions Tour Europe Stage 2: Challengers 1,374,Main Event,776,Semifinals,3713
Champions Tour Europe Stage 2: Challengers 1,374,Main Event,776,Grand Finals,3714
Champions Tour Europe Stage 2: Challengers 1,374,Qualifier Play-In,775,Round of 16,3710
Champions Tour Europe Stage 2: Challengers 1,374,Qualifier Play-In,775,Quarterfinals (Seeding),3747
Champions Tour Europe Stage 2: Challengers 1,374,Qualifier Playoffs,774,Round of 64,3732
Champions Tour Europe Stage 2: Challengers 1,374,Qualifier Playoffs,774,Round of 32,3733
Champions Tour Europe Stage 2: Challengers 1,374,Open Qualifier,852,Round of 256,3729
Champions Tour Europe Stage 2: Challengers 1,374,Open Qualifier,852,Round of 128,3730
Champions Tour Europe Stage 2: Challengers 1,374,All Stages,,All Match Types,
Champions Tour North America Stage 2: Challengers 1,370,Main Event,767,Upper Bracket Quarter Finals,3838
Champions Tour North America Stage 2: Challengers 1,370,Main Event,767,Upper Bracket Semifinals,3839
Champions Tour North America Stage 2: Challengers 1,370,Main Event,767,Upper Bracket Finals,3840
Champions Tour North America Stage 2: Challengers 1,370,Main Event,767,Lower Round 1,3841
Champions Tour North America Stage 2: Challengers 1,370,Main Event,767,Lower Round 2,3842
Champions Tour North America Stage 2: Challengers 1,370,Main Event,767,Lower Round 3,3843
Champions Tour North America Stage 2: Challengers 1,370,Main Event,767,Lower Bracket Finals,3844
Champions Tour North America Stage 2: Challengers 1,370,Main Event,767,Grand Finals,3845
Champions Tour North America Stage 2: Challengers 1,370,Open Qualifier,766,Round of 16,3532
Champions Tour North America Stage 2: Challengers 1,370,Open Qualifier,766,Round of 128,3697
Champions Tour North America Stage 2: Challengers 1,370,Open Qualifier,766,Round of 64,3698
Champions Tour North America Stage 2: Challengers 1,370,Open Qualifier,766,Round of 32,3699
Champions Tour North America Stage 2: Challengers 1,370,All Stages,,All Match Types,
Champions Tour CIS Stage 2: Challengers 1,387,Main Event,797,Quarterfinals,3725
Champions Tour CIS Stage 2: Challengers 1,387,Main Event,797,Semifinals,3726
Champions Tour CIS Stage 2: Challengers 1,387,Main Event,797,Grand Final,3727
Champions Tour CIS Stage 2: Challengers 1,387,Qualifier Play-In,796,Quarterfinals (Seeding),3728
Champions Tour CIS Stage 2: Challengers 1,387,Open Qualifier,795,Round of 64,3722
Champions Tour CIS Stage 2: Challengers 1,387,Open Qualifier,795,Round of 32,3723
Champions Tour CIS Stage 2: Challengers 1,387,Open Qualifier,795,Round of 16,3724
Champions Tour CIS Stage 2: Challengers 1,387,All Stages,,All Match Types,
Champions Tour Turkey Stage 2: Challengers 1,388,Main Event,800,Quarterfinals,3719
Champions Tour Turkey Stage 2: Challengers 1,388,Main Event,800,Semifinals,3720
Champions Tour Turkey Stage 2: Challengers 1,388,Main Event,800,Grand Finals,3721
Champions Tour Turkey Stage 2: Challengers 1,388,Qualifier Play-In,799,Quarterfinals (Seeding),3717
Champions Tour Turkey Stage 2: Challengers 1,388,Open Qualifier,798,Round of 64,3742
Champions Tour Turkey Stage 2: Challengers 1,388,Open Qualifier,798,Round of 32,3743
Champions Tour Turkey Stage 2: Challengers 1,388,Open Qualifier,798,Round of 16,3744
Champions Tour Turkey Stage 2: Challengers 1,388,All Stages,,All Match Types,
Champions Tour Philippines Stage 2: Challengers 1,385,Main Event,817,Quarterfinals,3793
Champions Tour Philippines Stage 2: Challengers 1,385,Main Event,817,Semifinals,3794
Champions Tour Philippines Stage 2: Challengers 1,385,Main Event,817,Grand Final,3795
Champions Tour Philippines Stage 2: Challengers 1,385,Qualifier 1,818,Round of 16,3625
Champions Tour Philippines Stage 2: Challengers 1,385,Qualifier 1,818,Round of 8,3626
Champions Tour Philippines Stage 2: Challengers 1,385,Qualifier 2,819,Round of 16,3671
Champions Tour Philippines Stage 2: Challengers 1,385,Qualifier 2,819,Round of 8,3672
Champions Tour Philippines Stage 2: Challengers 1,385,Qualifier 2,819,Round of 4,3673
Champions Tour Philippines Stage 2: Challengers 1,385,Qualifier 2,819,3rd Seed Qualifier,3674
Champions Tour Philippines Stage 2: Challengers 1,385,All Stages,,All Match Types,
Champions Tour Hong Kong & Taiwan Stage 2: Challengers 1,384,Main Event,803,Quarterfinals,3760
Champions Tour Hong Kong & Taiwan Stage 2: Challengers 1,384,Main Event,803,Semifinals,3761
Champions Tour Hong Kong & Taiwan Stage 2: Challengers 1,384,Main Event,803,Bronze Match,3762
Champions Tour Hong Kong & Taiwan Stage 2: Challengers 1,384,Main Event,803,Grand Final,3763
Champions Tour Hong Kong & Taiwan Stage 2: Challengers 1,384,Qualifier,804,Round of 16,3597
Champions Tour Hong Kong & Taiwan Stage 2: Challengers 1,384,All Stages,,All Match Types,
Champions Tour Brazil Stage 2: Challengers 1,363,Main Event,755,Opening (A),3605
Champions Tour Brazil Stage 2: Challengers 1,363,Main Event,755,Opening (B),3606
Champions Tour Brazil Stage 2: Challengers 1,363,Main Event,755,Winner's (A),3607
Champions Tour Brazil Stage 2: Challengers 1,363,Main Event,755,Winner's (B),3608
Champions Tour Brazil Stage 2: Challengers 1,363,Main Event,755,Elimination (A),3609
Champions Tour Brazil Stage 2: Challengers 1,363,Main Event,755,Elimination (B),3610
Champions Tour Brazil Stage 2: Challengers 1,363,Main Event,755,Decider (A),3611
Champions Tour Brazil Stage 2: Challengers 1,363,Main Event,755,Decider (B),3612
Champions Tour Brazil Stage 2: Challengers 1,363,Open Qualifier,756,Round of 32,3488
Champions Tour Brazil Stage 2: Challengers 1,363,Open Qualifier,756,Round of 16,3489
Champions Tour Brazil Stage 2: Challengers 1,363,All Stages,,All Match Types,
Champions Tour Thailand Stage 2: Challengers 1,386,Main Event,801,Quarterfinals,3739
Champions Tour Thailand Stage 2: Challengers 1,386,Main Event,801,Semifinals,3740
Champions Tour Thailand Stage 2: Challengers 1,386,Main Event,801,Grand Final,3741
Champions Tour Thailand Stage 2: Challengers 1,386,Qualifier,802,Quarterfinals,3617
Champions Tour Thailand Stage 2: Challengers 1,386,Qualifier,802,Semifinals,3618
Champions Tour Thailand Stage 2: Challengers 1,386,Qualifier,802,Upper Finals,3619
Champions Tour Thailand Stage 2: Challengers 1,386,Qualifier,802,Lower Bracket Round 1,3620
Champions Tour Thailand Stage 2: Challengers 1,386,Qualifier,802,Lower Bracket Round 2,3621
Champions Tour Thailand Stage 2: Challengers 1,386,Qualifier,802,Lower Bracket Round 3,3622
Champions Tour Thailand Stage 2: Challengers 1,386,Qualifier,802,Lower Bracket Finals,3623
Champions Tour Thailand Stage 2: Challengers 1,386,Qualifier,802,Grand Final,3624
Champions Tour Thailand Stage 2: Challengers 1,386,All Stages,,All Match Types,
Champions Tour Malaysia & Singapore Stage 2: Challengers 1,373,Main Event,771,Upper Quarterfinals,3575
Champions Tour Malaysia & Singapore Stage 2: Challengers 1,373,Main Event,771,Upper Semifinals,3576
Champions Tour Malaysia & Singapore Stage 2: Challengers 1,373,Main Event,771,Upper Finals,3577
Champions Tour Malaysia & Singapore Stage 2: Challengers 1,373,Main Event,771,Grand Finals,3578
Champions Tour Malaysia & Singapore Stage 2: Challengers 1,373,Main Event,771,Lower Bracket Round 1,3579
Champions Tour Malaysia & Singapore Stage 2: Challengers 1,373,Main Event,771,Lower Bracket Round 2,3580
Champions Tour Malaysia & Singapore Stage 2: Challengers 1,373,Main Event,771,Lower Bracket Round 3,3581
Champions Tour Malaysia & Singapore Stage 2: Challengers 1,373,Main Event,771,Lower Bracket Final,3582
Champions Tour Malaysia & Singapore Stage 2: Challengers 1,373,Qualifiers,772,Round of 32,3583
Champions Tour Malaysia & Singapore Stage 2: Challengers 1,373,Qualifiers,772,Round of 16,3584
Champions Tour Malaysia & Singapore Stage 2: Challengers 1,373,Qualifiers,772,Quarter Finals,3588
Champions Tour Malaysia & Singapore Stage 2: Challengers 1,373,All Stages,,All Match Types,
Champions Tour Indonesia Stage 2: Challengers 1,379,Main Event,785,Quarterfinals,3549
Champions Tour Indonesia Stage 2: Challengers 1,379,Main Event,785,Semifinals,3550
Champions Tour Indonesia Stage 2: Challengers 1,379,Main Event,785,3rd Place Match,3551
Champions Tour Indonesia Stage 2: Challengers 1,379,Main Event,785,Grand Final,3552
Champions Tour Indonesia Stage 2: Challengers 1,379,Qualifier,786,Round of 64,3544
Champions Tour Indonesia Stage 2: Challengers 1,379,Qualifier,786,Round of 32,3545
Champions Tour Indonesia Stage 2: Challengers 1,379,Qualifier,786,Round of 16,3546
Champions Tour Indonesia Stage 2: Challengers 1,379,Qualifier,786,Round of 8,3547
Champions Tour Indonesia Stage 2: Challengers 1,379,Qualifier,786,5th Seed Qualifier,3548
Champions Tour Indonesia Stage 2: Challengers 1,379,All Stages,,All Match Types,
Champions Tour North America Stage 1: Masters,333,Main Event,690,Upper Bracket Quarterfinals,3248
Champions Tour North America Stage 1: Masters,333,Main Event,690,Upper Bracket Semifinals,3249
Champions Tour North America Stage 1: Masters,333,Main Event,690,Upper Bracket Final,3250
Champions Tour North America Stage 1: Masters,333,Main Event,690,Grand Final,3251
Champions Tour North America Stage 1: Masters,333,Main Event,690,Lower Round 1,3252
Champions Tour North America Stage 1: Masters,333,Main Event,690,Lower Round 2,3253
Champions Tour North America Stage 1: Masters,333,Main Event,690,Lower Round 3,3254
Champions Tour North America Stage 1: Masters,333,Main Event,690,Lower Bracket Final,3255
Champions Tour North America Stage 1: Masters,333,All Stages,,All Match Types,
Champions Tour LATAM Stage 1: Masters,340,Main Event: LAN,700,Upper Semifinals (A),3266
Champions Tour LATAM Stage 1: Masters,340,Main Event: LAN,700,Upper Final (A),3267
Champions Tour LATAM Stage 1: Masters,340,Main Event: LAN,700,Grand Final (A),3268
Champions Tour LATAM Stage 1: Masters,340,Main Event: LAN,700,Lower Round 1 (A),3269
Champions Tour LATAM Stage 1: Masters,340,Main Event: LAN,700,Lower Final (A),3270
Champions Tour LATAM Stage 1: Masters,340,Main Event: LAN,700,Upper Semifinals (B),3276
Champions Tour LATAM Stage 1: Masters,340,Main Event: LAN,700,Upper Final (B),3277
Champions Tour LATAM Stage 1: Masters,340,Main Event: LAN,700,Grand Final (B),3278
Champions Tour LATAM Stage 1: Masters,340,Main Event: LAN,700,Lower Round 1 (B),3279
Champions Tour LATAM Stage 1: Masters,340,Main Event: LAN,700,Lower Final (B),3280
Champions Tour LATAM Stage 1: Masters,340,Main Event: LAN,700,Grand Final,3281
Champions Tour LATAM Stage 1: Masters,340,Main Event: LAS,701,Group B Upper Bracket Semifinals,3271
Champions Tour LATAM Stage 1: Masters,340,Main Event: LAS,701,Group B Upper Bracket Final,3272
Champions Tour LATAM Stage 1: Masters,340,Main Event: LAS,701,Group B Grand Final,3273
Champions Tour LATAM Stage 1: Masters,340,Main Event: LAS,701,Group B Lower Bracket Round 1,3274
Champions Tour LATAM Stage 1: Masters,340,Main Event: LAS,701,Group B Lower Bracket Final,3275
Champions Tour LATAM Stage 1: Masters,340,Main Event: LAS,701,Group A Upper Bracket Semifinals,3282
Champions Tour LATAM Stage 1: Masters,340,Main Event: LAS,701,Group A Upper Bracket Final,3283
Champions Tour LATAM Stage 1: Masters,340,Main Event: LAS,701,Group A Grand Final,3284
Champions Tour LATAM Stage 1: Masters,340,Main Event: LAS,701,Group A Lower Bracket Round 1,3285
Champions Tour LATAM Stage 1: Masters,340,Main Event: LAS,701,Group A Lower Bracket Final,3286
Champions Tour LATAM Stage 1: Masters,340,Main Event: LAS,701,Grand Final,3287
Champions Tour LATAM Stage 1: Masters,340,All Stages,,All Match Types,
Champions Tour Brazil Stage 1: Masters,338,Tournament,697,Quarterfinals,3355
Champions Tour Brazil Stage 1: Masters,338,Tournament,697,Semifinals,3356
Champions Tour Brazil Stage 1: Masters,338,Tournament,697,Grand Finals,3357
Champions Tour Brazil Stage 1: Masters,338,All Stages,,All Match Types,
Champions Tour Europe Stage 1: Masters,334,Main Event,691,Opening (A),3311
Champions Tour Europe Stage 1: Masters,334,Main Event,691,Opening (B),3312
Champions Tour Europe Stage 1: Masters,334,Main Event,691,Winner's (A),3313
Champions Tour Europe Stage 1: Masters,334,Main Event,691,Winner's (B),3314
Champions Tour Europe Stage 1: Masters,334,Main Event,691,Elimination (A),3315
Champions Tour Europe Stage 1: Masters,334,Main Event,691,Elimination (B),3316
Champions Tour Europe Stage 1: Masters,334,Main Event,691,Decider (A),3317
Champions Tour Europe Stage 1: Masters,334,Main Event,691,Decider (B),3318
Champions Tour Europe Stage 1: Masters,334,Main Event,691,Semifinals,3519
Champions Tour Europe Stage 1: Masters,334,Main Event,691,Grand Final,3520
Champions Tour Europe Stage 1: Masters,334,All Stages,,All Match Types,
Champions Tour Turkey Stage 1: Masters,342,Main Event,706,Opening (A),3321
Champions Tour Turkey Stage 1: Masters,342,Main Event,706,Opening (B),3322
Champions Tour Turkey Stage 1: Masters,342,Main Event,706,Elimination (A),3323
Champions Tour Turkey Stage 1: Masters,342,Main Event,706,Elimination (B),3324
Champions Tour Turkey Stage 1: Masters,342,Main Event,706,Winner's (A),3325
Champions Tour Turkey Stage 1: Masters,342,Main Event,706,Winner's (B),3326
Champions Tour Turkey Stage 1: Masters,342,Main Event,706,Decider (A),3327
Champions Tour Turkey Stage 1: Masters,342,Main Event,706,Decider (B),3328
Champions Tour Turkey Stage 1: Masters,342,Main Event,706,Semifinals,3329
Champions Tour Turkey Stage 1: Masters,342,Main Event,706,Grand Finals,3330
Champions Tour Turkey Stage 1: Masters,342,All Stages,,All Match Types,
