Tournament,Stage,Match Type,Match Name,Team,Action,Map
Champions Tour 2023: Pacific League,League Play,Week 3,Talon Esports vs DRX,Talon Esports,ban,Fracture
Champions Tour 2023: Pacific League,League Play,Week 3,Talon Esports vs DRX,DRX,ban,Icebox
Champions Tour 2023: Pacific League,League Play,Week 3,Team Secret vs Gen.G,Gen.G,ban,Icebox
Champions Tour 2023: Pacific League,League Play,Week 3,Team Secret vs Gen.G,Team Secret,ban,Pearl
Champions Tour 2023: Pacific League,League Play,Week 3,Team Secret vs Gen.G,Gen.G,pick,Haven
Champions Tour 2023: Pacific League,League Play,Week 3,Team Secret vs Gen.G,Team Secret,pick,Fracture
Champions Tour 2023: Pacific League,League Play,Week 3,Team Secret vs Gen.G,Gen.G,ban,Ascent
Champions Tour 2023: Pacific League,League Play,Week 3,Team Secret vs Gen.G,Team Secret,ban,Split
Champions Tour 2023: Pacific League,League Play,Week 4,Paper Rex vs DRX,DRX,ban,Lotus
Champions Tour 2023: Pacific League,League Play,Week 4,Paper Rex vs DRX,Paper Rex,ban,Haven
Champions Tour 2023: Pacific League,League Play,Week 4,Paper Rex vs DRX,DRX,pick,Ascent
Champions Tour 2023: Pacific League,League Play,Week 4,Paper Rex vs DRX,Paper Rex,pick,Split
Champions Tour 2023: Pacific League,League Play,Week 4,Paper Rex vs DRX,DRX,ban,Pearl
Champions Tour 2023: Pacific League,League Play,Week 4,Paper Rex vs DRX,Paper Rex,ban,Icebox
Champions Tour 2023: Pacific League,League Play,Week 4,Team Secret vs Rex Regum Qeon,Team Secret,ban,Pearl
Champions Tour 2023: Pacific League,League Play,Week 4,Team Secret vs Rex Regum Qeon,Rex Regum Qeon,ban,Lotus
Champions Tour 2023: Pacific League,League Play,Week 4,Team Secret vs Rex Regum Qeon,Team Secret,pick,Icebox
Champions Tour 2023: Pacific League,League Play,Week 4,Team Secret vs Rex Regum Qeon,Rex Regum Qeon,pick,Split
Champions Tour 2023: Pacific League,League Play,Week 4,Team Secret vs Rex Regum Qeon,Team Secret,ban,Ascent
Champions Tour 2023: Pacific League,League Play,Week 4,Team Secret vs Rex Regum Qeon,Rex Regum Qeon,ban,Fracture
Champions Tour 2023: Pacific League,League Play,Week 4,T1 vs Gen.G,T1,ban,Pearl
Champions Tour 2023: Pacific League,League Play,Week 4,T1 vs Gen.G,Gen.G,ban,Icebox
Champions Tour 2023: Pacific League,League Play,Week 4,T1 vs Gen.G,T1,pick,Ascent
Champions Tour 2023: Pacific League,League Play,Week 4,T1 vs Gen.G,Gen.G,pick,Haven
Champions Tour 2023: Pacific League,League Play,Week 4,T1 vs Gen.G,T1,ban,Split
Champions Tour 2023: Pacific League,League Play,Week 4,T1 vs Gen.G,Gen.G,ban,Fracture
Champions Tour 2023: Pacific League,League Play,Week 4,ZETA DIVISION vs DetonatioN FocusMe,ZETA DIVISION,ban,Lotus
Champions Tour 2023: Pacific League,League Play,Week 4,ZETA DIVISION vs DetonatioN FocusMe,DetonatioN FocusMe,ban,Split
Champions Tour 2023: Pacific League,League Play,Week 4,ZETA DIVISION vs DetonatioN FocusMe,ZETA DIVISION,pick,Ascent
Champions Tour 2023: Pacific League,League Play,Week 4,ZETA DIVISION vs DetonatioN FocusMe,DetonatioN FocusMe,pick,Haven
Champions Tour 2023: Pacific League,League Play,Week 4,ZETA DIVISION vs DetonatioN FocusMe,ZETA DIVISION,ban,Fracture
Champions Tour 2023: Pacific League,League Play,Week 4,ZETA DIVISION vs DetonatioN FocusMe,DetonatioN FocusMe,ban,Icebox
Champions Tour 2023: Pacific League,League Play,Week 4,ZETA DIVISION vs DetonatioN FocusMe,ZETA DIVISION,ban,Pearl
Champions Tour 2023: Pacific League,League Play,Week 4,Talon Esports vs Global Esports,Global Esports,ban,Fracture
Champions Tour 2023: Pacific League,League Play,Week 4,Talon Esports vs Global Esports,Talon Esports,ban,Pearl
Champions Tour 2023: Pacific League,League Play,Week 4,Talon Esports vs Global Esports,Global Esports,pick,Split
Champions Tour 2023: Pacific League,League Play,Week 4,Talon Esports vs Global Esports,Talon Esports,pick,Icebox
Champions Tour 2023: Pacific League,League Play,Week 4,Talon Esports vs Global Esports,Global Esports,ban,Ascent
Champions Tour 2023: Pacific League,League Play,Week 4,Talon Esports vs Global Esports,Talon Esports,ban,Lotus
Champions Tour 2023: Pacific League,League Play,Week 5,Paper Rex vs Global Esports,Paper Rex,ban,Haven
Champions Tour 2023: Pacific League,League Play,Week 5,Paper Rex vs Global Esports,Global Esports,ban,Fracture
Champions Tour 2023: Pacific League,League Play,Week 5,Paper Rex vs Global Esports,Paper Rex,pick,Icebox
Champions Tour 2023: Pacific League,League Play,Week 5,Paper Rex vs Global Esports,Global Esports,pick,Split
Champions Tour 2023: Pacific League,League Play,Week 5,Paper Rex vs Global Esports,Paper Rex,ban,Ascent
Champions Tour 2023: Pacific League,League Play,Week 5,Paper Rex vs Global Esports,Global Esports,ban,Lotus
Champions Tour 2023: Pacific League,League Play,Week 5,Gen.G vs DRX,Gen.G,ban,Icebox
Champions Tour 2023: Pacific League,League Play,Week 5,Gen.G vs DRX,DRX,ban,Lotus
Champions Tour 2023: Pacific League,League Play,Week 5,Gen.G vs DRX,Gen.G,pick,Haven
Champions Tour 2023: Pacific League,League Play,Week 5,Gen.G vs DRX,DRX,pick,Fracture
Champions Tour 2023: Pacific League,League Play,Week 5,Gen.G vs DRX,Gen.G,ban,Ascent
Champions Tour 2023: Pacific League,League Play,Week 5,Gen.G vs DRX,DRX,ban,Split
Champions Tour 2023: Pacific League,League Play,Week 5,T1 vs Rex Regum Qeon,Rex Regum Qeon,ban,Lotus
Champions Tour 2023: Pacific League,League Play,Week 5,T1 vs Rex Regum Qeon,T1,ban,Split
Champions Tour 2023: Pacific League,League Play,Week 5,T1 vs Rex Regum Qeon,Rex Regum Qeon,pick,Haven
Champions Tour 2023: Pacific League,League Play,Week 5,T1 vs Rex Regum Qeon,T1,pick,Fracture
Champions Tour 2023: Pacific League,League Play,Week 5,T1 vs Rex Regum Qeon,Rex Regum Qeon,ban,Icebox
Champions Tour 2023: Pacific League,League Play,Week 5,T1 vs Rex Regum Qeon,T1,ban,Ascent
Champions Tour 2023: Pacific League,League Play,Week 5,Team Secret vs DetonatioN FocusMe,DetonatioN FocusMe,ban,Icebox
Champions Tour 2023: Pacific League,League Play,Week 5,Team Secret vs DetonatioN FocusMe,Team Secret,ban,Lotus
Champions Tour 2023: Pacific League,League Play,Week 5,Team Secret vs DetonatioN FocusMe,DetonatioN FocusMe,pick,Ascent
Champions Tour 2023: Pacific League,League Play,Week 5,Team Secret vs DetonatioN FocusMe,Team Secret,pick,Haven
Champions Tour 2023: Pacific League,League Play,Week 5,Team Secret vs DetonatioN FocusMe,DetonatioN FocusMe,ban,Split
Champions Tour 2023: Pacific League,League Play,Week 5,Team Secret vs DetonatioN FocusMe,Team Secret,ban,Pearl
Champions Tour 2023: Pacific League,League Play,Week 5,ZETA DIVISION vs Talon Esports,Talon Esports,ban,Lotus
Champions Tour 2023: Pacific League,League Play,Week 5,ZETA DIVISION vs Talon Esports,ZETA DIVISION,ban,Icebox
Champions Tour 2023: Pacific League,League Play,Week 5,ZETA DIVISION vs Talon Esports,Talon Esports,pick,Haven
Champions Tour 2023: Pacific League,League Play,Week 5,ZETA DIVISION vs Talon Esports,ZETA DIVISION,pick,Ascent
Champions Tour 2023: Pacific League,League Play,Week 5,ZETA DIVISION vs Talon Esports,Talon Esports,ban,Fracture
Champions Tour 2023: Pacific League,League Play,Week 5,ZETA DIVISION vs Talon Esports,ZETA DIVISION,ban,Pearl
Champions Tour 2023: Pacific League,League Play,Week 6,T1 vs DetonatioN FocusMe,T1,ban,Haven
Champions Tour 2023: Pacific League,League Play,Week 6,T1 vs DetonatioN FocusMe,DetonatioN FocusMe,ban,Bind
Champions Tour 2023: Pacific League,League Play,Week 6,T1 vs DetonatioN FocusMe,T1,pick,Lotus
Champions Tour 2023: Pacific League,League Play,Week 6,T1 vs DetonatioN FocusMe,DetonatioN FocusMe,pick,Split
Champions Tour 2023: Pacific League,League Play,Week 6,T1 vs DetonatioN FocusMe,T1,ban,Ascent
Champions Tour 2023: Pacific League,League Play,Week 6,T1 vs DetonatioN FocusMe,DetonatioN FocusMe,ban,Pearl
Champions Tour 2023: Pacific League,League Play,Week 6,ZETA DIVISION vs Team Secret,ZETA DIVISION,ban,Haven
Champions Tour 2023: Pacific League,League Play,Week 6,ZETA DIVISION vs Team Secret,Team Secret,ban,Pearl
Champions Tour 2023: Pacific League,League Play,Week 6,ZETA DIVISION vs Team Secret,ZETA DIVISION,pick,Split
Champions Tour 2023: Pacific League,League Play,Week 6,ZETA DIVISION vs Team Secret,Team Secret,pick,Lotus
Champions Tour 2023: Pacific League,League Play,Week 6,ZETA DIVISION vs Team Secret,ZETA DIVISION,ban,Ascent
Champions Tour 2023: Pacific League,League Play,Week 6,ZETA DIVISION vs Team Secret,Team Secret,ban,Bind
Champions Tour 2023: Pacific League,League Play,Week 6,Global Esports vs Gen.G,Global Esports,ban,Fracture
Champions Tour 2023: Pacific League,League Play,Week 6,Global Esports vs Gen.G,Gen.G,ban,Split
Champions Tour 2023: Pacific League,League Play,Week 6,Global Esports vs Gen.G,Global Esports,pick,Pearl
Champions Tour 2023: Pacific League,League Play,Week 6,Global Esports vs Gen.G,Gen.G,pick,Lotus
Champions Tour 2023: Pacific League,League Play,Week 6,Global Esports vs Gen.G,Global Esports,ban,Ascent
Champions Tour 2023: Pacific League,League Play,Week 6,Global Esports vs Gen.G,Gen.G,ban,Bind
Champions Tour 2023: Pacific League,League Play,Week 6,Rex Regum Qeon vs DRX,DRX,ban,Lotus
Champions Tour 2023: Pacific League,League Play,Week 6,Rex Regum Qeon vs DRX,Rex Regum Qeon,ban,Bind
Champions Tour 2023: Pacific League,League Play,Week 6,Rex Regum Qeon vs DRX,DRX,pick,Haven
Champions Tour 2023: Pacific League,League Play,Week 6,Rex Regum Qeon vs DRX,Rex Regum Qeon,pick,Split
Champions Tour 2023: Pacific League,League Play,Week 6,Rex Regum Qeon vs DRX,DRX,ban,Fracture
Champions Tour 2023: Pacific League,League Play,Week 6,Rex Regum Qeon vs DRX,Rex Regum Qeon,ban,Ascent
Champions Tour 2023: Pacific League,League Play,Week 6,Talon Esports vs Paper Rex,Talon Esports,ban,Bind
Champions Tour 2023: Pacific League,League Play,Week 6,Talon Esports vs Paper Rex,Paper Rex,ban,Haven
Champions Tour 2023: Pacific League,League Play,Week 6,Talon Esports vs Paper Rex,Talon Esports,pick,Pearl
Champions Tour 2023: Pacific League,League Play,Week 6,Talon Esports vs Paper Rex,Paper Rex,pick,Split
Champions Tour 2023: Pacific League,League Play,Week 6,Talon Esports vs Paper Rex,Talon Esports,ban,Ascent
Champions Tour 2023: Pacific League,League Play,Week 6,Talon Esports vs Paper Rex,Paper Rex,ban,Lotus
Champions Tour 2023: Pacific League,League Play,Week 7,Talon Esports vs Gen.G,Gen.G,ban,Pearl
Champions Tour 2023: Pacific League,League Play,Week 7,Talon Esports vs Gen.G,Talon Esports,ban,Split
Champions Tour 2023: Pacific League,League Play,Week 7,Talon Esports vs Gen.G,Gen.G,pick,Fracture
Champions Tour 2023: Pacific League,League Play,Week 7,Talon Esports vs Gen.G,Talon Esports,pick,Lotus
Champions Tour 2023: Pacific League,League Play,Week 7,Talon Esports vs Gen.G,Gen.G,ban,Bind
Champions Tour 2023: Pacific League,League Play,Week 7,Talon Esports vs Gen.G,Talon Esports,ban,Ascent
Champions Tour 2023: Pacific League,League Play,Week 7,ZETA DIVISION vs Paper Rex,Paper Rex,ban,Haven
Champions Tour 2023: Pacific League,League Play,Week 7,ZETA DIVISION vs Paper Rex,ZETA DIVISION,ban,Pearl
Champions Tour 2023: Pacific League,League Play,Week 7,ZETA DIVISION vs Paper Rex,Paper Rex,pick,Split
Champions Tour 2023: Pacific League,League Play,Week 7,ZETA DIVISION vs Paper Rex,ZETA DIVISION,pick,Ascent
Champions Tour 2023: Pacific League,League Play,Week 7,ZETA DIVISION vs Paper Rex,Paper Rex,ban,Fracture
Champions Tour 2023: Pacific League,League Play,Week 7,ZETA DIVISION vs Paper Rex,ZETA DIVISION,ban,Bind
Champions Tour 2023: Pacific League,League Play,Week 7,Rex Regum Qeon vs Global Esports,Rex Regum Qeon,ban,Lotus
Champions Tour 2023: Pacific League,League Play,Week 7,Rex Regum Qeon vs Global Esports,Global Esports,ban,Haven
Champions Tour 2023: Pacific League,League Play,Week 7,Rex Regum Qeon vs Global Esports,Rex Regum Qeon,pick,Fracture
Champions Tour 2023: Pacific League,League Play,Week 7,Rex Regum Qeon vs Global Esports,Global Esports,pick,Pearl
Champions Tour 2023: Pacific League,League Play,Week 7,Rex Regum Qeon vs Global Esports,Rex Regum Qeon,ban,Split
Champions Tour 2023: Pacific League,League Play,Week 7,Rex Regum Qeon vs Global Esports,Global Esports,ban,Ascent
Champions Tour 2023: Pacific League,League Play,Week 7,Team Secret vs T1,Team Secret,ban,Pearl
Champions Tour 2023: Pacific League,League Play,Week 7,Team Secret vs T1,T1,ban,Haven
Champions Tour 2023: Pacific League,League Play,Week 7,Team Secret vs T1,Team Secret,pick,Lotus
Champions Tour 2023: Pacific League,League Play,Week 7,Team Secret vs T1,T1,pick,Bind
Champions Tour 2023: Pacific League,League Play,Week 7,Team Secret vs T1,Team Secret,ban,Ascent
Champions Tour 2023: Pacific League,League Play,Week 7,Team Secret vs T1,T1,ban,Split
Champions Tour 2023: Pacific League,League Play,Week 7,DRX vs DetonatioN FocusMe,DetonatioN FocusMe,ban,Haven
Champions Tour 2023: Pacific League,League Play,Week 7,DRX vs DetonatioN FocusMe,DRX,ban,Lotus
Champions Tour 2023: Pacific League,League Play,Week 7,DRX vs DetonatioN FocusMe,DetonatioN FocusMe,pick,Fracture
Champions Tour 2023: Pacific League,League Play,Week 7,DRX vs DetonatioN FocusMe,DRX,pick,Ascent
Champions Tour 2023: Pacific League,League Play,Week 7,DRX vs DetonatioN FocusMe,DetonatioN FocusMe,ban,Split
Champions Tour 2023: Pacific League,League Play,Week 7,DRX vs DetonatioN FocusMe,DRX,ban,Bind
Champions Tour 2023: Pacific League,League Play,Week 8,Paper Rex vs Gen.G,Paper Rex,ban,Haven
Champions Tour 2023: Pacific League,League Play,Week 8,Paper Rex vs Gen.G,Gen.G,ban,Pearl
Champions Tour 2023: Pacific League,League Play,Week 8,Paper Rex vs Gen.G,Paper Rex,pick,Split
Champions Tour 2023: Pacific League,League Play,Week 8,Paper Rex vs Gen.G,Gen.G,pick,Ascent
Champions Tour 2023: Pacific League,League Play,Week 8,Paper Rex vs Gen.G,Paper Rex,ban,Fracture
Champions Tour 2023: Pacific League,League Play,Week 8,Paper Rex vs Gen.G,Gen.G,ban,Bind
Champions Tour 2023: Pacific League,League Play,Week 8,ZETA DIVISION vs T1,ZETA DIVISION,ban,Pearl
Champions Tour 2023: Pacific League,League Play,Week 8,ZETA DIVISION vs T1,T1,ban,Split
Champions Tour 2023: Pacific League,League Play,Week 8,ZETA DIVISION vs T1,ZETA DIVISION,pick,Fracture
Champions Tour 2023: Pacific League,League Play,Week 8,ZETA DIVISION vs T1,T1,pick,Lotus
Champions Tour 2023: Pacific League,League Play,Week 8,ZETA DIVISION vs T1,ZETA DIVISION,ban,Ascent
Champions Tour 2023: Pacific League,League Play,Week 8,ZETA DIVISION vs T1,T1,ban,Haven
Champions Tour 2023: Pacific League,League Play,Week 8,Team Secret vs DRX,Team Secret,ban,Pearl
Champions Tour 2023: Pacific League,League Play,Week 8,Team Secret vs DRX,DRX,ban,Lotus
Champions Tour 2023: Pacific League,League Play,Week 8,Team Secret vs DRX,Team Secret,pick,Haven
Champions Tour 2023: Pacific League,League Play,Week 8,Team Secret vs DRX,DRX,pick,Ascent
Champions Tour 2023: Pacific League,League Play,Week 8,Team Secret vs DRX,Team Secret,ban,Split
Champions Tour 2023: Pacific League,League Play,Week 8,Team Secret vs DRX,DRX,ban,Bind
Champions Tour 2023: Pacific League,League Play,Week 8,Global Esports vs DetonatioN FocusMe,DetonatioN FocusMe,ban,Haven
Champions Tour 2023: Pacific League,League Play,Week 8,Global Esports vs DetonatioN FocusMe,Global Esports,ban,Fracture
Champions Tour 2023: Pacific League,League Play,Week 8,Global Esports vs DetonatioN FocusMe,DetonatioN FocusMe,pick,Lotus
Champions Tour 2023: Pacific League,League Play,Week 8,Global Esports vs DetonatioN FocusMe,Global Esports,pick,Pearl
Champions Tour 2023: Pacific League,League Play,Week 8,Global Esports vs DetonatioN FocusMe,DetonatioN FocusMe,ban,Ascent
Champions Tour 2023: Pacific League,League Play,Week 8,Global Esports vs DetonatioN FocusMe,Global Esports,ban,Split
Champions Tour 2023: Pacific League,League Play,Week 8,Talon Esports vs Rex Regum Qeon,Rex Regum Qeon,ban,Lotus
Champions Tour 2023: Pacific League,League Play,Week 8,Talon Esports vs Rex Regum Qeon,Talon Esports,ban,Fracture
Champions Tour 2023: Pacific League,League Play,Week 8,Talon Esports vs Rex Regum Qeon,Rex Regum Qeon,pick,Split
Champions Tour 2023: Pacific League,League Play,Week 8,Talon Esports vs Rex Regum Qeon,Talon Esports,pick,Ascent
Champions Tour 2023: Pacific League,League Play,Week 8,Talon Esports vs Rex Regum Qeon,Rex Regum Qeon,ban,Pearl
Champions Tour 2023: Pacific League,League Play,Week 8,Talon Esports vs Rex Regum Qeon,Talon Esports,ban,Bind
Champions Tour 2023: Pacific League,League Play,Week 8,ZETA DIVISION vs Gen.G,Gen.G,ban,Pearl
Champions Tour 2023: Pacific League,League Play,Week 8,ZETA DIVISION vs Gen.G,ZETA DIVISION,ban,Bind
Champions Tour 2023: Pacific League,League Play,Week 8,ZETA DIVISION vs Gen.G,Gen.G,pick,Haven
Champions Tour 2023: Pacific League,League Play,Week 8,ZETA DIVISION vs Gen.G,ZETA DIVISION,pick,Ascent
Champions Tour 2023: Pacific League,League Play,Week 8,ZETA DIVISION vs Gen.G,Gen.G,ban,Lotus
Champions Tour 2023: Pacific League,League Play,Week 8,ZETA DIVISION vs Gen.G,ZETA DIVISION,ban,Split
Champions Tour 2023: Pacific League,League Play,Week 8,T1 vs DRX,T1,ban,Split
Champions Tour 2023: Pacific League,League Play,Week 8,T1 vs DRX,DRX,ban,Lotus
Champions Tour 2023: Pacific League,League Play,Week 8,T1 vs DRX,T1,pick,Bind
Champions Tour 2023: Pacific League,League Play,Week 8,T1 vs DRX,DRX,pick,Pearl
Champions Tour 2023: Pacific League,League Play,Week 8,T1 vs DRX,T1,ban,Haven
Champions Tour 2023: Pacific League,League Play,Week 8,T1 vs DRX,DRX,ban,Fracture
Champions Tour 2023: Pacific League,League Play,Week 8,Team Secret vs Global Esports,Team Secret,ban,Pearl
Champions Tour 2023: Pacific League,League Play,Week 8,Team Secret vs Global Esports,Global Esports,ban,Fracture
Champions Tour 2023: Pacific League,League Play,Week 8,Team Secret vs Global Esports,Team Secret,pick,Haven
Champions Tour 2023: Pacific League,League Play,Week 8,Team Secret vs Global Esports,Global Esports,pick,Lotus
Champions Tour 2023: Pacific League,League Play,Week 8,Team Secret vs Global Esports,Team Secret,ban,Split
Champions Tour 2023: Pacific League,League Play,Week 8,Team Secret vs Global Esports,Global Esports,ban,Ascent
Champions Tour 2023: Pacific League,League Play,Week 8,Talon Esports vs DetonatioN FocusMe,Talon Esports,ban,Ascent
Champions Tour 2023: Pacific League,League Play,Week 8,Talon Esports vs DetonatioN FocusMe,DetonatioN FocusMe,ban,Haven
Champions Tour 2023: Pacific League,League Play,Week 8,Talon Esports vs DetonatioN FocusMe,Talon Esports,pick,Lotus
Champions Tour 2023: Pacific League,League Play,Week 8,Talon Esports vs DetonatioN FocusMe,DetonatioN FocusMe,pick,Bind
Champions Tour 2023: Pacific League,League Play,Week 8,Talon Esports vs DetonatioN FocusMe,Talon Esports,ban,Split
Champions Tour 2023: Pacific League,League Play,Week 8,Talon Esports vs DetonatioN FocusMe,DetonatioN FocusMe,ban,Pearl
Champions Tour 2023: Pacific League,League Play,Week 8,Rex Regum Qeon vs Paper Rex,Rex Regum Qeon,ban,Lotus
Champions Tour 2023: Pacific League,League Play,Week 8,Rex Regum Qeon vs Paper Rex,Paper Rex,ban,Haven
Champions Tour 2023: Pacific League,League Play,Week 8,Rex Regum Qeon vs Paper Rex,Rex Regum Qeon,pick,Bind
Champions Tour 2023: Pacific League,League Play,Week 8,Rex Regum Qeon vs Paper Rex,Paper Rex,pick,Pearl
Champions Tour 2023: Pacific League,League Play,Week 8,Rex Regum Qeon vs Paper Rex,Rex Regum Qeon,ban,Split
Champions Tour 2023: Pacific League,League Play,Week 8,Rex Regum Qeon vs Paper Rex,Paper Rex,ban,Ascent
Champions Tour 2023: Pacific League,Playoffs,Upper Round 1,ZETA DIVISION vs Team Secret,Team Secret,ban,Pearl
Champions Tour 2023: Pacific League,Playoffs,Upper Round 1,ZETA DIVISION vs Team Secret,ZETA DIVISION,ban,Split
Champions Tour 2023: Pacific League,Playoffs,Upper Round 1,ZETA DIVISION vs Team Secret,Team Secret,pick,Haven
Champions Tour 2023: Pacific League,Playoffs,Upper Round 1,ZETA DIVISION vs Team Secret,ZETA DIVISION,pick,Ascent
Champions Tour 2023: Pacific League,Playoffs,Upper Round 1,ZETA DIVISION vs Team Secret,Team Secret,ban,Fracture
Champions Tour 2023: Pacific League,Playoffs,Upper Round 1,ZETA DIVISION vs Team Secret,ZETA DIVISION,ban,Bind
Champions Tour 2023: Pacific League,Playoffs,Upper Round 1,T1 vs Gen.G,T1,ban,Split
Champions Tour 2023: Pacific League,Playoffs,Upper Round 1,T1 vs Gen.G,Gen.G,ban,Pearl
Champions Tour 2023: Pacific League,Playoffs,Upper Round 1,T1 vs Gen.G,T1,pick,Fracture
Champions Tour 2023: Pacific League,Playoffs,Upper Round 1,T1 vs Gen.G,Gen.G,pick,Ascent
Champions Tour 2023: Pacific League,Playoffs,Upper Round 1,T1 vs Gen.G,T1,ban,Haven
Champions Tour 2023: Pacific League,Playoffs,Upper Round 1,T1 vs Gen.G,Gen.G,ban,Bind
Champions Tour 2023: Pacific League,Playoffs,Upper Semifinals,DRX vs Team Secret,Team Secret,ban,Pearl
Champions Tour 2023: Pacific League,Playoffs,Upper Semifinals,DRX vs Team Secret,DRX,ban,Lotus
Champions Tour 2023: Pacific League,Playoffs,Upper Semifinals,DRX vs Team Secret,Team Secret,pick,Haven
Champions Tour 2023: Pacific League,Playoffs,Upper Semifinals,DRX vs Team Secret,DRX,pick,Split
Champions Tour 2023: Pacific League,Playoffs,Upper Semifinals,DRX vs Team Secret,Team Secret,ban,Fracture
Champions Tour 2023: Pacific League,Playoffs,Upper Semifinals,DRX vs Team Secret,DRX,ban,Ascent
Champions Tour 2023: Pacific League,Playoffs,Upper Semifinals,Paper Rex vs T1,T1,ban,Split
Champions Tour 2023: Pacific League,Playoffs,Upper Semifinals,Paper Rex vs T1,Paper Rex,ban,Haven
Champions Tour 2023: Pacific League,Playoffs,Upper Semifinals,Paper Rex vs T1,T1,pick,Lotus
Champions Tour 2023: Pacific League,Playoffs,Upper Semifinals,Paper Rex vs T1,Paper Rex,pick,Fracture
Champions Tour 2023: Pacific League,Playoffs,Upper Semifinals,Paper Rex vs T1,T1,ban,Ascent
Champions Tour 2023: Pacific League,Playoffs,Upper Semifinals,Paper Rex vs T1,Paper Rex,ban,Pearl
Champions Tour 2023: Pacific League,Playoffs,Lower Round 1,Team Secret vs Gen.G,Gen.G,ban,Fracture
Champions Tour 2023: Pacific League,Playoffs,Lower Round 1,Team Secret vs Gen.G,Team Secret,ban,Pearl
Champions Tour 2023: Pacific League,Playoffs,Lower Round 1,Team Secret vs Gen.G,Gen.G,pick,Ascent
Champions Tour 2023: Pacific League,Playoffs,Lower Round 1,Team Secret vs Gen.G,Team Secret,pick,Haven
Champions Tour 2023: Pacific League,Playoffs,Lower Round 1,Team Secret vs Gen.G,Gen.G,ban,Lotus
Champions Tour 2023: Pacific League,Playoffs,Lower Round 1,Team Secret vs Gen.G,Team Secret,ban,Bind
Champions Tour 2023: Pacific League,Playoffs,Lower Round 1,T1 vs ZETA DIVISION,ZETA DIVISION,ban,Pearl
Champions Tour 2023: Pacific League,Playoffs,Lower Round 1,T1 vs ZETA DIVISION,T1,ban,Split
Champions Tour 2023: Pacific League,Playoffs,Lower Round 1,T1 vs ZETA DIVISION,ZETA DIVISION,pick,Haven
Champions Tour 2023: Pacific League,Playoffs,Lower Round 1,T1 vs ZETA DIVISION,T1,pick,Bind
Champions Tour 2023: Pacific League,Playoffs,Lower Round 1,T1 vs ZETA DIVISION,ZETA DIVISION,ban,Lotus
Champions Tour 2023: Pacific League,Playoffs,Lower Round 1,T1 vs ZETA DIVISION,T1,ban,Ascent
Champions Tour 2023: Pacific League,Playoffs,Upper Final,DRX vs Paper Rex,Paper Rex,ban,Haven
Champions Tour 2023: Pacific League,Playoffs,Upper Final,DRX vs Paper Rex,DRX,ban,Lotus
Champions Tour 2023: Pacific League,Playoffs,Upper Final,DRX vs Paper Rex,Paper Rex,pick,Fracture
Champions Tour 2023: Pacific League,Playoffs,Upper Final,DRX vs Paper Rex,DRX,pick,Bind
Champions Tour 2023: Pacific League,Playoffs,Upper Final,DRX vs Paper Rex,Paper Rex,ban,Split
Champions Tour 2023: Pacific League,Playoffs,Upper Final,DRX vs Paper Rex,DRX,ban,Ascent
Champions Tour 2023: Pacific League,Playoffs,Lower Round 2,T1 vs Gen.G,T1,ban,Split
Champions Tour 2023: Pacific League,Playoffs,Lower Round 2,T1 vs Gen.G,Gen.G,ban,Pearl
Champions Tour 2023: Pacific League,Playoffs,Lower Round 2,T1 vs Gen.G,T1,pick,Fracture
Champions Tour 2023: Pacific League,Playoffs,Lower Round 2,T1 vs Gen.G,Gen.G,pick,Ascent
Champions Tour 2023: Pacific League,Playoffs,Lower Round 2,T1 vs Gen.G,T1,ban,Haven
Champions Tour 2023: Pacific League,Playoffs,Lower Round 2,T1 vs Gen.G,Gen.G,ban,Bind
Champions Tour 2023: Pacific League,Playoffs,Lower Final,DRX vs T1,DRX,ban,Lotus
Champions Tour 2023: Pacific League,Playoffs,Lower Final,DRX vs T1,T1,ban,Split
Champions Tour 2023: Pacific League,Playoffs,Lower Final,DRX vs T1,DRX,pick,Ascent
Champions Tour 2023: Pacific League,Playoffs,Lower Final,DRX vs T1,T1,pick,Fracture
Champions Tour 2023: Pacific League,Playoffs,Lower Final,DRX vs T1,DRX,pick,Haven
Champions Tour 2023: Pacific League,Playoffs,Lower Final,DRX vs T1,T1,pick,Bind
Champions Tour 2023: Pacific League,Playoffs,Grand Final,Paper Rex vs DRX,Paper Rex,ban,Haven
Champions Tour 2023: Pacific League,Playoffs,Grand Final,Paper Rex vs DRX,Paper Rex,ban,Split
Champions Tour 2023: Pacific League,Playoffs,Grand Final,Paper Rex vs DRX,Paper Rex,pick,Fracture
Champions Tour 2023: Pacific League,Playoffs,Grand Final,Paper Rex vs DRX,DRX,pick,Ascent
Champions Tour 2023: Pacific League,Playoffs,Grand Final,Paper Rex vs DRX,Paper Rex,pick,Lotus
Champions Tour 2023: Pacific League,Playoffs,Grand Final,Paper Rex vs DRX,DRX,pick,Pearl
Champions Tour 2023: Lock-In Sao Paulo,Bracket Stage,Alpha - Round of 16,KOI vs NRG Esports,NRG Esports,ban,Ascent
Champions Tour 2023: Lock-In Sao Paulo,Bracket Stage,Alpha - Round of 16,KOI vs NRG Esports,KOI,ban,Split
Champions Tour 2023: Lock-In Sao Paulo,Bracket Stage,Alpha - Round of 16,KOI vs NRG Esports,NRG Esports,pick,Icebox
Champions Tour 2023: Lock-In Sao Paulo,Bracket Stage,Alpha - Round of 16,KOI vs NRG Esports,KOI,pick,Haven
